pdf_page,chars,preview
1,543,"説 主 附件： 如文 發文日期： 中^民國九十年七月十七日 發文字號：( 九十)秘台大一字第 密等及解密條件： 速別： 受 文 者 ： 本院大法官書記處 機關地址：臺北市重慶南路 3 法 陶 — 相 書 , 函 二 、 本院因受理魏 聲 請 釋 憲 案 ， 請就左列事項 明 ： "
2,484,"正本： 勞工保險局 副本： 本院大法官書記處 三 、檢 附 ( 六 ) 勞 工 保 險 條 例 第 七 十 八 條 規 定 該 條 例 之 施 行 區 域 由 行 政 院 以 命 令 定 之 ，該命令 ( 五 ) 我 國 勞 工 保 險 制 度 就 勞 工 眷 屬 發 生 保 險"
3,520,"説 主 旨 ： 附件：如文 發文日期： 中筆民國九十年七月十七日 發文字號： 密等及解密條件： 速別： < 又、 又 者 ： 司 法 膀 私 ^ 二 、 明 ： 一、 依司法院大^ 件法第十三條第 ( 三) 勞 工 眷 屬 意 外 事 故 之 保 險 給 付 事 項 ，究 ( 二"
4,464,"正本： 勞工保險局 副本： 本院大法官書記處 I 三 、檢附魏 聲 請 書 影 本 一 价 。 ( 六 ) 勞 工 保 險 條 例 第 七 十 八 條 規 定 該 條 例 之 施 行 區 域 由 行 政 院 以 命 令 定 之 ，該命令 ( 五 ) 我 國 勞 工 保 險 制 度"
5,339,"説 發文日期： 中華民國九十年八月十六日 1_ 副本： 本局秘*室法務科〈 0六〉 正本： 司法院 主旨； 有關魏 釋憲一案， 謹就函询事項 附 速 別 ： 最速件 密等及解密條件： 受 文 者 ： ^- 文字號：九十保秘字第六 明： 1 依 據 大 院 九 十 年 七 月 十 "
6,807,"說明：依勞工保險條例第十一條之規定「 符合第六條規定之勞工，各投保單位應於其所屬勞工到職、入 三 、 勞工眷屬意外事故之保險給付事項， 究為勞工保險契約(主契約) 說明：除就業服務法第四十三條第五項對於受聘僱之外國人眷屬，身居國外者發生保險事故時不予給付 二 、除就業服務法第 說"
7,791,"說明： 五 、我國勞工保險制度就勞工卷屬發生保險事故給予給付之目的為何？對於就業服務法第四十三條第五 說明：勞工保險乃單純基於法律規定而產生之關係，本局與雇主或勞工彼此間並無訂立所謂之勞工保險 四 、就業服務法第四十三條第五項對於外國人眷屬保險給付之限制， 貴局是否曾要求雇主需於"
8,149,"說 明 ：依據行政院六十八年六月二十九曰台六十八勞字第六三六一號令，指 定 臺 灣 省 、 臺 北 市 、高雄复 及福建省之金門、馬 祖 ，為勞工保險條例施行區域。 ( 附件三) f a g - 1 』 \ « 痛 尾 « 福 ._之 禎 辛 1 瘅妇 朽政院 队 命令定之，該命"
9,231,"司法院大法官嘗記處收文 俞 _ 0 . J 91 會台字第 代 理 人 聲 請 人 法 定 代 理 人 代 表 人 或 代 理 人 聲 請 人 陳長文律師 李念祖律師 魏 ( 姓名及身分證統一編號， 如係法人團醴或政黨請記 明其名稱代表人姓名 補充解釋聲請貪 辦 理律法律事務所 "
10,439,"參 、補充理由 貳 、補充聲請解釋事項 臺 、 關於聲請解釋蕙法之目的， 疑義及爭議之性質與經過，關係文件之名稱及件數， 均詳如聲請人先前 茲依司法院大法官審理案件法第五條第一項第一款及第八條第一項之規定， 聲請補充解釋憲法，並將有 關事項敘明如后。 一、 系爭法律雖於民國八十九"
11,630,"二 貴 國 准 字 % 憲 % 法 ■ ， 第 f 達 _ 作 ■ 1 勞 — 百 五 四 法 十 條 規 9 規 定 十 根 t 已 華 民 國 之 法 t 7 \ 外 條 交 明 立 顯 if 業 亚 應 法 號 聲 達 作 字 釐 因 本 解 請 背 + 為 第 者 清 此"
12,767,"三、 系爭法律對於本案聲請人平等權、工作權之限制，因牴觸 業及職業)公約」 ，而屬違憲 第一百四十一條之規定， 應屬達憲無疑 階之法源*而得以拘束國內 睦 邦 交 ， 尊重條約及聯合國憲章，以保護僑民權益*促進國際合作，提倡國際正義， 確保世界和 平 。」由 該 條 「 尊重條約"
13,807,"( 二〕 黃越欽大法官於著作中，明確指出國際公約( 尤 以 業 )公約」 ， 故屬違憲。 際法具有憲法位階效力之立場( 詳後) ， 系爭就業服務法之規定，因 差別待遇之規範意旨，依前揭貴國憲法第一百四十一條之規定，以及貴國司法明確承認國 給付喪葬 or which 等或待遇平等 "
14,685,"公約國之國際義務證書」 ，而 系爭「 歧 視 ( 就業與職業)公約」更屬國際勞 大法官並進一步指出，國 際 勞 工 組 織 法 故 ，本 案 所 涉 及 之 「 歧 視 ( 就業與職業)公約」 ，因已於一九六一年八月卅一日由貴國批准 在 案 ，故 當 然 為 貴 國 之 有 效 "
15,696,"- 四、 貴國司法實務，明確肯認國際法為有效之法源 ( 一 ) 司法院釋字第五四九號解釋-明確引用國際公約作為具憲法位階之法規範 法官認該等法律已屬違憲而「 應予以修正」 ， 復 指 示 「 須參酌國際公約」予以修正，顯見大法 定現行勞工保險條例第二十七條及第六十三條至第六十五條"
