pdf_page,chars,preview
1,677,"司法院秘書長函 丨受文者： 内 政 部 等 裝 主 旨 ： 本院大法官為審理陳 ◦ 鶯等52人聲請解釋案， 請惠予就說明 二所列事項， 針對相關 内 容詳予說明及檢附相關資料， 並請 於文到15曰 内 惠復， 請 查 照 。 說 明 ： 一 、 依司法院大法官審理案件法第13條第"
2,742,"依主管機關所定更新單元劃定基準自行劃定更新單元， 如 . 有不願被劃入更新單元之居民於此程序中有 . 無表示反對 意見之機會？ ( 三 ) 「 都市更新事業概要」與 「 都市更新事業計畫」有何差異？ . 雨者 内 容是否皆已對居民之權益產生具體之影響？ ( 四 ） 依據本條例第1"
3,207,"核定如有不服， 得否救濟？ .( 七 ) 本條例 . 第22條第1項對於取得一定比例之所有權人同 . 意之 ： ； 規 定 ， 立法理由為何？對於持相反意見之少數所有權人保 . 障是否充足？ … ( 八 ） 就上開說明’ 如涉及現行法令或函釋， 請一併為必要之記 载 與說明。 電"
4,361,"内 政部函 受文者： 司法院秘書長 主旨： 關於「 都市更新條例」相關 内 容事項說明乙案， 本部說明 如附件， 復 請 查 照 。 說明： 復 貴 院 秘 書 長 101年5月23日秘台大二字第1010014455號 保存年 m 地 址 ： 10556臺北市八德路2段342號 "
5,631,". 内 政部對於「 都市更新條例」相關疑義 説 明 . ― 、 有關都市更新地區之劃定 關於都市更新， 62年 9 月 6 日修正公布之都市計晝法除於第7 條對舊市區更新加以定義外， 並列第六章為「 舊市區之更新； 專章， 對訂定更新計畫、 都市更新處理方式、 更新計畫 内 容、"
6,694,"两 厚 — ’ — W 五 荇 夏 碱 雨 了 ㈤ 亓 充 言 忍 豕 . 輯 : 4， 爰87年 11月 . 1 曰 公 布 之 . 本 ;條 . 例 第 . 8條前段明定： r 更 . 新 地 區 之劃定及都市更新計畫之擬定或變更1未涉及都市計畫之擬定或變更 者 ， . 送 "
7,615,"至本條例第8條第1項後段 规 定： 「 其涉及都市計畫主要計晝或 細部計畫之擬定或變更者， 依都市計畫法規定程序辦理1主要計盡或 細部計畫得一併辦理擬定或變更。 」 係指更新地區之劃定涉及都市計 畫主要計畫或細都計盡之擬定或變殳者， 應依都市計畫法第19條至 21條 、 第23條"
8,616,"剌一定區故 内 人民 . 孓權 . 利' f 丨蘇或 . 増 加其爽掉 j 具 . 有 . 行政處分性 f 尚 屬有間； 宜就其劃定更新地區或擬定、 變更都市更新計畫係由中央機 關或地方自治機關為之， 而定性為法規命令或自治規章。 按我國現 制 1人民對於法規命令或自治規章不服，"
9,672,"— 之了 I 民 哥 〒 ― 、 — 丽 飞 -〒 y 玉|夏齬遍 ― 泰之、牙 I 冧草著兩姜 i 許開申請核准煎， 土地及會法建築物所有權人應舉辦公轉會’ 按 本條例施行細則第6條規定， 舉辦公聽會時， 應邀請有關機關、 學者 專家及當地居民 f l 表參加 . ， 並通知更"
10,575,"為違法或不當， 致損害其權利或利益者， 得依訴願法第1條第1項及 第3條第2項規定提起訴願。 再按本條例87年 l i 月丨1 曰公布之第10條第2項 ： 「 前項之申 請應經該更新單元範園 内 土地及合法建築物所有權人均超過十分之 一， 並其所有土地總面積及合法建築物總樓地板面"
11,573,"第十五 释 及 筚 十九條規定， 逕行擬具都市更新事業計畫辦理其立 法理由為： 「 為簡化實施都市更新事業辦理程序， 加速更新事業之推 動 ， 爰於 . 第二項後段增列#市更新單元 . ， 如已取得第二十二條有關土 地及合法建築■物所有權人， 並其所有土地總面積及合法建築物總樓地"
12,596,"見； 都市更新事業計畫由實施者擬訂， 擬訂後送由當地直轄市、 縣（ 市 ） 除 ， 僅針對法定程序或參與人員身分加以規範； 爰本條例於97年 ； 1 月 16日修正公布第16條前段規定： 「 各級主管機關為審議都市更新 事業計畫、 權利變換計晝及處理有關爭議， 應分別遴聘（ 派 "
13,563,"段規定， 該項行政疼分應即公告30日及通知更新單元範園 内 土地、 合法建築物所有權人、 他項權利人'囑託限制登記機關及預告登記請 求權人=人民對於直轄市、 縣 （ 市 ） 主管機關核准之都市更新事業計 畫認為違法或不當， 致損害其權利或利益者， 得依訴願法第1條第1 項規定提起"
14,637,"業計畫報核時， 應經其範圍 内 土地及合法建築物所有人一定人數及其 所有土地及合法建築物一定面積比例者之同意。 其立法理由為：都 市更新之目的， 旨在消除衰敗頹舊， 改善居住環境， 促進都市土地有 計畫之再開發利用， 復甦都市機能1並增進公共利益： 因此1須有強 制參與之作法 t"
15,258,"區段之土地， 以櫂利變換方式實施之； 權利變換係指更新單元 内 f 建 區段之土地所有權人、 合法建築物所有權人、 他項權利人或實施者， 提供土地、 建築物、 他項權利或資金， 參與或實施都市更新事業， 於 都市更新事業計畫實施完成後， 按其更新前權利價值及提供資金比 例 ， 分"
16,702,"會台字第 10942、11004 號 陳 ◦ 鶯等52 人及王 ◦ 樹等5 人聲請 解釋案電話訪談記錄 102 . 4 . 15 10 : 0 訪談時間： 民國102年4月12日下午4時= 訪 談 人 ： 大法官書記處助理 訪談對象： 内 政部營建署幫工程司 訪談 内 容： 問1"
17,392,"所同意之都市更新事業計畫與主管機關公開展覽時不同， 得依現 行都更條例第22條第3項撤銷其同意。 主管機關無從主動得知實施者於徵求同意時之都市更新事業 計晝即與實施者報核之都市更新事業計畫是否相同， 僅得被動透 過人民陳情並舉證始得知， 倘人民係於都市更新條例第22條 第3項之法"
