pdf_page,chars,preview
1,673,"釋字第七０九號解釋協同意見書 大法官 黃茂榮 本號解釋認為：「中華民國八十七年十一月十一日制定 公布之都市更新條例第十條第一項（於九十七年一月十六日 僅為標點符號之修正）有關主管機關核准都市更新事業概要 1 之程序規定，未設置適當組織以審議都市更新事業概要，且 未確保利害關係人知"
2,635,"尚無牴觸，亦無違於憲法要求之正當行政程序。惟有關機關 仍應考量實際實施情形、一般社會觀念與推動都市更新需要 壹、 關於都市更新程序之啟動 一、 都市更新程序的啟動方式：舊都市更新條例第十條 等因素，隨時檢討修正之。 九十二年一月二十九日修正公布之都市更新條例第二 都市更新之需要，"
3,666,"事業概要」，即得「連同公聽會紀錄，申請當地直轄市、縣 （市）主管機關核准，自行組織更新團體實施該地區之都市 更新事業 ， 或委託都市更新事業機構為實施者實施之 。 」（於 九十七年一月十六日僅為標點符號之修正）而該都市更新程 3 序啟動，「應經該更新單元範圍內私土地及合法建築物所"
4,502,"於「聽證」之「公聽」的規定，以免混淆。 2. 舊都市更新條例第十條第二項規定，申請核准都市更新 事業概要之同意比率，不論土地或合法建築物所有權人，或 其所有土地總面積或合法建築物總樓地板面積，僅均超過十 4 分之一即得提出合法申請。本項所涉問題為：以十分之一之 同意比率為啟動都市"
5,1025,"1 生活而言，可能備受干擾，並可能發生難以預測之危險 ，而 且申請人在經主管機關核准後之所為，特別是委託都市更新 事業機構為實施者，實施都市更新事業計畫概要，對於都市 1 試想，依都市更新條例第二十九條第二項規定，「實施者為擬訂或變更權利變換計畫，須進入 權利變換範圍內公、私有土"
6,752,"行政程序，以行政機關之核准作為其支持，便成為一個有效 之意思表示。這有違人民在都市更新對於主管機關之合理期 待。人民在都市更新之合理期待應當是：鑑於在都市更新， 其實施者與都市更新單元內之土地及建築物所有權人間有 6 高度之資訊不對稱的情勢。該情勢所引起對於權利人不利之 市場失效"
7,670,"更新條例第十九條第一項參照）。蓋基於私法自治原則，涉 及二人以上之利益的私法自治事項，其法律關係的發生、變 更或消滅有關之事項，原則上應由這些人共同決定。在所涉 7 人數眾多不易獲得全體同意的情形，法律始適合規定以多數 決的方式決議，並規定所應獲得之同意占全體的比率。然縱 使法律"
8,771,"有權人均超過二分之一，並其所有土地總面積及合法建築物 總樓地板面積均超過二分之一之同意外，應經更新單元範圍 內私有土地及私有合法建築物所有權人均超過五分之三，並 8 其所有土地總面積及合法建築物總樓地板面積均超過三分 之二之同意；其屬依第十一條規定申請獲准實施都市更新事 業者，應"
9,770,"權人將其土地及建築物，交由主管機關核准之都市更新事業 計畫之實施者進行重建、整建或維護。或謂政府也可以透過 徵收進行都市更新。然這種情形，應無徵收土地供都市更新 9 事業實施者，從事都市更新的餘地。倘若要走到這個地步， 政府真正可以做的極限依然是：透過區段徵收取得公共設施 保留地"
10,714,"第二十二條第三項但書之規定顯然違反意思表示有關之法 規範，並不合理。鑑於該項但書反面解釋及第十九條之一第 二款之規定所引起之上述疑義，有必要明文規定：經土地及 10 建築物所有權人同意之都市更新事業計畫，倘嗣後有再為變 更者，即應再徵詢渠等權利人之同意。 因為「權利變換」為都市更"
11,789,"為計算基礎，分別計算其同意之比例。」（於九十四年六月 二十二日修正公布，將 「數幢」 修正為 「數幢或數棟」 、 「其 他幢」修正為「其他幢或棟」、「各該幢」修正為「各該幢 1 或棟」、「區分所有權人之人數、區分所有權」修正為「所 有權人之人數、所有權」，其餘未修正）在同條例第二"
12,614,"益，並防止以後之紛爭，尚待事實驗證。 三、重行政程序而輕權利之保障的實質 綜上所述，關於同意比率的規定，舊都市更新條例第二 十二條第一項，在形式上雖然較諸同條例第十條第二項之規 12 定為合理，但究其徵詢同意之訊息的內容限於都市更新事業 計畫，而不及於權利變換計畫，且依同條例第十"
13,746,"或替代其決意。如果權利人參與決定的私法自治權受剝奪， 則縱使對於土地及建築物所有權人提供與都市更新事業有 關之資訊，亦無實益。 除了資訊不對稱足以影響市場機能外，不利的法規環境 亦可能使參與締約的一方，因不能就交易條件按其市場價 13 值 ， 公平議定其內容 ， 而陷於困境 。 "
14,767,"變換方式為其實施原則，所以在合建方式之協議上，土地及 建築物所有權人將處於不利的協商地位。該不利地位，於更 新單元範圍內私有土地總面積及私有合法建築物總樓地板 14 面積均超過五分之四之同意時，將達到極點：「對於不願參 與協議合建之土地及合法建築物，得以權利變換方式實施 之，或由"
15,696,"現於都市更新，以提高其主動積極推動都市更新的意願。在 這當中，因為都市更新單元內之每一個土地及建築物所有權 人皆可平等的參與、分擔與分享都市更新的決定、費用與利 15 益，當國家依公權力處理釘子戶問題時，亦比較容易取得民 主正當性。不過，於此應另有公正、不以都市更新事業為業 務之"
16,354,"都市更新固然有都市更新條例第一條所宣示，「促進都 市土地有計畫之再開發利用，復甦都市機能，改善居住環 境，增進公共利益」的意義。但論其手段，實質上為都市更 16 新事業實施者與土地及建築物所有權人間之「強制合建」的 互易關係，或由之蛻變出來的「權利變換」，並在權利變換 之實施下，"
