pdf_page,chars,preview
1,750,"釋字第 蔡明誠大法官 本號解釋之 ，主要在於填具一張 報單 逃 漏 進 口 稅 、貨物稅及營業稅 係屬於一行為或數行為 如認為 數行為而 併合處罰時，是否形成處罰過苛 問題。本席 同意本號解釋結論 。又本號解釋 作成 於最近本院釋字第 號解釋 後， 對於所謂一行為或二罰之 ，或許"
2,749,"行政罰法規定 處罰原則 判斷標準 行為單數 行政罰法第 從最高額 1. 借用刑法理論，將 裁處與不 一行為區分為自然 一行為違反數個行政法上義 得重複裁 的單一行為及法律 務規定而應處罰鍰者，依法 處 的單一行為； 定罰鍰額最高之規定裁處。 與其他種 但裁處之額度，不得低於各 2"
3,957,"從德國法比較觀察， (Tateinheit ； 一行為 ) 與行 為複數 (Tatmehrheit ； 數行為 ) 之區別，因德國逃漏稅捐行為 之處罰，可能被處以刑罰或違反秩序之罰 ， 是有關行為 單數與行為複數區別，有參酌刑法規定予以論斷。 為 (dieselbe Handlu"
4,859,"形， 構成行為單數，如由同一聲明逃漏，或由一個身體之行 為 ，同時提出數個稅捐聲明 該判斷之決定因素， 捐聲明之提出，於外在過程是恰巧同時發生 例如共同信封 ) 及於聲明中有關課稅基礎之內容，具有相同一致之不實說 明 。 在判斷行為單數時，所謂同一行為，可能有三種基本形 式， 即"
5,694,"綜上可見，對於行為數之判斷， 行為之概念與判斷 標準之見解不盡一致，似難免仁智之見 就行為數判斷標 準 或 輔助判斷 ， 如何形成共識，尚待學界及實務界共 同一起努力。 二、 實務上 宜盡速確立 判斷 行為數之輔助方法 有關行政罰之一行為 以競合 (Konkurenzen) 方式"
6,667,"海關遞交，始完成進口稅、貨物稅及營業稅之申報， 報稅捐之行 ， 外觀形式上 合填一張報單之行為單數形 態， 系爭決議認 未據實申報，致逃漏 款，亦即 合於 海關緝私條例第 37 法第 者 ， 應 併合處罰 。 本號解釋 認 上開情 形屬 三行為之行為複數形態， 異 ， 保護法益亦"
7,787,"以外代稅捐稽徵機關徵收之稅捐， 捐 性質 稅目 不 相 同， 分屬 構成要 件不同之稅捐逃漏行為， 如欲解 重， 行為數判斷之 如何 客觀 合理 區分行為數 之 多寡，特別是稅捐申報行為 ， 如 不考慮其 係 屬一張， 為， 從最高額裁處 其最後結果往反而 發生 獨厚於 進口貨物"
8,630,"倘 若 顧慮其經 定為 數行為 ，予以併合處罰， 處罰結果 出現 過苛 之 情形 ， 則宜另就 認定其 符 合 責罰相當 或比例原則精神， 兩者宜 分別論斷。 本號解釋 系爭最高行政法院決議 能 仍無法平息 爭議。 解釋，解決國內學說及實務之爭議， 固不乏其例。 務之行為態樣頗為"
9,852,"有 合乎我國現況需求，而具有 判斷 行為數 輔 助 方法 。 三 、 個 案併合 處罰不應過苛 之問題 本號解釋於最後 併此指明 」 ， 於個案併合處罰時 對 人民造成之負擔亦不應過苛 ， 以 符合憲法第 之精神 ， 具有呼籲之性質 此 種方式 641 應。按 釋字第 對 當時 "
10,721,"干預基本權 時 ， 須 符 合 比例原則 中 之 必要性及 相當 性，有稱 之為過度禁止 Ü bermaßverbot) 。 如運用於 稅捐實務 ， 就 行政罰之 ， 為 避免 個案 處罰之 符 合 過度禁止原則 。 亦即 按 違反據實申報稅捐或 逃漏稅捐 相當原則 併合 處罰 "
