pdf_page,chars,preview
1,904,"機關之下成立空氣污染防制基⾦，專供改善空氣品質、維護國⺠ 能，減少空氣中污染之程度；並以徵收所得之⾦錢，在環保主管 源，徵收⼀定之費⽤，俾經由此種付費制度，達成⾏為制約之功 係本於污染者付費之原則，對具有造成空氣污染共同特性之污染 防制法之制定符合上開憲法意旨。依該法徵收之空氣污"
2,1017,"收污染防制費應包括汽⾞機⾞等移動污染源在內，應無疑義。空 文甚明。該法第⼗條並未將空氣污染之移動污染排除在外，則徵 動污染源，此觀該法第八條、第⼆⼗三條⾄第⼆⼗七條等相關條 裝置於公私場所之固定污染源及機動⾞輛排放污染物所形成之移 空氣污染防制法所防制者為排放空氣污染物之各類污染"
3,1045,"定⽤途。⼀般⼈⺠對稅捐之負擔有憲法第⼗九條、第⼀百四⼗三 群體課徵額外之⾦錢負擔，⽽其收入以基⾦組織之⽅法，流向特 之，特別公課係政府為達到經濟或⾏政領域之⼀定任務，對特定 ⺠為課徵對象，⽽其稅收歸入公庫，依普通預算程序辦理。反 與稅捐仍有分別。稅捐係以⽀應國家普通財政為⽬的，以"
4,1307,"徵收，此種僅基於⾏政上之便利性考量，逕依⺟法未授權的費率 數量徵收；第⼆階段則依污染源排放空氣污染物之種類及排放量 法第三條第⼀階段依污染源排放空氣污染物所使⽤油（燃）料之階段採取不同的徵收⽅法與標準徵收。空氣污染防制費收費辦 （三）就固定污染源之徵收，⺟法第⼗條並未授權得以不同"
5,1117,"多數⼤法官亦認為「尚難謂有⽋具體明確」。多數意⾒並進⽽推 依據。⽽就立法者對於空氣污染防制費之收費辦法所為之授權， 的法律以及預算案，已⾜以作為徵收此項「特別公課」的合法性 要之規範；不過，多數通過的解釋文以及解釋理由仍認為，既有 ⽬等事項，現⾏法制仍須檢討改進，⽽應於授權法律中"
6,1293,"即使是⼀個搭乘公共交通⼯具的市⺠亦無法免於遭到轉嫁之負 於⼀般⼈⺠之具有「普遍性」與「強制性」的公法上負擔（因為 「移動污染源」所開徵的「空氣污染防制費」，無異是⼀種加諸 活上直接或間接所不可免除的活動，則以「隨油徵收」之⽅式就 ⽽營正常之文明⽣活。既然對於油品之利⽤是⼀般⼈⺠在"
7,1360,"的「特別⽬的使⽤」。 仍過於寬鬆，⽽無法擔保此項「特別公課」取向於有利負擔群體 然⽽，現⾏法制對於基⾦使⽤⽅式以及其使⽤⽤途之規範，毋寧 氣污染防制費之使⽤⽅式與使⽤⽤途等事項，做有⼀定之規範； 所定之空氣污染防制費收費辦法，亦已就對移動污染源徵收之空 運作模式，固然可以滿⾜「專"
8,1228,"本旨。爰提不同意⾒書如上。 疑義，⾃應就其違憲部分為違憲之宣告，⽅合乎規範違憲審查之 收」之⽅式開徵之「空氣污染防制費」，既存有上述各項合憲性 以及空氣污染防制費收費辦法等就「移動污染源」以「隨油徵 制度得以在法治國家的憲政秩序下，穩健發展。空氣污染防制法 遠之影響；吾⼈⾃應審慎"
9,717,"⽅式開徵空污費，致使因開徵空污費所得成立之「空氣污染防制 物之種類及排放量，向污染源開徵，⽽改採隨油（及燃煤）徵收 污染防制費收費辦法」，未依法律授權，依污染源排放空氣污染 制法」第⼗條第⼆項，於八⼗四年三⽉⼆⼗三⽇所頒布之「空氣 防制基⾦」附屬單位預算時，發現⾏政院環保署依「空"
10,857,"升零點四元，燃料油⼀公秉⼀百五⼗元，煤⼀公噸⼀百七⼗元， 有鉛汽油⼀公升零點八元，無鉛汽油⼀公升零點四元，柴油⼀公 業⽅式，在油品及燃煤中附加⼀定比例的空氣污染防制費，其中 ⼀、現⾏環保署的空氣污染防制費開徵計畫，是採取隨油開徵作 參、聲請解釋憲法之理由及聲請⼈對本案之立場與⾒解"
