pdf_page,chars,preview
1,810,"越憲法賦與立法院之職權，以及對總統有無拘束⼒等，產⽣疑 儘速重新提名⾏政院⻑，並咨請立法院同意」決議案，是否逾 ⾏政院⻑，及立法院八⼗五年六⽉⼗⼀⽇審查通過「咨請總統 並由總統重新提名⾏政院⻑咨請立法院同意，副總統得否兼任 四、立法委員饒穎奇等八⼗⼈為總統改選，⾏政院⻑須否辭職 "
2,986,"由⾏政法學之觀點，縱認副總統非總統之部屬，但基於憲法機關 害於⼈⺠之信賴，時間之分配亦不容⼀⼈兼任兩項繁重職務。另 議核可權及副署制度均失其意義，且事實上，兼任損及公益並有 ⻑，⽽⾏政權盡入總統囊中，憲法設計之制衡機制破壞殆盡，覆 職權，⼀旦由副總統兼任⾏政院⻑，則閣揆變成總統之"
3,997,"⾏政院⻑間並無從屬關係，故⾏政院⻑之辭職並無⻑官可以 回，必須重新提名咨請立法院同意：在五權憲法架構下，總統與 四、新任總統對⾏政院⻑率閣員總辭時，不應批⽰慰留或退 10 視為憲政慣例或習慣法。 ⽣於動員戡亂及戒嚴時期，並非常態，且有違憲之疑義，⾃不能 確信，始⾜當之。副總統兼任"
4,991,"容或有無利益衡突，就此項標準⽽⾔，副總統純係備位，平⽇並 或法律上職務得否兼任之解釋，主要基於職務性質及功能是否相 院⻑，從制憲過程⽽⾔，並無禁⽌之意。查⼤法官歷來對憲法 位之互動，均未涉及副總統，蓋副總統僅係備位性質，兼任⾏政 協商會議以迄制憲國⺠⼤會，所討論者為總統與⾏政院⻑"
5,1020,"⾃不宜授權副總統為之，亦可避免⾓⾊衝突。 統或其他適當⼈員為之，在副總統兼任⾏政院⻑之情形，總統對有關⾏政院與其他院之紛爭，本可⾃⾏處理，亦可授權副總 協調院際紛爭，不致產⽣「協調者」與「被協調者」之⽭盾。總 地位⾏使，在總統未缺位時，副總統並無憲法上之職權主動介入 法第四⼗四條"
6,1001,"之違憲疑義⽽⾔，係屬⼆項憲法職位互相兼任時，是否牴觸憲法 司法權之釋憲機關予以解釋之案例。惟就副總統兼任⾏政院⻑ 四條所稱固有疆域範圍之界定，係屬重⼤政治問題，不應由⾏使 論，不乏可供參考者，本院釋字第三⼆八號解釋亦有關於憲法第 之事項，此在立憲⺠主國家之憲政實踐中，所累積發展⽽"
7,1027,"權分由兩院⾏使之本旨不符，其兼任⾃亦非憲法之所許，本院釋 別經兩院議決，如由⼀⼈同時擔任兩院之議員，則與憲法將立法 者，亦在不得兼任之列，例如採兩院制之國會，其法案通過須分 權限，依憲法之設計，必須由兩個機關不同之構成員分別⾏使 權⼒範圍（如立法部⾨、⾏政部⾨及司法部⾨），若因部"
8,1049,"院之院⻑，其違反五權分立原則⽽為憲法所不許，實毋庸辭費。 明。副總統為總統之備位，若由副總統兼任司法、考試或監察三 作⽤，非無理由。是總統與⾏政院⻑不得由⼀⼈兼任，其理甚 導之獨任制官署，論者以總統與⾏政院⻑兩種職位互有制衡之 文第⼆條第四項），⽽⾏政院無論學理上及實際上皆係由院"
9,1000,"有⾓⾊衝突之情事。⾄所謂兼任有礙憲法機關功能維護⼀節，實 副總統為總統之僚屬或副⼿，平⽇承總統之命⾏事，⼀旦兼任則 利益衝突。⼜副總統容有輔弼總統之事實，亦未如聲請意旨所稱 視事之情形時，由副總統兼任⾏政院⻑並不發⽣⼆者職務上之 法律關係，尚不能等同視之。職是之故，平時總統在位亦"
10,1027,"總統均不能視事時，由⾏政院⻑代⾏其職權。總統、副總統均 滿為⽌。總統因故不能視事時，由副總統代⾏其職權。總統、副 憲法第四⼗九條規定：總統缺位時，由副總統繼任⾄總統任期屆 24 會及立法院負責，易造成⼆⺠意代表機關衝突之問題。 ⾔之職責，⾃不⽣聲請意旨所稱兼任⾏政院⻑應分別向國⺠"
11,1017,"上尚無定論，且所謂元⾸權 (pouvoiroyal) ⼜稱中立權或調和權 等語。惟不論憲法本條之規定是否等同於元⾸權或中立權，學理 「協調者」與「被協調者」之⽭盾，喪失元⾸權超然中立之作⽤ 為元⾸權，應超然於五權之上，由副總統兼任⾏政院⻑即形成 將之比擬為元⾸之中立權者，本件聲請"
12,1181,"之免職命令，須新提名之⾏政院⻑經立法院同意後⽣效，若原 違憲程度。況依憲法增修條文第⼆條第三項之規定，⾏政院⻑ ⽅仍有仁智之⾒，則其兼任尚難認為瑕疵重⼤⽽明顯，已達顯然 論，復無顯然不能相容或有利益衝突之處，⽽此⼀兼任問題，各 禁⽌之明文規定，⼜未違反權⼒分立原則，從兩種職務性質"
13,997,"時卸職或留任亦無明顯之規範可循。憲法第五⼗七條雖明定⾏政 ⼆、憲法對⾏政院⻑之任期並未規定，因⽽關於⾏政院⻑何 28 理。 未盡相符。引發本件解釋之事實，應依上開解釋意旨為適當之處 任⾏政院⻑，與憲法設置此⼆職位分由不同之⼈擔任之本旨， 事時，將影響憲法所規定繼任或代⾏職權之設計"
14,1039,"⾜證是否與總統有從屬關係無關。⾄於總統就任時，提出辭職之 試委員、監察委員或審計⻑等），亦應由總統發布任免之命令， 免，縱依憲法經國⺠⼤會或立法院同意任命⼈員（如⼤法官、考 ⼆條第⼆項及第三項規定意旨，不僅⾏政院⻑須經總統之任 無⻑官可以批⽰云，核與憲法規定不符，蓋依憲法增修條文"
15,1023,"為之設計，憲法歷次增修對此復未有所更改。倘認為立法院得以 規定即屬制憲者為取代內閣制國家不信任投票及解散國會制度所 分之⼆維持原決議時，⾏政院⻑應即接受該決議或辭職。上述 得經總統之核可移請立法院覆議，覆議時，如經出席立法委員三 律案、預算案、條約案，⾏政院如認為有窒礙難⾏時，⾏"
16,1107,"⾸，及國家最⾼⾏政機關⾸⻑之核⼼地位，並各有⼀定之功能與 院⻑在憲政架構體系中，分別處於國家元⾸、副元⾸或備位元 權時其期限不得逾三個⽉等。觀其內容，總統、副總統、⾏政院 均未就職時，由⾏政院⻑代⾏其職權。⾏政院⻑代⾏總統職 滿之⽇解職，如屆期次任總統尚未選出，或選出後總統、副總"
17,1196,"三個⽉內補選總統、副總統，以儘速恢復憲政體制之正常狀態。 增修條文第⼆條第八項之規定，由⾏政院⻑代⾏其職權，並於 三、總統、副總統均缺位或均不能視事時，依憲法第四⼗九條、 困擾。 ⾏總統職權時究應如何適⽤，如何詮釋，亦必發⽣憲政運作上之 政院⻑代⾏之期限期則不得逾三個⽉。副總統兼"
18,1218,"院⻑⽽毀壞無遺。 條及第七⼗⼆條所建構之制衡楥制，亦均因副總統之兼任⾏政院 原旨，⽽憲法第四⼗三條、第四⼗四條、第五⼗五條、第五⼗七 會商解決彼此間之爭議等脫序亂象。不僅有違憲法第四⼗九條之 要之處置；總統加集包括⾃⼰兼任之⾏政院⻑及其他相關院⻑ 對國家遇有天然災害、癘疫或國家財"
19,1160,"糊、或避不觸及，爰提出不同意⾒如上。 時，何來⾏政院⻑可以代⾏之部分，或輕描淡寫、或語意模 對上述多項關鍵爭點，尤其遇總統、副總統均缺位或均不能視事 區隔之制衡意旨相違，⾃應為憲法所不許。解釋文及解釋理由書 院⻑，顯與憲法保家元⾸不能⼀⽇或缺、總統與⾏政院⻑應有 重，地位崇隆，⾃"
20,1130,"國憲法關於國家之架構，徘徊於三權憲法與五權憲法之間，於中 憲法為規定國家機關組織及⼈⺠權利義務等事項之基本⼤法。我 不同意⾒書：（副總統兼⾏政院⻑釋憲案⼤法官：劉鐵錚) 亦有未合，爰提出部分不同意⾒如上。 開本院釋字第三八七號解釋意旨，與⺠意政治與責任政治之意旨 之其他辭職原因為"
21,1293,"有牴觸憲法之問題），則在⼀般公務員應嚴守公務員服務法規定 ⾏政院⻑，可以兼任他項公職之明文（縱有此種法令存在，也 任，更遑論他憲法機關之公職乎！遍查現⾏法令，並無副總統或 外，不得兼任他項公職或業務。」他項公職，公務員均不可兼 公務員服務法第⼗四條第⼀項前段規定：「公務員除法令所"
