pdf_page,chars,preview
1,792,"抄 本 梢 號 : 司法院秘書長 函 地址： 10048 臺北市中正區重慶南路 1 段 124 號 電話： （ 02)2361-85 打轉 737 受文者： 法務部 發文日期： 中華民國 U )7 年 7 月 24 日 發文字號： 秘台大二字第 1070020533 號 叙 主 "
2,335,"號解釋參照）之意旨， 有所不符？ 五 、 系爭規定於刑事司法政策上， 有何實益？系爭規定對於檢察 官執行法定職務 （ 例如檢察官追訴犯罪） ， 有何助益？請舉 實例或統計數字， 分由應報、 一般預防或特別預防等各種 角度說明之。 六 、 本院與貴部前曾於101年7月17曰第134"
3,491,"司法院大法官書記處收文 _'會舌字第號 法務部函 I 主 旨 ： 檢送本部有關刑法第47條第1項規定之意見及相關資料如 I 附 件 ， 請 查 照 。 播 號 J 6? 年 K 月 / ° n 地 址 ： 10048臺北市中正區重慶南路1段130 號 承辦人： 陳玉萍 電話： 0"
4,1007,"法務部就刑法第4 7 條 第 1 項之意見及相關資料 — 、 其他國家相當於刑法第47條第1 項規定之 内 容 1 第 5 6 条 懲 役 (c 処 甘 G 权 /h 者私十 ❼ 執行全終之日又 过 弋 刃執行刃免除蚤得曰妒 G 五 年 以 内 K 更 K 罪 杳 犯 L 場合("
5,1469,"einer vorbeugenden MaEnahme verbunden Freiheitsentziehung, verbift, so kan, wen er nach Volendung des neunzehnten Lebensjahres neuerlich aus"
6,1596,"dix ans d'emprisonement par la loi, comet, dans le delai de dix ans a compter de Texpiration ou de la prescription de la precedente peine, u"
7,1466,"htos: ' iminal - codes/countrv/ 3 0 ( 查 詢 曰 期 1 0 7 年 7 月 3 1 曰） 4 CRIMINAL CODE 牙 On the circumstances that agravate criminal acountability"
8,1311,"it is of the same nature. For the purposes of this Section, a canceled criminal record or one that should be canceled shal not be counted. h"
9,918,"foreign court and enforcement of the sentence has ben transfered in acordance withe aplicable treaty, insofar as the posibility of postponem"
10,840,"行政院、司法院函請立法院審議「 中華民國刑法部分條文修正草 案」案之條文草案對照表第47條說明理由謂： 「 一 、累犯之加重， 係 因犯罪行為人之刑罰反應力薄弱， 需再延長其矯正期間， 以助其重返 社 會 ， 並兼顧社會防衛之效果。 參之同為大陸法系之日本現朽刑法第 56條及改正"
11,760,"三 、 有無違反一事不二罰或罪責原則之虞 曰起施行， 有關第47條之立法理由謂： 「 查第二次修正案理由謂法律 所規定累犯， 以舊曾犯罪為條件之一， 各國立法例可分兩派， 一為法 國派， 以有罪裁判確定之犯罪為標準。 二為德國派， 以執行完畢後之 犯罪者為標準° 主法派者， 謂裁"
12,733,"之罪加重其法定刑， 承認其得科處較重之刑而已， 並未變更對於前犯 四 、 刑法第47條第1 項於刑事司法政策上之依據 之確定判決， 亦非對於前犯重複科處刑罰」5。 德國廢除累犯規定之因素在於 韫 微犯罪亦需處6 月以上有期徒 刑 ， 與罪刑均衡原則嚴重失調， 該國憲法院認 爲 ："
13,726,"毀之危機， 更造成再犯之投機因素， 刑法既以第47條 第 i 項就犯罪 綜合理論， 在兼顧杜會正義， 维 護社會秩序及增進公共利益之憲法精 神及刑事政策上， 由立法機關本於立法自由所形成。 刑法第47條第 1 項規定係以前曾受徒刑以上之刑執行完畢後或一部之執行而赦免 後 ， 於 "
14,1261,"五 、 本部現有「 累犯」之統計資料7 量權有一最低限度範圍之限制。 地方法院檢察署執行案件裁判確定情形一年別 a f ? :人 袖 科 年 別 死 3十 ? 民 01 9 6 年 9 6 103 S 7 9 0 9 民 阐 9 7 年 822 9 344 民 通 9 8 年 9"
15,634,"抄 本 擋 號 = 司法院大法官書記處 函 地址： 10048 臺北市中正區重慶南路 1 段 124 號 電話： （ 02)2361-8577 轉 737 受文者： 本院刑事廳 發文日期： 中華民國 107 年 10 月 30 日 發文字號： 處大二字第 1070001118 號"
16,12,"電子傳遞： 本院刑事廳"
17,767,"司法院刑事應函 ㈣ ‘ ㈣ . 画 Q010701 2 41 司法院大法官書記處收文 權 號 年 / 月/ 之 曰 會台字第號 地 址 ： 10048臺北市中正區重慶南路1段124 號 承辦人： 王秀媛 電話： （ 02 ) 2361 - 8577轉207 電子信箱： 3 @ j"
18,34,"正 本 ： 本院大法官書記處 副本： 裝 其 2 頁， 共 2 頁"
19,791,"中華民國刑法第四十七條至第四十九條、 第五十七條 建議修正草案總說明 除 c 刑法之主要處罰原則， 係建構在行為刑法原則與罪責原則上， 依 行為刑法原則， 刑法規範的對象， 限定在行為而非行為人。 又罪責原 則係指罪責應針對不法行為之本身， 而非行為人之素行作為評價之基 礎 。累"
20,335,"爰提 - 案刪除中幕民國 册 U 去第_ 四十七條至第四十九條關於累犯之 性 。目前在德國， 犯罪前科僅為量刑上之一項重要參考項目而已。 又查行為人之前案犯罪科刑暨執行情形， 包括前所犯之罪是否 判決確定： 全部執行完畢， 抑或一 邹 執行 ； 曾受赦免及其犯罪次數等 紀錄， 原"
21,481,"中華民國刑法第四十七條至第四十九條、 第五十七條 建議修正草案對照表 完畢或一部之執行而 i 之主要處罰原 免除後， 五年以 内 故意： 貝 1 j ， 係建構在行為 丨 修 一 正 % 明 第四十七條受徒刑一 、 本條刪除。 之執行完畢 * 或一部之二 、基於行為刑法原 執行而"
22,303,"行為人之品行 … J 原則， 亦有牴觸憲 法比例原則之虞6 四、 累犯之行為人再犯 之原因 * 並非單純 之刑罰反應性薄 弱或受徒刑之執 行未收端治之 效 * 事實上亦有可 能出於不可歸責 於行為人的社會 因素所致。 其需要 幫助遠大於刑 罰 ， 允應求諸保安 處分， 以求消弭其"
23,300,"■ S ， 致生前述違反 犯罪次數等紀 錄 ， 允屬上開科刑 輟重應審酌之「 品 行」事項範略。 如 於個案判決時具 鱧採截參考， 即可 達到妥適量刑之 目的， 使當其 罪 ， 殊無依累犯之 規定加重其刑 一事不二罰及牴 觸憲法比例原則 疑義之理。 六 、 德國1 9 86年刑法"
24,531,"存在之正當性。 目 前在德國1犯罪前 科僅為量刑上之 一項重要參考項 目而已。 第四十八條裁判確 一 、 本條刪除。 定後， 發覺為累犯者， 二、 配合第四十七條刪 依前條之規定更定其 除累犯之規定， 對 刑。 但刑之執行完畢或 於裁判確定後， 發 赦免後發覺者， 不在此 覺為累"
25,216,"三 、 犯罪之手段。 四、 犯罪行為人之生 活狀況。 五、 犯罪行為人之品 行、 犯罪紀錄及 行 。 其次數。 六、 犯罪行為人之智 六、 犯罪行為人之智 識程度。 識程度。 七、 犯罪行為人與被 七、 犯罪行為人與被 害人之關係。 害人之關係。 八、 犯罪行為人違反 八、 犯罪"
26,737,"最高法院刑事非常上訴案件終結情形及因累犯之宣告違誤撤銷比率 年別 撤銷 1 犯之宣告違誤 總計 t 64 S , 172 . 5 , 467 . 5 , 543 . 0 . 50 ,9 24 . 5 9 3 年 . 0 . 51 . 0 9 4 年 9. 0 . 0 , 57 ."
27,469,"最高法院刑事非常上訴案件終結情形及因累犯之宣告違誤撤銷比率 年別 m 累犯之宣告違誤 □ □T 累犯之宣告違誤 其他 ( 定應執行刑在後） (撤銷假釋在後） 總計 9 ^ 5 . 05 . 0 9 3 . 0 105 年 . 0 . 5 . 1 . 5 . 03 . 0 9. 0"
28,493,"抄本 司法院秘書長函 受文者： 法務部 一 、 依司法院大法官審理案件法第13條第1項規定辦理。 二 、 本院與貴部前曾於101年7月17曰第134次業務會談中， 建議 刪除刑法第47條 ， 轉由法官依量刑事由審酌， 並交由貴部「 刑法研究修正小組」進一步研議°請提供貴部「 刑法"
29,604,"司法院大法官書記處收丈 I 年 //月/ r 曰 保存 C I •實古字第 /a 3 左 2 號| 一 法務部函 檔 地 址 ： 10048臺北市中正區重慶南路1段130 號 承辦人： 王孟涵 電 話 ： （ 02 ) 21 9 1018 9 分機2327 電子信箱： veian"
30,792,"補充理由書 會 台字第 12352 號 補充理由人： 丨原 ) 臺灣高等法院高雄分院刑事第五庭法官陳松檀 為現行累犯相關法律規定有無牴觸憲法， 聲請解釋憲法案件， 提出補 充理由如下： 壹 、累犯規定部分 就現行刑法第47條第1 項 ，受徒刑之執行完畢， 或一部之執行 而赦免後，"
31,956,"法一行為不二罰原則之嫌。 所 謂 「 一行為不二罰原則」， 亦 稱 — 禁止雙重處罰原則」， 係指就 人民同一違法行為， 禁止國家為多次之處罰， 其不僅禁止於一行為已 受到處 B 後 ， 對， 司一行為再行追訴 '處 罰 ， 也禁止黔同一行為同時作 多次之處罰。 聲請人所持立場及"
32,989,"揭於累犯規定採為立法參考之德國法制2， 其 1 9 6 9 年制定， 並 於 1 9 86 年刪除之刑法第48條關於累犯之規定， 對於法律效果亦僅就最低法 定刑部分， 規定於犯罪本身沒有較高之最低度刑以為制裁者， 原則上 以六個月之自由刑為其最低刑罰， 於最高刑度部分則維持不變3"
33,1031,"現行刑法第47條 第 1 項就行為人所犯後案得論知逾原本該罪法 定刑範圍之刑罰， 係以其五年 内曽 經前案徒刑執行完畢所設之特別處 罰規定， 其就逾越該 （ 後案）犯罪原本法定刑範 a s 分諭知之處罰， 對於非難之對象， 既非以行為人偏離法規範所要求行為之主觀意念， 及該意念所"
34,803,"跳的刑度又無法適切套用在每個不同個案的罪責上 （ 違反罪責原則> 而且在調查累犯的構成要件事實相當困難且複雜， 實務上迭生困擾。 」 等語。 就其刪狳之原因， 除表明係因該條文對於累犯之成立， 明定須 具備包括行為人「 依該犯罪之種類及情況觀之， 並未以先前有罪判決 為戒」 6等"
35,856,"為何， 犯罪時機是否出於偶然受迫或激於公義， 均一概歸究為所謂刑 罰反應力薄弱之因素使然， 並同予加重， 就以個案態樣差異之觀點， 觀察其所加手段與目的之關係是否相當， 已有可議。 而若以行為人前 案係犯如竊盜、 詐欺等財產犯罪， 而後案係5 年 内 再犯殺人、 販賣毒 品等侵害"
36,966,"並進而在諸多案件中限制人身自由， 其間利益之權衡亦難認相當。 是 本條硬性之規範模式， 使法院於個案中， 全無審酌各該案件行為人刑 罰反應狀況之空間， 未能針對個案行為情狀及行為人狀況為相應之裁 量 * 難認符合罪刑相當原則。 四'平等原則之具體 内 涵， 學說上依德國聯邦憲法院"
37,1090,"否合理 ； 後者重點則在相同待遇是否合理。 然以「 徒刑執行完畢五年 内 ， 是否故意再犯有期徒刑以上之罪」， 作為差別/ 相同待遇之區分 標準而加重其刑至二分之一。 如 認 為 「 對當事人影響強度越高」 （ 對 於憲法保護自由權之行使， 影響越大） ， 則要有「 重大的合理事"
38,1102,"上且其中一次或多次犯行遭判刑「 執行至少3 個月」 （ 第 1項 ）12; 2 . 關於確保與規範目的相符部分之規定 — 「 依該犯罪之種類及情況觀 之 * 並未以先前有罪判決為戒」 （ 第 1項 ）1 3 ; 3 . 關於時間要件部分之 規定 — 「 前犯與後犯間！ 經過已逾五"
39,930,"激於公義， 均一概歸究為所謂刑罰反應力薄弱之因素使然， 益同予加 重 ， 內涵籠統， 無從認為與其規範目的之實現有何關連， 就明確性之 要 求 ，自不相當。 其 次 ， 就前案執行程度之要求而言， 我國關於累犯立法之規定， 原沿襲自舊律， 自民國成立後， 歷經刑法多次修正， 並延"
40,1079,"訟武器平等， 並應令被告對不利於己之證據有辯證與質問之機會口。 另就確定判決有重大違背法令者， 依大法官釋字第271號解釋意旨， 亦以因具有判決之形式， 足使被告信賴其羈束力， 認為仍應先依非常 上訴程序將該確定判決撤銷後， 始得回復原訴訟程序， 就合法上訴部 分進行審判。 其 "
41,705,"結 果 ， 並直接適用累犯之規定加重其刑， 使被告在未獲訴訟上公平程 序之保障， 未經踐行直接審理、 言詞辯論、 對審程序， 並就不利於己 之證攄 （ 前案紀錄資料）辯 證 ， 及為最後陳述機會之情形下， 逕受更 不利於原判決論知之刑罰， 其程序顯然違反實質正當法律程序之公平 程"
42,660,"爭點題綱意見書 一 、 聲請釋蕙人臺灣高等法院高雄分院刑事第五庭審判長法 官曾永宗 （ 任期屆滿改任法官） ， 於 108年 1 月8 日收 受大院秘書長函， 要求聲請釋憲人就「 爭點題綱」於同 年 月 1 0 日前提供書面意見書， 因本聲請釋憲案之執筆 人係陳松檀法官 （ 現任"
43,83,"本 案 釋 蕙 聲 請 意 旨 聲 請 人 ：臺 灣 彰 化 地 方 法 院 刑 事 第 五 庭 （ 申股）陳德池法官 本院103年度聲字第53 9 號累犯更定其刑"
44,134,"案例事實 前 案 ： 妨害自由， 經判處有期徒刑4 受刑人販賣二級毒品： 月 ， 98年10 月 7日易科罰金執行完畢 有期徒刑3年9月 、 3年8月 應執行有期徒刑4年6月確定 暑 (103年3月10日確定) 原確定判決漏未諭知累犯！ 檢察官聲請更定其刑 ■ \"
45,265,"涉及違憲疑義之法 41 条 >刑法第47條第1項 ： 受徒刑之執行完畢， 或一部之執行而赦免後， 五年 以 内 故意再犯有期徒刑以上之罪者， 為累犯， 加重本刑至二分之一。 > 刑法第48條 ： 裁判確定後， 發覺為累犯者， 依前條之規定更定其刑。 但刑之執行完畢或赦免後發覺者，"
46,67,"累犯違反罪責原則之憲法基礎： ♦ 司法院大法官釋字第66 9 號解釋 （ 空氣槍） ♦ 司法院大法官釋字第630號解釋 （ 準強盜）"
47,43,"罪責原則 己責任原則 罪責原則 過錯責任原則 或故意行為負責 刑止於 只為自己的過失"
48,138,"罪刑相當原則 ♦ 罪責原則推導出罪刑相當原則。 籲行為人的罪貴為刑罰的上限， 任何人不應因一般或特跌預防之理由， 而超過其犯罪行為及個人罪責的刑罰。 參刑法第57條 ：「 科刑時應以行為人之責任為基礎」 * 立法者指示法官， 量刑時應當考慮「 行為罪責」 ， 構成量刑上限。"
