pdf_page,chars,preview
1,715,"司法院大法官書記處函 受文者： 中央警察大學 . 發文字號： 處大一字第 0 9 5 0 / 7 / 厂號 丨 主旨： 請 就 貴 校 91學年度研究所碩士班招生入學簡章第 7 點第2 項及第 8 點第2項關於特定體格檢查設限 规 定是否有違憲法 第 7 條 、第22條及第2 3"
2,482,"2 . 請舉例 説 明辨色力異常者執行警察勤務之困難處， 該等 困難處是否無法以其他方法或措施予以替代或補救？ 3. 貴校法律學研究所畢業生若選擇不執行警察職務或客觀 上不能執行部分之警察職務， 對警政之施行、 警察任務 之執行或警察人力之配置有何影響？ 4 . 請 説 明辨色力"
3,361,"中央警察大學函 受文者：司法院大法官書記處 • unal87@mai 1 . cpu. edu. tw 主旨： 檢送本校對貴處辦理聲請人鄭中聲請大法官解釋所提相關 問題說明乙份， 請 查 照 。 說 明 ： 復 貴 處 9 5 年 8 月 3 日處大一字第 0 9 500 1 7"
4,608,"中央警察大學對鄭中先生聲請大法官解釋相關問題說明 一 、 貴校研究所畢業生， 是否依法須於警察機關服務一定年限？ 可否於一定條件下選擇畢業後不執行警察勤務？ 本校研究所碩士班研究生包含一般生與在職生兩種， 一般生 為未受過警察教育或在職人員未經服務機關同意而報考者； 在職 人員則"
5,531,"辨識與判斷之能力。 以交通警察為例， 在執行交通指揮、 交通攔檢或取締交通違 規等警察勤務時， 對交通號誌或違規車輛顏色必須有正確的辨 識 ， 才能正確執法。 如由辨色力異常者執行該項勤務， 勢必引發 民眾對警察執法正確性的質疑， 在法治社會中， 此種執法人員本 身的缺陷所造成的"
6,603,"三 、 貴校法律學研究所畢業生若選擇不執行警察職務或客觀上不 能執行部分之警察職務， 對警政之施行、 警察任務之執行或 警察人力之配置有何影響？ 警察組織講求紀律■、 服 從 ， 且警察業務範圍廣泛， 警察職務 内 、 外勤皆有， 常$ 互輪調， 以提升警察人員工作歷練與職能， "
7,485,"署與 内 政部等用人機關即予以分發至警察、 消防、 海巡、 監所等 單位任職服務 D 本校以培養警察專門人才為宗旨， 雖然辨色力異常人員可進 行一般學術研究， 但是研究高深警察學術僅屬_本校教育目標的一 部分而已， 本校最主要目的仍在培育警察幹部 * 提升警察人員素 質/警察教育"
8,633,"五 、 請提出具體數據說明貴校各研究所畢業生就業及進修實況。 本校92年至94年警政相關研究所 （ 消防科學及水上警察除 外 ） 碩士班畢業生就業情況統計如下： . 在職生畢業後返回 一般生畢業後， 目 前 警察， 情治、 矯正機 服務警察機關者 年度 人數 關服務者 (服務人數"
9,418,"才 ， 加入維護國家治安之行列， 非常慎重辦理本校招生業務， 體格檢查項目於本校複試當日聘請三軍總醫院 （ 醫學中心 ） 各 專科醫師及護理人員至校協助體檢， 因體格檢查項目中胸部 X 光 、 肝功能 （ G O T 、 GPT ) 檢查及梅毒、 愛滋病企清4 項檢查， 本校無檢"
10,1578,"公務人員特種考試警察人員考試綱 宵頁 > 考試法規> 公務人員考試法規 > 公務人貝考試法規 【 2006/2/27 更新】 公務人員特種考試響察人員考試規則’ (Regulations for Civil Service Special Examination for Poli"
11,971,"公 粉 人 貝 柯 悝 丐 私 置 祭 人 貝 号 执 规 則 中華民國八十九年二月三日考試院八九考台組壹一字第〇〇三六號令修正發布第五條'第六條、 第八條、 第九條文及應考資格表（ 三等考試犯罪防治人員類別部分）、 應試科目表（ 三等考試及四等考試部分） 中華民國九十年一月五曰"
12,1044,"0 ^ 方 A 貝 付 悝 巧 訊 音 罘 八 貝 芍 巩 祝 則 J M 1 处 4 M 前項考試成績冇 • 科 爲 零分或總成績未達五十分或三、四等考試外事普察人丨類別之外 語 n 試未滿六十分者， 均 錄 取 ： 缺考之科 k ! ， 以零分計算。 第 七 條 本考試錄取人"
13,591,"么 〜 務人 员 符褪考訊晋祭人 f i 爷 試現則 十 三 、 其他重症疾患1無法治癒， 致小堪勝任職務者。 第 十 務任用資格。自中華民國八十五年起1特種考試蹩察人員考試及格人員均適用之。 前項及格人員於訓練期滿成績及格取得考試及格資格之曰起， 實際任職六年內不得轉調 內政部"
14,604,"司法院大法官書1 己處函 地 址 ： 臺北市重慶南路 I 段124號 受文者：中央警察大學 發文日期： 中華民國9 5 年1 0 月 r 日 主旨： 請 説 明貴校研究所碩士班招收未曾受過警察教育一般生 之目的， 並檢附相關資料惠復 D 説 明 ： 一 、 依司法院大法官審理案件"
15,359,"中央警察大學函 受文者：司法院大法官書記處 主旨： 檢送本校研究所碩士班招收未受過警察教育之一般生相關問題 說明乙份， 請 查 照 。 說 明 ： 復 貴 處 9 5 年 1 0 月 5 曰處大一字第 0 9 500 221 38 函 。 校 長 謝 俅 囔 機關地址： 3330"
16,719,"中央警察大學研究所碩士班招收一般生相關問題說明 一 、 除在職生外， 貴校研究所亦招收未受過警察教育之一般生， 貴校於何時開放招收上開一般生？ 貴校招收一般生之目的何 在 ？ 本校研究所碩士班自民國 5 9 年開始招生迄今， 招生對象均含 未曾接受過警察教育之一般生， 其間隨時代"
17,487,"2 、 畢業後分發任 定應服務滿 3 職。 年， 未服務期 滿者， 賠償在 校所享公費。 1、 具大學歷或同等學力， 1 、 在學修業期間 畢業後依 规 定 男性需役畢。 一律住校， 一 應服務滿 3 年， 2、 規定一般生至多可錄取之 般生由本 权 供 未服務期滿者 名額。 給"
18,518,"2、 得依教育部規 定申請助學金 3 、 畢業後不分發 任職。 1 、 大 學畢業或同等學力。 一般生畢業不 2、 未規定一般生至多錄取名 分發任職， 未服 92年 迄今 公費° 2、 畢業後不分發 任職。 綜上， 本校自 5 9 年開辦研究所開始， 即開放招收未曾接受過 警察教"
19,610,"上開一般生， 民國 5 9年至 85 年入學者， 由於在學期間享公 費待遇， 因此渠等畢業後必須於警察相關機關服務一定年限， 未 服務期滿者， 依規定必須賠償在學期間之公費。 86 年以後 入學之 一般生， 由於在學期間未有公費待遇， 因此 渠等畢業後無需於警察相關機關服務一定年"
20,146,"， 且為適當使用國家公帑 （ 一般生就讀本校非屬純自費性質 ） ， 仍 然希望一般生畢業後投入警界， 為國家社會治安投注心力。 如一 般生畢業後未能於警察機關任職， 對於警察教育資源之運用仍屬 有損， 且未能達成本校當初招收一般生之警察多元取才之原始目 的 。 第 5 H ， 共"
