pdf_page,chars,preview
1,185,"丈 官處 渤」〞 ‥火聶 皿早 、院位副本 汕滷﹐記 限號 手王旨˙﹝本院審理立法委員丁守中等一 行正本 速別最速件 年 說明˙ 大書 法 司受文者國防部 函 ( ) 示 批 或陳述意見﹂ 密等解密條件 ﹑ L 、 乙案，請惠示意見 、 岫件怖袖朕後解‵﹝﹏﹏ 百廿四人聲請解釋 "
2,150,"83.1.50 一 二﹑立法委員丁守中等一 三﹑檢附立法委員丁守中等一 見﹂乙案﹐事涉貴管，對於聲請意旨請惠示意見﹐並檢送相關資料﹐ ` 依司法院大法官審理案件法第十三條第一 ， 00() 百廿四人聲請解釋 百廿四人解釋憲法聲請書乙份 ﹁參謀總長應否列席立法院備詢或陳述意 項辦理"
3,188,"丈 ‵ˊ 存 ‵ˊ 限號 保檔主旨˙ 速別最速件 行正本 \ 年 單 法‵記 說明˙ 犬書 或陳述意見﹂ 官處 ﹒ˊ′ 院位副本 法 司冗丈者國防部參謀本﹑部臭皎謀總長辦公室 函 ( 示 批 . 本院審理立法委員丁守中等一 乙案，請惠示意見 密等解密條件 o 螞件佈抽孰後解腮 瓣"
4,149,"83 一﹑依司法院大法官審理案件法第十三條第一 二﹑立法委員丁守中等一 三﹑檢附立法委員丁守中等一 見﹂乙案﹐事涉貴管，對於聲請意旨請惠示意見﹐並檢送相關資料﹐ ﹒ l ﹒ 50 ， 0 百廿四人聲請解釋 百廿四人解釋憲法聲請書乙份 ﹁參謀總長應否列席立法院備詢或陳述意 項辦理 "
5,270,"胤′ 字搟處大ˍ孛第三二六號文駐地台北′市﹒﹚印 位本 685146 請鑒察 ﹏﹏﹏‧﹣戊囧年 者 司法院 單副 附 區分﹐ 盧 主旨﹒ 述書及國防部組織法‵蔘鏍本部組織法各乙份︵如附件﹚ 行正 文本 受 文訂 保密 勸 7… . J 敬復貴院 ! 曦妒 密 7 涸﹛ 月 ﹒‥﹏"
6,363,"四、無論﹁國防部參謀本部組織法﹂第九條的規定是否違憲，參謀腮 ‵壹﹑陳述之目的︰ ] 一 二無論參謀總長是否被視為 三蔘謀總長不是國防部長的幕僚長，亦不是腮統的幕僚長 ﹑參謀總長曰疋寶質上的﹁部會首長﹂﹐膳被視為﹁部會首長」﹐受 立法院的質詢 提供參謀總長不出席立法院備詢之理由及"
7,440,"十八條及行政院組織法第一二條設置之各部及各委員會，是其『 分之各部會首長 法及行政院組織法所措部會﹐則參謀總長自亦非上開法定之部 並無明文規定自鷗行政院長及所屠各部會首長之灌限立 一 ﹁按憲法所稱行政院各 法本來不具備列席立法院備詢之身分 受立法委員質詢之法定義務﹐惟究應率同何人"
8,366,"' ‥﹝ˊ防部參誤本部組織法﹂ 三 1 2 之編製及管制遐用，均由國防部長負責，立法院國防委員會 司令部組織法亦無牴髑國防部組織法制定「 依﹁國防部組織俵﹂ 海菫空單聯合勤務各鰓司令部 員額自當於該法中訂定 依﹁國防部組織法」 防部﹐接受部長督導是無庸置疑，而參謀本部係依國防部組"
9,370,", ﹁國防部參謀本部組織法」 或防部長對全國單堊辜務有當然 匹 負責整個預算籌繻作業與督導 經心單等︶之有闢主務言 源︵人力物力財力︶工不涉及人民務益 員質詢 管國單主計政策之規割 受參謀鰓長之指揮監督，負責預笪分配與執行 事務」 面而言 部長依法至立法院國防委員會列席國防預算審"
10,394,"年度之國防預笪籌繻為例 在詢及政策或決策問題時 4. 五 以在整個預算籌縞的過程中﹐參諒本部僅提供建單備戰需 凡國防人堊法令規章均由部長直接指導人力司策訂頒布 監督 至十月份分向參謀縞長簡報後，於十一 國單幹部之任用 求建議﹐最後由部長作政策決定 長提報，所有需求均經簽奉部長核定"
11,420,"二 」 ﹁陸海空單重官晉任名冊」 〕 ﹔綜上所述 本部與部本部問之闢係﹏ 施，在執行上並未產生遐作上之困難或因人堊案件影響參謀 者，呈請部長核示後 憲法第六十七條規定之處﹕ 請鰓統核定 予立法院各委員強制其到會或課以行政罰之懼力，即顯鷗 成法定任官程序 委員會固得邀請政府人員及社"
12,446,"﹑林紀東先生誓 「軍辜性﹂ ﹂言﹐自無不可 六號函意旨及陳新民先生菁 罩隊 七 倒菫辜統帥灌﹐依憲法第三十六條規定屬於總統，縞統並不向立 意規定﹂應非強制性 附件﹚ 法院負責，參謀總長貢徹腮統 出席之自主懼 於無公職身分之社會人士 其斟酌任務 納入向立法院負責之政務辜項，如列席立"
13,402,"﹡′ ﹐不應割裂特定條文 ，其第九條規定並未違憲 ﹨八、 三﹑﹁國防部參謀本部組織法﹂ 倒憲法之解釋﹐應從憲政整體架楫及精神 負責」之規定相對應 制上之混淆，當非或人所願見 定制定之﹐為經立法院三請通過 項﹁參謀縞長在統帥系統為腮統之幕僚長 行政院為國家最高行政襪闢 徹鰓統﹁統帥"
14,415,"法﹂或﹁國防部組織法﹂ 憲法第五十三條規定 九 十六條賦予之統帥權 組織法」，已無設置參重長承縉統之命辦理有闢軍務堊項之規 定，聲請人仍援以指稱國防部參謀本部組織法牴鯛總統府組織 定參謀總長在統帥系統為縞統之幕僚長 民國腮統府組織法﹂ 憲法並無規定 倒國防部與參謀本部係一 成單毐"
15,434,"﹑中立性便會受到平涉 四蔘諒總長依法及職務上作為 十﹔ 千預政治，謹遵憲法賦予其保國衛民之天職 由︰ 鬥憲法第一 及個人 未平預政治，惟政治的爭議亦繩不薤波反單隊 經由參謀腮長下達菫隊﹐既非將參謀總長編制改至總統府 諒總長之職責既為建單備戰確保國家安全而不涉及政治 非將菫務堊項由"
16,464,"，統帥懼則在 二者密切支援，適切節制 菫隊統帥與作戰指撣中﹐ 又無不涉及人民權益 系統為總統幕僚長 鬨菫隊統率懼之內涵淉廣，有闆人辜懼﹑郡隊調度﹑作戰指渾等 長﹔軍隊之指撣乃涵括菫隊之統率與作戰之措渾 及軍辜行政堊務﹔菫隊之生存須要靠給養 十一 倒依據國防部參謀本部組織法第九條第"
17,431,"立而不專制 年來國軍寶施精兵政策及二代兵力整建﹐加上中共近期對我之 行政等之精神 勤現代化建菫工作 往昔，國菫自當配合近年全國性改革 貫戰軍隊國家化之大政方針 大政﹑軍辜行政﹑統帥懼等之均衡性，使之制衡而不掣肘﹑獨 亦不宜列席立法院備詢 倒戰爭是國之大辜，建單備戰經緯萬端，必須全"
18,387,"‥院大法官雕依法循貢﹑博採周諮 ，將是對全菫 ，二者相輔相成 , 其中外、島佔盥次 曰枯坐立院，而疏於督導建菫備戰寶務工作，對國家安全將產 主政治之發皇﹐ 十三 生深遠之影響 會 固參謀縞長以效命疆湯為職責﹐本無個人榮辱之私念 綜上所述﹐就整鵙國防辜務而言 權﹂之行使 參謀媳長羅"
