pdf_page,chars,preview
1,807,"1 憲法法庭 114 年憲判字第1 號判決摘要 說明：本摘要係由憲法法庭書記廳依判決主文及理由摘錄而成，僅供讀者參考， 並不構成本判決的一部分。 ────────────────────────────────── 聲請人： 立法委員柯建銘等51 人 判決公告日期：114 年12"
2,778,"2 當立法程序，且違反憲法權力分立原則，均牴觸憲法，應自 本判決公告之日起失其效力。 2. 中華民國 114 年 1 月 23 日修正公布前之憲法訴訟法第95 條 規定，於該規定本次修正公布後繼續適用。 3. 本件暫時處分之聲請駁回。 判決理由要旨 一、本件判決應適用的評議及評決"
3,863,"3 院釋字第 77 號至第 79 號解釋，此等解釋的效力，毫不因無 法律規定而受影響。即使於立法院制定大法官行使職權的法 律，並經總統公布施行後，大法官亦曾宣告其部分條文違憲 並停止適用 （司法院釋字第371 號解釋參照） ，且創設該法律 所未規定的定期失效（司法院釋字第218 "
4,884,"4 程序，進行違憲審查，而且依此違憲的審查程序，導出有效 判決的結果。此種程序與結果，已完全悖離憲法正當法律程 序的要求。大法官若為避免此論理的矛盾，可能就不得不以 系爭規定二合憲作為最終審查結果，至少有極高可能性為此 宣告。然而如此結果，無異未審先判，本案的審查淪為虛晃 一招，"
5,879,"5 的大法官，不計入評議及評決門檻的現有總額，毋寧為當然 之理。如此，大法官行使憲法解釋權的評議門檻，方不受迴 避人數多寡的影響。應特予指明者，即便大法官有應迴避的 原因，但若因此致全體大法官不得行使職權者，仍不得以迴 避為由拒絕審判 ， 否則將導致癱瘓憲法明文規定的釋憲制度 ，"
6,938,"6 (一)法律的規定涉及憲法內容的具體落實及人民權利保護， 而立法院為國家最高立法機關，因此制定法律時，須踐行正 當立法程序，如立法程序的公開透明原則及討論原則，並經 議決，若其立法程序有不待調查事實即可認定為牴觸憲法的 明顯重大瑕疵者，本庭仍得宣告其為無效〔第64 段〕 (二)"
7,892,"7 反對修法或質疑修法內容的發言，對該再修正動議內容表達 實質意見 。 何況於該發言的立法委員所提出的反對或質疑後 ， 完全未見有提案者或贊同該提案者，為任何說明或答辯，隨 即停止討論並進行二讀表決，緊接著繼續完成三讀，是系爭 規定一至六的立法程序 ， 亦明顯不符合討論原則 。〔"
8,876,"8 曉玲等所提出修正案，所進行的審查、聽取意見及討論，可 移為就系爭規定一至六的修正草案所為。又系爭規定一至七 的修正草案，內容甚為複雜，且對總統及大法官行使職權影 響重大，然自二讀逐條討論時提出，並未為實質討論，即進 行二讀表決 ， 於三讀程序復未依立法院職權行使法第11 條規"
9,932,"9 已逾越憲法職權，違反憲法權力分立原則。〔第87、89 段〕 (三)憲法設置國家機關的本旨，在使各憲法機關發揮其應有 的憲政功能，不致因人事更迭而一日中斷。大法官是憲法為 維護自身最高性而設置的憲法機關，其維護憲法秩序的憲政 功能，尤應運行不輟，不可因人事更迭或其他因素而一日中"
10,948,"10 議的固定人數作為評議門檻，規定參與評議的大法官人數不 得低於10 人 ， 雖此評議門檻已超過大法官法定總額的半數 ， 但未考慮現有總額的人數是否已達此評議門檻，造成大法官 能否評議，深受總統大法官人事提名權或立法院大法官人事 同意權的影響。例如 113 年 10 月 31 "
11,900,"11 於參與評議的大法官人數不足系爭規定二所規定的評議門檻 時，大法官只能選擇不受理或暫停審理而束手坐視憲政秩序 或人民基本權利遭受不法侵害，無論選擇何者，實際上都是 釋憲制度的癱瘓。從而，系爭規定二及三合併適用，無異使 立法者可透過修改評議人數門檻的法律，配合大法官人事同 意權"
12,841,"12 （系爭規定六規定參照）的唯一情形。不但無法處理前開唯 一情形以外大法官參與評議門檻的問題，對於同一案件因大 法官基於不同原因而同時未出席評議時，應適用何種評議及 評決規範的問題，亦不能解決，實為掛一漏萬的立法，且就 大法官因不同原因而未出席時，其評議及評決門檻的差異， 亦欠"
13,377,"13 本判決由呂大法官太郎主筆。 大法官就主文所採立場如下表所示： 主文項次 同意大法官 不同意大法官 主文第一項 謝大法官銘洋、呂大法官太郎、 蔡大法官彩貞(違憲理由除憲法 訴訟法第30 條第5 項、第6 項 違反權力分立原則部分外)、 陳大法官忠五、尤大法官伯祥 (共5 位)"
