pdf_page,chars,preview
1,696,"司法院秘書長函 受文者： 財政部等 軾 主旨： 本院大法官為審理 7 8年12月 3 0日修正公布之所得稅法第1 5 條 有關夫妻非薪資所得合併計算個人綜合所得稅額之規定， 是 否牴觸蕙法乙案， 請貴部就說明二至六所列事項， 惠示意 見 ， 並請於文到後二週 内 惠復， 俾供審查"
2,553,"收？或有無其他彌補因改制所生財政缺口之方案？ (三） 如改採上述之分別計算制或折半乘二制， 是否牽動其他稅 目而有配合調整之需要？ 三 、 所得重分配是否強制夫妻所得合併計算之立法目的？ 所得重 分配之效果係如何衡量或估算？夫妻所得依系爭規定強制合 併計算， 是否能達成所得重分配"
3,444,"財政部函 受文者：司法院秘書長 主旨： 檢送本部就大院大法官審理 7 8年12月 3 0日修正公布所得 稅法第1 5 條有關夫妻非薪資所得合併計算個人綜合所得稅 額之規定， 是否牴觸蕙法疑義乙案之說明如附件， 請 查 照 。 說 明 ： 復 貴 秘 書 長 100年 5 月 6 "
4,1257,"表 1 7- 2 (0 97 年 ) 綜稅各類所得金額百分比各級距申報統計表單位： ％ . ■ . ■ ' • . • ••. _ ; . ■ i : 砮 巧 : 'f . 位 W 丨 j M . 執 行 縛 所 得 [ 利 辦 s 及 镡 朽 聋 , 財 舞 交 孱 所 得 :"
5,624,"財政部就司法院大法官審理 7 8年 12月 3 0 日修正公布所得 稅 法 第 1 5 條有關夫妻非薪資所得合併計算個人綜合所得稅 額之規定 （ 以下簡稱系爭規定）， 是否牴觸蕙法疑義乙案之說 明 一 、 有 關 「 如改採分別計算制或折半乘二制， 對稅收之具體 影響為何？並請說"
6,53,"益 ， 低所得者 税 負可能增加， 將降低現行綜合所得 稅改善所得分配之功能。 第2 頁， 共 n 頁"
7,563,"附表1 現行制度 課 稅 級 距 稅額 稅 額 稅額 戶數 (萬元） ) (千元） 0 9 4 9 ,1 5 0 , 757 , 35 2 0 - 41 3 44,112 , 3 1 5 ,14 5 1 9 1,0 3 . 2 41 - 10 9 3 65 , 7 0 7 5 8"
8,482,"(二）折半乘二制 - 1 . 資料來源 97 年度綜合所得稅統計資料。 2 . 假設條件 (1 ) 免稅額、 扣除額、 課稅級距及稅率均維持不變 (2 ) 將有配偶申報戶之綜合所得淨額 （ A ) 先除以2(折 半）， 乘以適用之累進稅率並減除累進差額， 計算 一 應納稅額後， "
9,451,"附表2 現行制度 課 稅 級 距 稅額 稅 額 戶數 (萬元） ) (千元） 0 9 4 9 ,1 5 0 9 4 9 , 1 5 0 0 - 41 3 44,112 41 - 10 9 3 65 , 7 0 7 5 8 65 , 7 0 21 10 9- 218 96 ,02 "
10,741,"二 、有關「 如改採分別計算制或折半乘二制， 致稅收較現制 減少， 所得稅之累進稅率結構應如何調整， 始能維持相 同稅收？或有無其他彌補因改制所生財政缺口之方 案？」及 「 如改採分別計算制或折半乘二制， 是否牽動 其他稅目而有配合調整之必要」乙節 ( 一 ） 為營造輕稅簡政之租"
11,760,"目之適用範圍及額度均需配合修正， 影響範圍極大： 1 . 如調高所得者適用之稅率， 雖符合量能課稅原則及 租稅公平 （ 垂直公平）， 惟將擴大營利事業所得稅與綜 合所得稅最高稅率 （ 自 卯 年 度 起 為 1 7 %與 40% ) 之差 距 ， 增加營利事業籍保留盈餘不分配為高"
12,376,"40%者 ， 其所得結構以利息所得、 股利所得、 租 赁 所 得 、 財產交易所得及其他所得為主， 因此， 如採行夫 妻分別計算制， 高所得者可藉由夫妻間贈與 （ 免課 赠 與稅） 方式， 將財產移轉予配偶， 規避該財產生之 利息所得、 股利所得、 租賃所得及財產交易所得之高 額"
13,491,"三 、有關「 所得重分配是否強制夫妻所得合併計算之立法目 的 ？所得重分配之效果係如何衡量或估算？夫妻所得 依系爭規定強制合併計算， 是否能達成所得重分配之效 果？如改採分別計算制或折半乘二制， 是否影響所得重 ( 一 ） 所得重分配並非強制夫妻所得合併計算之立法目的 我國綜合所"
14,725,"(三）現行綜合所得稅採夫妻合併申報及累進稅率， 已發揮 改善所得分配功能 附表 3 歷年稅前與稅後所得差距倍數比較 a b c ~ b/a d e f = e/d 9 0 . B 0 . 4 1 . 0 4 - 0 依附表 3 ，將 97 年度 综 合所得稅之家戶申報所得由 小至"
15,728,"(四） 改採分別計算制或折半乘二制， 稅收可能減少， 將影 響所得重分配效果 1 . 在累進稅率及分別計算制下 （ 詳附表1 ) ， 稅收約減少 1 79 億 元 ， 原適用稅率21%以上之高所得者， 因夫、 妻及已成年受扶養親屬之所得分別計稅而適用較低 稅率， 致稅負降低 ； "
16,116,"大 ， 減少稅負之程度愈大， 如雙方所得分配愈平均， 則減少稅負之程度愈小， 可能降低夫妻 一 方外出工作 誘因 ； 另相對而言， 此制度對單身者較為不利， 形成 另 一 種不公平 （ 水平不公平）。 第12頁 • 共1 7 页"
17,691,"四 、有關「 分別計算制可否配合採用合併申報方式？如改採 分別計算制或折半乘二制， 是否影響稽徵成本或行政效 率？稽徵成本及行政效率係如何衡量或評估？」乙節 ( 一 ） 分別計算制如配合採用合併申報方式， 在繳款書送達 效力等， 易引發紛爭 採分別計算制， 係認為夫妻各自為 一 "
18,159,"採折半乘二制， 大幅降低稅率累進程度， 稅收影響甚 大 ， 且有降低夫妻 一 方外出工作之誘因及對單身者形 成水平不公平之情形， 故綜合所得稅之課稅級距、 稅 率甚至是扣除額項目， 均須就單身及夫妻之身分別分 別訂定不同規定， 恐將造成綜合所得稅制複雜， 不符 合輕稅簡政之租稅改"
19,718,"五 、有 關 「 系爭所得稅法第1 5 條第2 項規定， 納稅義務人 得就本人或配偶之薪資所得分開計算稅額， 由納稅義務 人合併報繳。 然同法第14條規定之所得其與薪資所得 同屬勞務所得者， 卻未列為前述第1 5 條第2 項 规 定得 分開計算稅額合併報繳之範圍， 其不同規定之理"
20,608,"執行業務所得， 執行業務費用之列支， 準用本法 有關營利事業所得稅之規定 ； 所稱執行業務者， 依同法第11條第1項規定， 係指律師、 會計師、 建築師、 技 師 、醫師、藥師、 助產士、 著作人 ' 經紀人、 代書人、 工 匠 、 表演人及其他以技藝自 力營生者。 (2 ) 所"
21,627,"薪資所得者多為受僱者 ； 執行業務者則應依相關 法令(如會計師法、 律師法等 ) 向主管機關申請執業 登記， 成立個人事務所或聯合事務所， 並可僱用人 員為其提供勞務。 3. 綜上， 執行業務所得與薪資所得雖同屬勞務所得， 惟 薪資所得者與執行業務者之工作性質， 尚有不同 ； 自"
22,0,""
