pdf_page,chars,preview
1,531,"抄本 司法院令 發文曰期： 中華民國 101 年 1 月 2 0 曰 發文字號： 院台大二字第 1010002419 號 公布本院大法官議決釋字第六九六號解釋 附釋字第六九六號解釋 院長賴浩敏 司法院釋字第六九六號解釋文 中華民國七十八年十二月三十日修正公布之所得稅法第十五 條第"
2,726,"部應繳納稅額之計算方式規定， 與租稅公平有違， 應不予援用。 解釋理由書 憲法第七條所揭示之平等原則非指絕對、 機械之形式上平 等 ， 而係保障人民在法律上地位之實質平等， 要求本質上相同之 事物應為相同之處理， 不得恣意為無正當理由之差別待遇（ 本院 釋字第五四七號、第五八四號"
3,799,"義務人及其配偶就非薪資所得合併計算所得淨額後， 適用累進稅 率之結果， 其稅負仍有高於分別計算後合計稅負之情形， 因而形 成以婚姻關係之有無而為稅捐負擔之差別待遇。 按婚姻與家庭植基於人格自由， 為社會形成與發展之基礎， 受憲法制度性保障（ 本院釋字第五四號解釋參照） 。 如因婚"
4,648,"計之繁複性， 主管機關需相當期間始克完成， 應自本解釋公布之 日起至遲於屆滿二年時失其效力。 財政部 七十六年三月 四日台財稅第 七五一九四六三 號函規 定 ： 「 夫妻分居， 如已於綜合所得稅結算申報書 内 載明配偶姓名、 身分 證統一 編 號 ， 並註明已分居， 分別向其戶籍"
5,396,"李震山 蔡清遊 黃茂榮 陳 敏 葉百修 陳春生 陳新民 陳碧玉 黃璽君 羅昌發 湯德宗 部分協同意見書 大法官葉百修 本件解釋就中華民國七十八年十二月三十日修正公布之所得 稅法第十五條第一項規定（ 下稱系爭規定）夫妻非薪資所得應由 納稅義務人及其配偶合併申報且合併計算其稅額， 多"
6,730,"、 從婚姻關係有無所為差別待遇之平等權審查， 變成違反以「 有 婚姻關係」為前提下之婚姻制度性保障 本院自釋字第三六二號解釋承認人民婚姻與結婚自由受 憲法保障開始， 逐漸重視婚姻與家庭關係與制度， 然於釋字 第五二號解釋以「 一夫一妻婚姻制度係為維護配偶間之人 格倫理關係， 實現"
7,744,"待 遇 ， 必須是為達成更重要之公共利益， 並以實質有效且侵 害較小之手段達成目的， 手段與目的間亦需具有實質關聯 性 。 然而， 在本院所詮釋之婚姻與家庭制度概念下， 所謂婚 姻或家庭身分關係所為之差別待遇， 是否有可能出現為了維 繫憲法上婚姻與家庭制度之保障， 而將審查基準放"
8,728,"礎 ， 亦即對於有婚姻關係強制合併申報、 計 算 ， 其目的、 手 段與兩者間關聯性， 依中度審查基準加以判斷。而多數意見 逕以婚姻制度受憲法保障之意旨， 認定系爭規定強制合併申 報 、 計算有不利於婚姻關係之納稅義務人之可能， 導致納稅 義務人成立婚姻關係之誘因降低， 侵害憲法"
9,734,"稅 時 ， 因可從所得總額減除配偶之免稅額與標準扣除額， 使 得稅負不增反減， 而這一方即在傳統婚姻關係刻板印象中對 女性角色扮演之預設， 蘊含性別歧視之不合理的性別角色扮 演 ， 並藉由租稅制度加以實踐與維繫。 誠 然 ，已婚配偶不見 得均係以男性納稅義務人為主體而合併、申報計"
10,763,"何 「 無配偶之人相互間主觀上具有如婚姻之共同生活意思， 客觀上亦有共同生活事實之異性伴 侣 ， 雖不具法律上婚姻關 係 ， 但既與法律上婚姻關係之配偶極為相似， 如亦有長期共 同家計之事實 」（ 註 四 ） ’ 則系爭規定未就二人相互間之所得容 許獲與已婚配偶相同之利益， 是否"
11,991,"於侵擾， 侵害其個人資料自主控制之權利（ 註 七 ） 。 綜上所述， 本席認為系爭規定不當限制人民受憲法保障 之財產權及隱私權， 其所規範之已婚配偶所得稅之合併申 報 、 計算之稅捐稽徵程序與方式， 隱含社會對於不同性別之 人民所應扮演功能角色之刻板印象， 與憲法保障人民平等權 "
12,713,"協同意見書 大法官黃茂榮 本號解釋文第一段稱:「 中華民國七十八年十二月三十日修正 公布之所得稅法第十五條第一項規定： 『 納稅義務人之配偶， 及合 於第十七條規定得申報減除扶養親屬免稅額之受扶養親屬， 有前 條各類所得者， 應由納稅義務人合併報繳。 』 （ 該項規定於九十二 年"
13,698,"條） ， 「 共同財產制關係存續中取得之共同財產， 由夫妻各得 其半數。 但另有約定者， 從其約定。 」 （ 第一千零四十條第二 項） 。 在採分別財產制， 由於依民法第一千零四十四條規定， 夫妻各保有其財產之所有權， 所以應按該財產之取得者， 分 別歸屬其所有權。 歸納之， 無"
