pdf_page,chars,preview
1,924,"辯論。 理。本院並依⼤審法第13條第1項規定，於106年3⽉24⽇⾏⾔詞 聲請之解釋均涉及婚姻章規定有無牴觸憲法之疑義，爰併案審 法第5條第1項第2款規定相符，亦應受理。查上述兩件聲請案所 及憲法增修條文第10條第6項規定之疑義，聲請解釋，核與⼤審 尊嚴、組織家庭之⾃由權，有牴觸"
2,1009,"要件之審查係依據⺠法主管機關法務部之函釋意旨辦理。⾄婚姻 關係機關內政部略稱：該部為⼾籍登記業務主管機關。結婚 5 並未違憲等語。 制度⽬的之達成有合理關聯，並非立法者之恣意。是婚姻章規定 功能，並延伸為家庭與社會之基礎，⽬的洵屬正當，與維護婚姻 保護所制定，具有維護⼈倫秩序、男"
3,1031,"已逾30年。 解釋。核祁家威向立法、⾏政、司法權責機關爭取同性婚姻權， 年9⽉經最⾼⾏政法院判決駁回確定後，於104年8⽉向本院聲請 區⼾政事務所申請辦理結婚登記被拒後，提起⾏政爭訟，於103 牴觸憲法之處，議決不受理。祁家威再於102年間⾄臺北市萬華 年5⽉以其聲請並未具體指明"
4,1030,"定，顯⾒該章規定認結婚限於不同性別之⼀男⼀女之結合關係。 章關於婚姻當事⼈稱謂、權利、義務所為「夫妻」之相對應規 男⼀女始得訂定，則結婚當事⼈亦應作相同之解釋。再參酌婚姻 結，然第972條既規定以當事⼈將來結婚為內容之婚約，限於⼀ 結婚之實質與形式要件，雖未重申婚姻應由男女當事⼈"
5,1056,"及社會環境等（註1）。⽬前世界衛⽣組織、汎美衛⽣組織（即 characteristics），其成因可能包括⽣理與⼼理因素、⽣活經驗 之基本權。且性傾向屬難以改變之個⼈特徵（imutable 第22條保障之婚姻⾃由與⼈格⾃由、⼈性尊嚴密切相關，屬重要 ⽽使同性傾向者之婚姻⾃由受有相"
6,994,"上證⼈簽名之書⾯，向⼾政機關辦理結婚登記，並於登記⼆⼈間 有親密性及排他性之永久結合關係，得依婚姻章規定，持⼆⼈以 修正或制定者，相同性別⼆⼈為成立以經營共同⽣活為⽬的，具 成婚姻⾃由之平等保護，屬立法形成之範圍。逾期未完成法律之 共同⽣活之⽬的，成立具有親密性及排他性之永久結合"
7,1344,"and orientation）疾病分類，然明確指出「性傾向本⾝不應被認 behavioural disorders asociated with sexual development 展和性傾向相關聯之⼼理和⾏為異常」（Psychological and Problems, I"
8,1320,"htp://w.tscap.org.tw/TW/News2/ugC_News_Detail.asp? 或 偏 差 （ 該 文 件 ⾒ 「性別平權立場聲明」，認為任何性傾向都是正常的，不是病態 2017/5/24）。台灣兒童青少年精神醫學會於2017年1⽉發表 htp://w.so"
9,519,"內政部101年5⽉21⽇台內⼾字第1010195153號函 第9條、第13條第1項 司法院⼤法官審理案件法第5條第1項第1款、第2款、 ⺠法第4編第2章(104.06.10) 司法院釋字第647號解釋 司法院釋字第601號解釋 司法院釋字第585號解釋 司法院釋字第554號解釋 "
10,659,"錄 _OCR 18.會台字第12771號臺北市政府等聲請案⾔詞辯論筆 10403516550號回函_OCR 17.⼤法官函詢及法務部1041230法律字第 1050412432號回函_OCR 16.⼤法官函詢及內政部1050422台內⼾字第 15.劉宏恩副教授1060405補充意"
