pdf_page,chars,preview
1,863,"司法院秘書長函 受文者： 本院大法官書記處第一科 附件： 解釋 i 法 i 請書、 最高行政法院98年度裁字第2 5 0 6 號裁定、 臺北高等行政法院98 主旨： 本院大法官為審理黃麗兒聲請解釋憲法案， 請貴部提供對 行政罰法第2 6 條第2項規定之法律意見及其相關資料供參， "
2,648,"捐款部分金額？理由為何？又上開協調會共識， 與 貴 部 台 財稅字第09 6 00090440號函歧異部分， 貴部是否已研議因 應 ？ 關於所得稅法第1 7 條第1項第2款第2目第1小目列舉扣除額的 「 捐贈」 ， 如捐贈物品為林木， 請問如何計價？是否依遺產 及贈與稅法施行細則"
3,791,"正本 財政部函 | 受文者：司法院秘書長 1 主旨： 大院大法官審理黃麗兒聲請解釋案有關本部對行政罰法第 2 6 條第2 項規定之法律意見及其相關資料乙案， 復 請 查 照 。 說 明 ： 一 、 依據 貴秘書長100年 2 月 10日秘台大二字第 | 100000 3 4 73"
4,858,"定 ， 行政機關得依違反行政法上義務規定裁處之。又一 行為構成刑事罰與行政罰競合時， 刑事罰部分如經檢察 官為緩起訴處分確定者， 行政機關即得就違反行政法上 義務部分科處罰鍰， 非謂須待緩起訴期間屆滿始得為之 。 本部 9 6 年 3 月 6 日台財稅字第09 6 0009044"
5,862,"但捐贈人以 5 0 萬元即可完成， 則捐贈額應以政府進行採 購之可能額度， 或者捐贈人之實際支出為計算基礎？理由 為何？」說明如下： (一 ) 按所得稅法第1 7 條 第 1 項 第 2 款扣除額之訂定，旨在 使納稅義務人自其所得總額中， 扣除因維持基本生活及 鼓勵從事公共利益所"
6,904,"節 ， 依所提案況為例， 若捐贈工程經政府機關以採購程 序發包， 得標廠商以100萬元承包， 再轉由小包商以 5 0 萬元承作完工， 嗣得標廠商以完工程捐贈政府， 因其 ， 中隱含得標廠商 5 0 萬元之工程利潤， 是不宜逕以政府 ^ 進行採購之可能額度(100萬元 ) 為捐贈成"
7,974,"兒君94年度綜合所得稅結算申報所得總額 7 , 3 28, 76 4元 ， 全部免稅額 7 40,000元 ， 全部扣除額 3 , 6 42, 635 元 （ 包 括列舉對政府捐贈 3 00萬元） ， 申請退稅額44, 575 元 。 原經北區國稅局中和稽徵所核定退稅金額4 3 "
8,416,"個人綜合所得總額， 減除免稅額及扣除額後之綜合所得 淨額計徵之。 是綜合所得稅納稅義務人虛列免稅額或扣 除額者， 其相對應之個人綜合所得淨額(即應申報課稅之 所得額 ) 相對減少， 核屬短漏報所得額之類型，自應依所 得稅法第110條 第 1 項規定處罰。 否則， 對於納稅義務 人"
9,659,"財政部臺灣省北區國稅局函 主旨： 檢陳司法院秘書長函為黃麗兒君聲請解釋憲法案之查復意 見 ’ 請鑒•核。 說明： 一 、 依據鈞署100年2月14日台稅一發字第10004901210號函轉 司法院秘書長100年2月10日秘台大二字第100000 3 4 73 號函 辦理。 二 、"
10,763,"個人捐贈列舉扣除額係為所得之減項，自宜以取得捐 贈實物所支出之成本金額作為所得減項之計算基礎。 與遺產及贈與稅法有關林木估價係以時價估算之規定 ， 係就該稅目計算課稅客體之財產價值及應納稅額所 為計算基礎， 尚屬有別。 故綜合所得稅之捐贈列舉扣 除金額， 為所得之減項， 宜以取得"
11,795,"出售取得現金時， 亦即公平市價出現時， 始視同贈與 人以等額現金捐贈。 5 、 又以政府機關營造工程捐贈應如何認定乙節， 政府依 採購程序發包可能支出金額， 係指工程未開工前可能 之花費， 依政府採購法訂定， 而捐贈人之實際支出金 額 ， 係捐贈人轉由第三人所施工完成， 即政府發"
12,939,"1 、 本件聲請案原因事實的時程及國稅局知悉逃漏稅嫌疑 之部分， 經本局中和稽徵所查復如下： (1翔稅義務人黃麗兒君94年度以網路申報綜合所得稅 ， 申報綜合所得總額 7 , 3 28, 76 4元 ， 全部免稅額 7 40,000元， 全部扣除額 3 , 6 42, 635 元"
13,892,"號函作成復查決定書， 維持原核定。 黃君不服， 於 9 7 年 5 月 1 5 曰提起訴願，鈞部以 9 7 年 7 月 7 曰台財訴字 第 09 7 0028 6 4 6 0 號函作成訴願決定書， 其主文：「 關 於扣除額部分， 原處分機關應於訴願決定書到達後2 個月 内 作成復"
14,807,"財政部函 | 受文者：如 正 、 副本 ^ 主 旨 ： 關於一行為同時觸犯刑事法律及違反稅法上義務規定， 經 檢察官依刑事訴訟法第2 53 條 之 1 為緩起訴處分後， 稅捐 I 稽徵機關得否就該違反稅法上義務再處以行政罰疑義乙案 ， 請查照。 說明： 一 、 依據本部臺灣省北區"
15,192,"依分層負責規定授權單位主管決行 第 2頁共2頁 臺南縣稅捐稽徵處、高雄縣政府稅捐稽徵處、 屏東縣稅捐稽徵處、 臺東縣稅捐 稽徵處、 花蓮縣稅捐稽徵處、 澎湖縣稅捐稽徵處、 基隆市稅捐稽徵處、 新竹市 稅捐稽徵處、臺中市稅捐稽徵處、 嘉義市稅捐稽徵處、 臺南市稅捐稽徵處、 連 江縣"
16,944,"^w M m siyfR m = i t ., 1： w M W m ^ 發文字號： 法律決字第 0960005671 號 發文日期： 民國 9 6 年 2 月 1 6 日 相關法條： 行政罰法第 2 6 條 ( 9 4 . 2 . 5 ) 既 爲 不起訴 S 卩依不起訴處理。 "
17,1458,"土 冨 道 ^冨^ 發文字號： 法律字第 0999020123 號 發文日期： 民國 9 年 5 月 1 7 日 相關法條： 行政罰法第 2 6 條 ( 9 4 . 2 . 5 ) t 務之規定， 刑事案件部分經檢察官依刑事訴訟法第2 5 3 條 之 1 爲 緩起 siz. ■ "
18,234,"I •、 f _ * ■ _ ---* • i— ^ ~ :~ k - t~l~? f 、又 i I~~F~f • ■ 产 丨 - • 丨 ; I~r 和抗 - 吊“ 。 ■ 一 i 了 :口 ” 一 乙 3 s r n ， 别 卞沄 xw ] ， 、 TP 太 ： 托疏時豊:楚"
19,576,"法務部新聞稿 對自由時報所載「 酒駕一事二罰」 一文， 說明如下： 發稿日期： 100年 2 月 18日 發稿單位： 檢察司 連 絡 人 ： 林宗志檢察官 連絡電話： 2 3 14 6 8 7 1#2 3 0 6 編號： 0 — 01 7 有關酒駕一事二罰之問題，司法院前於100"
20,887,"法務部函 受文者： 杆政院 主旨 j (含總說明、 條文對 性別影饗評估檢視表各乙份 ） * 請鑒核。 _ 說明： 一 、 按行政罰法立法期間， 未及將緩起訴處分考量納入行政罰 ■ 法第26條規範 ，衍 卑 「 一行為同_ 觸犯刑事法律及違反行, 政法上義務蜣定者； 其經 缓 起"
21,221,"復邀集相關機關.、 學者專家舉行2場座談會， 廣徵各界意 見後， 烊加考暈， 酌予參採。 三 、 查本修正草案之條文 内 容所涉層面甚廣， 各界容有不同意 見 ， 於完成修法程序前， 擬暫不辦理英譯事宜。 部 長 曾 勇 夫 正 本 ： 行政院 副本： 行政院法規委貝會 （ 含附"
22,914,"行 政 罰 法 部 分 條 文 修 正 草 案 總 說 明 和政罰法於九十四年二月五日制定公布，自公布後一年，即於九十 五年二月五曰施行，迄今已逾四年》 该 法血法期間因未及將緩起訴處分 1 • 納入該法第二十六條規範， 衍 生 「 一行為同時觸犯刑事法律及違反行政 法上義務規定"
