pdf_page,chars,preview
1,585,"統一解釋法令聲請書 聲請人徐萬興 代理人蔡朝安律師 鍾典晏律師 陳伯翰律師 為聲請人受最高行政法院以100年度判字第1968號終局確定判決， 該確定終局裁判適用行政罰法第26條 第 2 項所表示之見解， 與臺灣 高等法院98年度交抗字第2209號裁定、 97年度交抗字第607號裁"
2,691,"自擴張解釋行政罰法第26條第2 項 「 不起訴」之範圍及於緩起 訴處分，台灣高等法院所持確定終局判決與本件行政法院所持 確定終局裁判， 適用行政罰法第26條第2 項所表示之法律見解 有異， 乃向鈞院聲請統一解釋法令， 懇請 鉤院惠予統一 解 釋 ， 以資救濟。 貳 、法 律或命令"
3,720,"以罰鍰， 合計1， 096, 885元 。 聲請人仍表不服， 經提起訴 願及行政訴訟， 均遭 驳 回。 (二） 本件原確定判決意旨率以聲請人受檢察官緩起訴處分， 北 區國稅局仍得就聲請人之稅捐違章事實處以行政罰， 認為 北區國稅局適用行政罰法第26條第2 項， 而不適用行政罰 法"
4,699,"(六）綜 上 ， 本件最高行政法院之終局確定判決與臺灣高等法院 前揭終局確定裁定， 就依刑事訴訟法第253條之2 作成之 緩起訴處分究竟應否適用行政罰法第26條第2項之法律見 解分歧， 聲請人爰聲請鈎院為統一解釋。 二 、涉及之法律或命令條文。 (一） 刑事訴訟法第253條之1第"
5,854,"參 、聲請解釋之理由及聲請人對本案所持之立場與見解 一 、緩起訴處分應適用行政罰法第26條第1項 ， 不得復加裁處行 政罰鍰 (一）緩起訴處分非行政罰法第26條第2項 「 不起訴處分」 1 、 法律解釋須以法律文句為其範疇 按法律之解釋在於解釋法律文句之意義，自不能完全逸 脫於法"
6,824,"分 ， 惟聲請人難以苟同， 分述如下： ( 1 ) 「 法律漏洞」 、 「 類推適用」之前提及限制 ① 法律漏洞 立法者根據特定之立法計畫， 制定法律以實現特定 之法律目的， 然所制定之法律構成要件， 依其最廣 文義亦不能涵蓋該法律目的， 致使整體法律或個別 條 文 ， 按原立法"
7,695,"④綜 上 可 知 ， 「 類推適用」法學方法之採用， 乃係以所 欲比照適用之事項， 其與法律已規定之事項， 於性 質上相同為前提。 此外， 於公法事件中， 縱有法律 漏 洞 ， 惟仍應有法律保留原則之適用， 而不得逕採 「 類推適用」此項解釋方法， 合先敘明。 (2) 行政罰法第"
8,662,"構成要件要素之本質上即有不同， 自不能採「 類推適 用」之解釋方法。 (3 ) 基於法律保留原則， 行政罰法第26條第2 項仍不得類 推適用至「 緩起訴處分」 行政罰法第26條第2 項之法律效果， 係允認行政機關 得就同一事件對於行為人作成行政罰， 將對於行為人發 生實體法上之負"
9,695,"言之， 此類案件本應進入法院審 査 程序並獲得有罪判決， 惟為節省司法資源， 故採權宜之計委由檢察官自為司法處 分 ， 而 终 結案件。 否則， 將嚴重降低刑事被告接受緩起訴 處分之意願， 而與訂定緩起訴處分制度， 以替代繁複的刑 事審判程序之制度性機能與立法初衷有違。 2 、 "
10,666,"體服義務勞務等相關處遇措施， 實質上與刑法第33條之 罰金或同法第41條易服社會勞動（ 附件10 ) 並無二異， 同樣會對行為人之人身自由及財產權產生相當程度的負 擔 。 4 、不應以未經刑事審判程序而倒果為因， 遽認緩起訴處分非 屬刑事處罰 或有論者認為緩起訴處分之作成， 未經"
11,694,"2 4條第 2 項本文， 不得重複裁處 1 、 依臺灣高等法院暨所屬法院9 6 年法律座談會刑事類提 案第36號處理： 「 行為人果因酒醉駕車行為遭緩起訴處 分並附條件為捐款命令， 行政機關是否得對同一行為逕 課予行政罰鍰」 之爭議， 該座談會於研討結論認為： 「 行 政機關不得"
12,671,"質時， 得回歸釋字第503號解釋及同法第24條第2項所 確定之一事不二罰原則， 從一重處罰已足以達成行政目 的 ， 則不得重複裁處， 俾使人民避免遭受相同之制裁。 」 此外， 「 …似乎不必一直侷限在緩起訴處分是否刑事處分 的問題點上， … ， 以行政法保護人民權利之觀點來說， "
13,658,"(四） 承上述第（ 二）及 （ 三 ） 大段所言， 行政目的是否達成， 應以所維護法益是否相同及法律效果裁量權行使之審酌範 圍是否涵蓋為據 1 、 維護法益若已相同， 則不同法律條文之個別構成要件所 欲規範之事項及其規範目的已獲關注； 法律效果裁量行 使之審酌範圍若已涵蓋， 則代"
14,689,"⑦ 相 同 地 ， 本件稅捐稽徵機關所引之所得稅法第114 條第1項 ： 「 扣繳義務人如有下列情事之一者， 分別 依各該款規定處罰： 一、 扣繳義務人未依第八十八條 規定扣繳稅款者， 除限期責令補繳應扣未扣或短扣之 稅款及補報扣繳憑單外， 並按應扣未扣或短扣之稅額 (3 ) 再"
15,727,"事項， 業已涵蓋所得稅法第114條之裁量基準範圍。 稅 務稽徵機關當不得主張， 尚有其他行政目的未因緩起訴 處分作成而滿足。 蓋其所得審酌事項， 檢察官作成處分 時 ， 均已審酌。 3 、 综 上 ， 本件緩起訴處分作成， 即已滿足稅捐稽徵機關維 護稅捐公平， 制裁違法行為之行政"
16,739,"不得對人民造成過度之侵害。 (三） 立法院於100年 11月8 日通過增訂之行政罰法第26條第3 項 ： 「 第一項行為經緩起訴處分或緩刑宣告確定且經命向公 庫或指定之公益團體、 地方自治團體、 政府機關、 政府機構、 行政法人、 社區或其他符合公益目的之機構或團體， 支付一 定"
17,362,"附件8 : 刑事訴訟法第253-1條暨第253-2條立法理由影本乙份。 附件9 : 臺灣高等法院暨所屬法院96年法律座談會刑事類提案第36 號研討意見。 附件10 :中華民國刑法第33條暨第41條影本乙份。 附件11 :蔡 震 榮 ， 緩起訴性質與行政罰之關係， 月旦法學雜誌第1"
