pdf_page,chars,preview
1,609,"統一解釋法令聲請書 聲請人徐萬興 代理人蔡朝安律師 鍾典晏律師 陳伯翰律師 為聲請人受最高行政法院以101年度判字第400號終局確定判決， 該確定終局裁判適用行政罰法第26條第2 項所表示之見解， 與臺灣 高等法院98年度交抗字第2209號裁定、 97年度交抗字第607號裁 定等"
2,720,"範圍及於緩起訴處分， 台灣高等法院所持確定終局判決與本件 行政法院所持確定終局裁判， 適用行政罰法第26條第2 項所 表示之法律見解有異， 乃向鈎院聲請統一解釋法令， 懇請 鈞院惠予統一解釋， 以資救濟。 貳 、法律或命令見解發生歧異經之過及涉及之法律或命令條文 一 、法律或命令"
3,734,"(二） 本件原確定判決意旨率以聲請人受檢察官緩起訴處分， 北 區國稅局仍得就聲請人之稅捐違章事實處以行政罰， 認為 北區國稅局適用行政罰法第26條第2項 ， 而不適用行政罰 法第26條第1項之罰鍰處分為合法。 (三） 然依據臺灣高等法院98年度交抗字第2209號裁定、 97年度 "
4,648,"(六） 綜上， 本件最高行政法院之終局確定判決與臺灣高等法院 前揭終局確定裁定， 就依刑事訴訟法第253條之2作成之緩 起訴處分究竟應否適用行政罰法第2 6條第2項之法律見解 分歧， 聲請人爰聲請鈞院為統一解釋。 二 、涉及之法律或命令條文。 (一） 刑事訴訟法第253條之1第1"
5,809,"者 ， 得依該規定併為裁處。 但其處罰種類相同， 如從一重 處罰已足以達成行政目的者， 不得重複裁處。」 參 、聲請解釋之理由及聲請人對本案所持之立場與見解 一 、緩起訴處分應適用行政罰法第 26 條 第 1 項 ， 不得復加裁處 行政罰緩 (一） 緩起訴處分非行政罰法第 26 "
6,801,"或有以為刑事訴訟法第253條之2 訂立於行政罰第26 條之後， 立法者於訂立行政罰法第26條時， 並不能預 見刑事訴訟法第253條 之 2 訂 定 ， 而形成行政罰法第 26條 第 2 項之法律漏洞， 而應類推適用至任一緩起訴 處 分 ， 惟聲請人難以旬同， 分述如下： (1 )"
7,630,"之負擔， 更非所許。 此由改制前行政法院60年判 字第417號判例： 「 公法之適用， 以明文規定者為 限 ， 公法未設明文者，自不得以他法之規定而類 推適用， 此乃適用法律之原則」益證法律保留原 則於公法事件中對「 類推適用」 解釋方法之限制。 D . 綜上可知， 「 類推適用"
8,634,"體法上之負擔，自與行政罰法所列之「 不起訴處 分 」、 「 無罪 」、 「免訴」、 「 不受理」、 「 不付審理」 等構成要件要素， 刑事處分之本質上即大異其趣。 C . 綜 上 ， 從法律制定以觀， 尚難認原先立法計畫之 範疇及於緩起訴處分， 而認為緩起訴處分属於行 政罰法第2"
9,680,"教育刑、 目的刑主義等特別預防觀點， 並配合解決我國 刑事訴訟制度調整為改良式當事人進行主義後之法院 審理負擔問題， 故立法者乃在起訴與不起訴外， 另行制 訂緩起訴處分制度。 此一介於起訴及不起訴間之緩衝制 度 ， 以擴大檢察官對個別案件之刑事法權力（ 即得毋須 經審理程序而對行"
10,677,"又臺灣高等法院暨所屬法院96年法律座談會刑事類提 案第36號研討意見（ 附件9 ) 指 出 ： 「 緩起訴處分， 仍 有 『 刑事處罰』性質， 如行政機關已為裁罰處分， 須撤 銷該裁決， 俟被告最終免於刑事追訴， 原處分機關始得 補為裁罰。」亦同此見解。 3 、 緩起訴處分對人民"
11,657,"正當法律程序原則與程序經濟原則相互調節後之結 果 ， 而與正當法律程序原則具有緊張關係。 然而， 縱以 正當法律程序指責現制， 應著眼於其構成要件及作成程 序之正 當性， 而非扭曲或忽視現制之法律效果對人民所 造成之重擔。 是以， 以正當法律程序推斷緩起訴處分是 否為刑罰， 當非"
12,639,"裁處罰鍰 a 3 、 综 上， 緩起訴處分既具行政罰鍰性質， 依前揭行政罰法 第24條第2 項前段， 另一行政機關即不得再為裁處罰 鍰 。 (二） 縱然緩起訴處分非行政罰鍰， 仍屬與行政罰鍰同一種類行 政 罰 ， 依行政罰法第24條第2 項前段， 行政目的若已達 成 ， 即不得重"
13,631,"種類之處罰。 (三） 縱然緩起訴處分與行政罰鍰仍非同一種類行政罰， 依據 鈞院釋字第503號解釋， 行政目的若已達成， 即不得重複 裁處 依 據 鈞 院 釋 字 第 503號解釋所揭示「 除二者處罰之性質 與種類不同， 例如一為罰錢、 一為沒入， 或一為罰鍰、 一 為停止營業處分"
14,598,"察官及其所屬檢察署檢察官」受檢察總長及其所屬 楡察署之檢察長指揮監督。 復依刑事訴訟法第253 條之1 「 檢察官參酌刑法第五十七條所列事項及公共 利益之維護， 認以緩起訴為適當者 ， …」由是可知， 檢察官其所行使之刑事追訴權限， 所擔任刑事訴訟 程序之一造，旨在維護社會秩序及"
15,644,"所得稅法事件。 但當不得據此陳稱行政機關適用 稅捐稽徵法第42條與所得稅法第114條第1項之 行政目的不同。 (3 ) 再 者 ， 檢察官作成緩起訴處分所審酌事項已涵蓋稅 捐稽徵機關之裁量基準所適用該節， 堪認經緩起訴 處分作成， 行政目的已達 依刑法第57條規定： 「 科刑時應"
16,699,"時卓參。 三 、退萬步言， 縱認緩起訴處分作成後， 不得適用行政罰法第26 條 、 行政罰法第24條本文前段及但書、 釋字第503號解釋， 而竟得依行政罰法第26條第2 項或行政罰法第24條本文後 段復處以行政罰鍰。 於行使行政罰鍰之裁量權時， 仍須考量 先前緩起訴處分之作成予以"
17,707,"(附件 17 ) 由是可知， 為避免人民遭受雙重處罰之不當， 故於本次修正要點特別增訂， 受緩起訴之處分人所支付之 一定金額或提供義務勞務者， 應得扣抵罰鍰金額， 方與比 例原則無違。 四 、綜上所結， 緩起訴處分應為刑事裁罰或至少為行政罰鍰、 與 行政罰鍰同一種類之行政罰， 而"
18,193,"附件12:司法院大法官釋字第503號解釋文影本乙份。 附件13:稅捐稽徵法第42條第1項影本乙份。 附件14:所得稅法第114條第1項影本乙份。 附件15:中華民國刑法第57條影本乙份。 附件16:稅務違章案件裁罰金額或倍數參考表所得稅法第114條該 節影本乙份。 附件17:行政"
19,679,"憲法解釋聲請書 聲請人徐萬興 代理人蔡朝安律師 鍾典晏律師 汪家合律師 為聲請人受最高行政法院以 1 0 1 年度判字第 4 0 號判決及臺北高 等行政法院 1 0 年度訴字第 1 7 4 7 號確定判決， 該確定終局裁判適 用法律或命令， 牴觸憲法第 7 條平等原則、憲法第 1"
20,690,"起訴」之範圍及於緩起訴處分， 致使人民因同一事實行為遭 受刑罰與行政罰之對待。 北區國稅局適用系爭二函釋， 作成 之裁罰處分已不法侵害聲請人受憲法保障之財產權， 且聲請 人已用盡訴訟程序， 乃向鈞院聲請憲法解釋， 懇 請 鈞 院 惠予宣告系爭二函釋無效， 以資救濟。 贰 、疑義之"
21,638,"(二 ） 原確定判決之裁判理由率以 「 . (二 ) 原判決以緩 起訴處分制度之性質乃附條件之便宜不起訴處 分 ， 實質發生不追訴刑事被告刑事責任之效果， 殊難謂刑事被告已受刑事處罰。 至於檢察官為緩 起訴處分並課以刑事被告應支付緩起訴金額或提 供義務勞務時， 屬一定負擔之特殊處"
22,701,"爰聲請鈞院為憲法解釋， 宣告系爭二函釋違憲 而無效。 二 、聲請宣告違憲之法令 (一） 法務部 9 6 年 2 月 1 6 日法律決字第 0 96 0 56 7 1 號 函釋：「 査 旨揭疑義前於 9 4 年 7 月 2 8 日提經本 部行政罰法諮詢小組第1 次會議討論， 獲致具"
23,619,"第 0960005671號函意見略以：『 緩起訴者乃附條 件的不起訴處分， 亦即是不起訴的一種， 此觀諸 刑事訴訟法第256條規定自明， 既為不起訴即依 不起訴處理。 檢察官為緩起訴處分時依刑事訴訟 法第253條 之 2 第 1 項規定對被告所為之指示及 課予之負擔， 係一種特殊"
24,650,"的 ， 故其解釋範圍自得及於該具體事件相關聯且必要之 法條 内 容有無牴觸憲法情事而為審理。」業 經 鉤 院 釋 字 第 445號解釋理由書（ 附 件 6 ) 闡示甚明， 本件原確 定裁定雖未提及系爭二函釋， 惟系爭二函釋乃係原確定 裁定維持原確定判決、 訴願決定及復查決定之根本"
25,794,"性之最大界限。 1而字義之界限， 係得自語言社會 之 習 慣 。 在語言社會之習慣上所無法理解之含 義 ， 即非可能之字義。 2 (附件8 ) 是以， 細察行政罰法第26條所指「 不起訴處分」， 應係指經檢察官認定行為人之行為符合刑事訴訟 法第252條及第253條情事， 依前揭法"
26,550,"(一）按 「 等者等之， 不等者不等之， 為憲法平等原則 之基本意涵。 是如對相同事物為差別待遇而無正 當理由， 或對於不同事物未為合理之差別待遇， 均屬違反平等原則。」復 按 「 系爭規定『 應處徒 刑之規定』部 分 ， 係無正當理由以設定較為嚴厲 之法定刑為差別待遇， 有違憲"
27,517,"此可以針對非重罪之案件， 作成緩起訴 處 分 ， 以適度減輕訟源。 （ 附 件 1 ) 換 言 之 ， 此類案件本應進入法院審查程序 並獲得有罪判決， 惟為節省司法資源， 故採權宜之計委由檢察官自為司法處 分 ，而 终 結案件。否 則 ， 將嚴重降低人 民使用緩起訴制度之意願， "
28,521,"• (附件12 ) 指出「 緩起訴處分， 仍有『 刑 事處罰』性 質 ， 如行政機關已為裁罰處 分 ， 須撤銷該裁決， 俟被告最終免於刑 事追訴， 原處分機關始得補為裁罰。」 即同此見解。 (3 ) 緩起訴處分對人民所生之 負擔， 與刑法 第32條以降所稱刑罰種類實為相同 按檢察"
29,519,"法律程序原則， 形成該較嚴重不利效果 之刑罰， 必須經由組織及程序上較為嚴 謹之法院為之。質言之， 刑罰較重為其 因 ， 法院較嚴謹為其果。 當不能僅因兩 者間具有關聯， 遽而逆向解釋， 倒果為 因。 誠 然 ， 現行刑事訴訟法第253條之 2,固係正當法律程序原則與程序經濟原 "
30,541,"分 ， 但捐款行為具行政罰鍰的性質， 故 行政機關不得再就同一行為課以行政罰 鍰 。」（ 見 附 件 12 ) 由是可知， 緩起訴 處 分 ， 其性質為行政罰鍰。 (2 ) 附系爭條件之緩起訴縱非行政罰鍰， 至 少仍應具有行政罰之地位 按 「 就其性質仍有制裁性質時， 得回歸 ."
31,562,"爭二函釋將緩起訴處分視為不起訴處分， 其僅以 「 此觀諸刑事訴訟法第256條規定自明」之法務 部函釋為據， 卻未曾說明行事訴訟法第256條如 何彌平緩起訴處分實際上對人民所施加之刑罰性 質負擔及立法目的上 舆 不起訴處分迥異之處， 復 未提出其他「 正當理由」 ， 實未能通過平等"
32,510,"共利益之維護， 認以緩起訴為適當 者 ， . 」由是可知， 檢察官其所行使之 刑事追訴權限， 所擔任刑事訴訟程序之 一 造 ，旨在維護社會秩序及公共利益， 同為行政權之一環。 (2 ) 違反稅捐稽微法第42條第1項所作成之 緩起訴處分與所得稅法第114條 第 1 項 行政罰鍰所據"
33,516,"扣或短扣之稅額處三倍以下之罰 鍰 。 」 （ 附件16 ) 其行政罰鍰之意旨， 亦與前揭稅捐稽徵法第42條相同， 僅其適用範圍限於所得稅法事件。 但 當不得據此陳稱行政機關適用稅捐 稽徵法第42條與所得稅法第114條 第 1項之行政目的不同。 (3 ) 再者， 作成緩起訴處分所審"
34,587,"稅法第114條之裁量基準範圍。 稅務稽 徵機關當不得主張， 尚有其他行政目的 未因緩起訴處分作成而滿足。 蓋其所得 審酌事項， 檢察官作成處分時， 均已審 酌 。 2 、 综 上， 違反稅捐稽徵法第42條第1 項之緩起 訴處分作成， 即已滿足稅捐稽徵機關維護稅捐 公平， 制裁違法"
35,582,"政目的時， 後者即不得再行處罰。 (二）惟系爭二函釋透過擬制緩起訴處分為不起訴處 分 ， 使稅捐機關無須審視其所欲作成稅捐罰鍰之 行政目的是否業經檢察官作成之緩起訴處分已獲 達成， 而逕為行政罰法第26條第2 項之適用。 質 言 之 ， 因系爭二函釋之擬制， 使稅捐機關依據行 政"
36,554,"自由權利。 禁止雙重處罰原則， 既為現 代文明法治國家人民應享有之權利， 且 不妨害社會秩序與公共利益，自亦在該 條保障之列（ 附件21 ) 」 。 (2 ) 由是可知， 雙重危害保障原則 （ double jeopardy ) 與我國憲法一事不二罰之 内 涵 相 通 ，而屬我國"
37,804,"人民漏稅之行為，乃是基於原告的立 場 ， 向法院提出訴訟， 經由法院作出裁 罰 。因該國以民事詐欺處理漏稅行為之 情 事 ， 與我國行政裁罰之情事， 較為相 當 。 是故， 以其作為比較之對象。 光是以裁罰範圍的最高額度而言， 該法 乃以漏繳稅額之75%為其上限3。 相較於 我國"
38,1212,"詐欺行為判處2 年有期徒刑及5,000 元美元罰金後， 政府復依據民事虛偽 述法對之提起民事訴訟， 就每項虛偽 陳述請求2,000美元之罰鍰， 共計 130,000美元。 地方法院拒為裁罰並 認定後次之裁罰該當於二次刑事處 罰 （ second punishment ) ， 進而"
