pdf_page,chars,preview
1,601,"統一解釋法令聲請書 聲請人徐萬興 代理人蔡朝安律師 鍾典晏律師 陳伯翰律師 為聲請人受最高行政法院以101年度裁字第1753號終局確定裁 判 ， 該確定終局裁判適用行政罰法第26條第2項所表示之見解， 與臺灣高等法院98年度交抗字第2209號裁定、 97年度交抗字第 壹 、聲請統"
2,724,"政罰； 惟本件行政法院原確定裁判逕自擴張解釋行政罰法第26條 第 2 項 「 不起訴」之範圍及於緩起訴處分， 台灣高等法院所持確 定終局判決與本件行政法院所持確定終局裁判， 適用行政罰法第 26條第2 項所表示之法律見解有異， 乃向鈞院聲請統一解釋法 令 ， 懇請 鈞院惠予統一解"
3,629,"補報分別處以罰鍰， 合 計 1， 321， 235元 。 聲請人 仍表不服， 經提起訴願及行政訴訟， 均遭 驳 回。 (二） 本件原確定裁判意旨率以聲請人受檢察官緩起訴 處 分 ， 北區國稅局仍得就聲請人之稅捐違章事實 處以行政罰， 認為北區國稅局適用行政罰法第26 條第2項 ，"
4,587,"(五） 聲請人於向行政法院提出行政救濟時亦援引前開 台灣高等法院判決為主張， 惟所受裁判卻以「 檢 察官依刑事訴訟法所為緩起訴處分實屬附條件之 便宜不起訴處分， 其於作成處分而對被告所為之 措施及課予負擔則為一種特殊之處遇措施， 並非 刑罰」為由， 不予採用。 (六） 綜 上 ，"
5,729,"(三） 行政罰法第26條第1項規定 ：「 一行為同時觸犯刑 事法律及違反行政法上義務規定者， 依刑事法律 處罰之。」 (四） 行政罰法第26條第2項規定：「 前項行為如經不起 訴處分或為無罪、 免訴、 不受理、 不付審理之裁 判確定者， 得依違反行政法上義務規定裁處之 。 」 ("
6,591,"分」， 應係指經檢察官認定行為人之行為符合 刑事訴訟法第252、 253條情事， 依前揭法條 作成之處分。 惟緩起訴處分乃係檢察官認定行 為人之行為符合刑事訴訟法第253條之1的情 2 、 行政罰法第26條 第 2 項不得類推適用至緩起 訴處分 或有以為刑事訴訟法第253條之2訂"
7,605,"B .法律漏洞之填補一「 類推適用」及其前 提 而於法學方法上， 法律之「 公開漏洞」 ， 得以法律之「 類推適用」填補之。 4而所 謂 「 類推適用 j 者 ， 係基於憲法平等原 則 中 「 相同者為相同處理」之要求， 將 對 「 一事項」 之 「 一法律規定」 ， 比照適 用"
8,544,"法律已規定之事項， 於性質上相同為前 提 。 此外， 於公法事件中， 縱有法律漏 洞 ， 惟仍應有法律保留原則之適用， 而 不得逕採「 類推適用」此項解釋方法， 合先敘明。 ( 2 ) 行政罰法第26條或有法律漏洞， 惟不及於 依據刑事訴訟法第253條之2 作 成 「 緩起 訴處"
9,529,"大異其趣。 C .綜 上 ， 從法律制定以觀， 尚難認原先立 法計畫之範疇及於緩起訴處分， 而認為 緩起訴處分屬於行政罰法第26條 第 2 項之法律漏洞。 從法律適用以觀， 緩起 訴處分之性質既與行政罰法第26條第2 項所列舉各項構成要件要素之本質上即 有不同，自不能採「 類推適"
10,577,"細 査 緩起訴處分之形成背景， 係由於近代刑事 政策改採教育刑、目的刑主義等特別預防觀 點 ， 並配合解決我國刑事訴訟制度調整為改良 式當事人進行主義後之法院審理負擔問題， 故 立法者乃在起訴與不起訴外， 另行制訂緩起訴 處分制度。 此一介於起訴及不起訴間之緩衝制 度 ， 以擴 "
11,570,"一種特殊的處遇措施， 而非刑罰， 則為何當行 為人未履行其應遵守之事項時， 檢察官仍得重 新開啟刑事追訴程序， 請求刑事法院以刑事審 判程序審理？ 換言之， 不論其前後程序皆被定 性為刑事程序， 其所作成之處分焉能保留其刑 事性質， 而謂其非為「 刑事懲處」？ 又臺灣高等法院暨所"
12,619,"事判決所生之刑罰與行政罰之區隔， 固然有作 成程序之落差（ 前者乃經刑事審判程序， 後者 則為行政程序） ， 惟作成程序之落差， 乃係緣 於刑事判決所生之刑罰對於人民造成基本權 利之影響較一般行政罰嚴重。 是故， 基於正當 法律程序原則， 形成該較嚴重不利效果之刑 罰 ， 必須經"
13,593,"不得對同一行為再課以行政罰鍰（ 實到67人 ， 54票贊成不罰之理由有認為緩起訴處分並 附條件為捐款命令是刑事處分； 亦有認為因未 經法院裁判所為之處罰非刑事處分， 但捐款行 為具行政罰鍰的性質， 故行政機關不得再就同 一行為課以行政罰鍰。 」 （ 見附件9 ) 由是可知， 緩起"
14,646,"從一重處罰已足以達成行政目的， 則不得重複 裁處， 俾使人民避免遭受相同之制裁。 」 此外， 「 …似乎不必一直侷限在緩起訴處分是否刑 事處分的問題點上， … ， 以行政法保護人民權 利之觀點來說， 緩起訴處分是實質刑事處罰也 好 ， 是偏向於行政罰也好， 重點應置於緩起訴 處分"
15,515,"( 四）承上述第 （ 二） 及 （ 三） 大段所言， 行政目的是 否達成， 應以所維護法益是否相同及法律效果裁 量權行使之審酌範圍是否涵蓋為據 1 、 維護法益若已相同， 則不同法律條文之個別構 成要件所欲規範之事項及其規範目的已獲關 注 ； 法律效果裁量行使之審酌範圍若已涵蓋，"
16,540,"A . 本件緩起訴處分， 所據法條除前揭刑事 訴訟法第253條 之 1 ， 尚有稅捐稽徵法 第42條第1項（ 以不正方法短報扣繳稅 捐） （ 附件13 ) ， 探其立法理由及檢察官 作成本件緩起訴處分之行政目的皆在制 裁以詐術或其他不正當方法匿報、 短 報 、 短徵的扣繳義務人，"
17,593,"達 依刑法第57條規定： 「 科刑時應以行為人 之責任為基礎， 並審酌一切情狀， 尤應注 意下列事項， 為科刑輕重之標準： …八 、 犯罪行為人違反義務之程度。 九 、 犯罪所 生之危險或損害。十 、 犯罪後之態度。」 (附件15 ) 乃檢察官作成緩起訴處分時， 裁量權行使之依據"
18,649,"號解釋， 而竟得依行政罰法第26條第2項或行政罰法第 24條本文後段復處以行政罰鍰。 於行使行政罰鍰之裁量 權 時 ， 仍須考量先前緩起訴處分之作成予以酌減罰鍰 * 以符比例原則 (一） 依據行政程序法第10條及第4 條分別規定： 「 行 政機關行使裁量權， 不得逾越法定之裁量範"
19,759,"( 附 件 1 7 ) 由是可知， 為避免人民遭受雙重處罰 之不當， 故於本次修正要點特別增訂， 受緩起訴 之處分人所支付之一定金額或提供義務勞務者， 應得扣抵罰鍰金額， 方與比例原則無違。 四 、綜上所結， 緩起訴處分應為刑事裁罰或至少為行政罰 鍰 、 與行政罰鍰同一種類之行政"
20,215,"附件 1 3:稅捐稽徵法第42條 第 1 項影本乙份。 附件 1 4:所得稅法第 1 4條 第 1 項影本乙份。 附件 1 5:中華民國刑法第5 7 條影本乙份。 附件 1 6:稅務違章案件裁罰金額或倍數參考表所得稅法第 1 4條 該節影本乙份。 附件 17 :行政罰法第26條影"
21,659,"憲法解釋聲請書 聲請人徐萬興 代理人蔡朝安律師 鍾典晏律師 汪家合律師 為聲請人受最高行政法院以 101 年度裁字第 1753 號裁定及臺北高 等行政法院 100 年度訴字第 1748 號確定判決， 該確定終局裁判適 用法律或命令， 牴觸憲法第 7 條平等原則、 憲法第 15 條"
