pdf_page,chars,preview
1,814,"司法院 令 發文日期： 中華民國 8 月 1 日 發文字號： 院台大二字第 60020466 公布本院大法官釋字第 附釋字第 院長 許 宗 力 釋字第七五一號解釋 不同意見書 湯德宗大法官提出 本件 所涉 憲法疑義 之核心 ， 一言以蔽之，即 一行為同時 觸犯刑法及 違反行政法上"
2,1104,"與 此 相關 之憲法 疑義 則為 ： 1) 行政罰法第 項 及第 項 關於「應履行負擔」 得 扣 抵 罰鍰 之規定 ， 是否合憲？ 2) 行政罰法第 前段 使 前開同法第 項 及第 項得扣抵罰鍰之規定 ， 溯及適用 於 修正前 應受行政罰 ， 而尚未裁處 罰鍰 之行為 ，是否合憲"
3,899,"第 得否 適用 於附「應履行負擔」之「緩起訴處分」 ， 行 政法院與普通法院 發 生見 解歧異之情形，本 解釋 爰 併為 統一 解釋 （解釋 文第 理由書第 段參照） 。 就 前述核心疑義， 本解釋（ 多數意見 ）雖 肯定 行政罰法 第 關於檢察官命「 應履行 負擔」之緩起訴處分"
4,925,"行為不二罰」 究 何所指 等， 幾 付闕如。 而 本件併案審理之聲 請案多達 連 原 聲請 案計有 其中 請 ，詳如本解釋「附表」 ）， 堪稱 歷來 所 僅見， 顯示 系爭 疑義 在實務上 已 造 成相當普遍之困擾，多數大法官以 簡陋 之 解釋回應，恐難孚眾望，爰提出不同意見書如"
5,522,"壹、 核心 憲法 疑義 爭點 一覽 為便 讀者 掌握 本件核心 疑義 之 爭 論 ， 作 為開展下文之基 礎， 首先 需簡要 整理 聲請書之內容 。 一、 法官聲請 要 旨 七件法官聲請 書 之 見解 大體相同， 略謂： 1. 「 一行為不二罰 原則 已然 具有憲法位階 。 司法"
6,735,"與行政罰 具 有相同處罰性質者 則之適用。 4. 100 增訂 行政罰法第 之 立法理由 固 謂： 緩起訴處分 之性質，實 屬附條件之便宜不起 訴處分 ； 檢察官為緩起訴處分 時 ，依刑事訴訟法第 53 條 之 2 第 之 規定對 被告附加 之 「 應履行 負擔 」 （聲請書稱 "
7,820,"二、人民聲請要 旨 其 餘 人民聲請 書 之 主張 亦大體相同 ，略謂 ： 1. 司法院釋字第 號解釋示 「 一事不二罰 」 原則 ： 「 按二者處罰目的及處罰要件雖不相同，惟其行為如同時符 合行為罰及漏稅罰之處罰要件時， 同 ， 必須採用不同之處罰方法或手段，以達行政目的所必要"
8,699,"起訴期間」 ，始能發生與「不起訴處分」確定相同之「一事 不再理」效力。在「緩起訴期間」 ，受處分人隨時可能因另 犯他罪，或因未履行 「應履行負擔」 等原因，而遭檢察官撤 銷緩起訴處分。 況緩起訴處分所附「應履行負擔」使人民承 受 一定之 負擔，與不起訴處分大異其趣。 3 . 緩起"
9,860,"5. 行政程序法第 為憲法上「比例原則」之具體展 現。行政機關行使行政罰法第 應 受 比例原則 之拘束。 其所 裁處之 行政罰鍰不得對人民造成 過度之侵害 。 立法院於 行政罰法第 條第 、第 附加 之 「應履行負擔」 得扣抵 罰鍰，即 為避免 使 人民遭受雙重處罰。 綜上 ， "
10,870,"一、 憲法上「一行為不二罰」原則之意涵 1. 本院 釋字 第 則，謂：納稅義務人 「 一 行為如同時符合行為罰及漏稅罰之 處罰要件時， 除 處罰之性質與種類不同，必 須 採用不同之處 罰方法或手段， 以達行政目的所必要者外 不得重複處罰 ， 乃現代民主法治國家之基本原則 。 反之"
11,1059,"原則」並不等於 行政罰法第 原則 。 雖行政罰法第 「刑罰優先 並阻 斷行政罰鍰 」 之 原則 確 可理解為 ： 立法者為體現 憲法上「一 事不二罰原則」 所為之立法抉擇。 然 該條 所定 之 「刑罰優先」 原則本 有例外（該條項但書參照） ， 且 違反該原則亦 當 然 牴觸憲法"
12,1151,"刑事法律之處罰與 「其他處罰」 之重複處罰 ， 不在其適用 （禁 止）範圍。又，無論美國或德國憲法，其有關「一行為不二 罰」之規定，皆不適用於本國刑罰與外國刑罰間之重複處 罰，亦不適用於刑罰與行政罰間之重複處罰。 聯邦 憲法 之 「 一行為不二罰 」原則 ， 僅 係就聯邦刑罰而言"
13,709,"僅謂 ： 「 為重建法治秩序及促進公共利益，允許另得裁處罰 鍰，其 目的洵屬正當 。 其所採 另得裁處罰鍰之 手段 ， 連同應 履行之負擔 ， 就整體效果而言 ， 對人民造成之不利益 ， 尚非 顯失均衡 操作 方式 ， 係將原用以評價「 單個 」處罰有無「過當」之 個體式 「比例"
14,813,"基於「同一原因事實」而生 之 「單一」處罰是否合理 有無 過當） ， 乃屬典型之「比例原則」 無「一行 為 不二罰 」原則 可言。 至於何 謂「處罰」 （ punishments, sanctions ？ 應如何界 定？ 本席以為，為 有效 維護人權 ， 應 立於 人民 之 立場"
15,781,"額」 侵害者為被告 （犯罪嫌疑人） 之 「 財產 」 利益，其與 「罰 金」及「罰鍰」 應屬相同 性質 ／ 種類之處罰。 至「 命服義務 勞務」所 侵害者為被告（犯罪嫌疑人）之「自由」利益，而 與「有期徒刑」 、 「拘役」屬相同 性質 ／ 種類之處罰；嗣因行 政罰法 修正 准許 "
16,966,"事實再予罰鍰 ，因二 處罰之性質 ／ 種類相同， 而 有「一行為 不二罰」原則之適用。 4. 基於 罰， 其 「 規範目的 」 是否相同 ？ 縱為 數個 相 同 性質 ／ 種類之 處罰 ， 已 構成 「 重複處罰」 ， 但 如能證明各自追求不同之 「規 範 目的 」 ，則 非 屬"
17,674,"無違信賴保護原則 ，非法律不溯既往原則所禁止（解釋理由 書第 本席雖不同意多數意見關於 爭規定一 「單獨 合憲」之論斷，惟 亦 贊 同溯及適用之結果有 利於人民，而無違信賴保護原則。並以為 溯及適用 修 正 ， 顯 示 立法者有意積極 改 正過去違反「一事不二罰」 原則 之違憲狀"
