pdf_page,chars,preview
1,618,"統 一 解 釋 法 令 聲 請 書 聲請人徐萬興 代理人蔡朝安律師 鍾典晏律師 陳伯翰律師 為聲請人受最高行政法院以100年度裁字第2147號裁定、 臺北高等 行政法院100年度訴字第387號確定判決， 該確定終局裁判適用行政 罰法第26條第2 項所表示之見解， 與臺灣高等法院9"
2,771,"政罰法第26條第2項之適用範圍， 而應適用行政罰法第26條第1項， 免再受行政罰； 惟本件行政法院原確定判決及原確定裁定逕自擴張解 釋行政罰法第26條第2 項 「 不起訴」之範圍及於緩起訴處分， 台灣 高等法院所持確定終局判決與本件行政法院所持確定終局裁判， 適用 行政罰法第26"
3,697,"以罰鍰， 合 計 1， 212, 828元 。 聲請人仍表不服， 經提起訴 願及行政訴訟， 均遭 驳 回。 (二） 本件原確定裁定及原確定判決意旨率以聲請人受檢察官緩 起訴處分， 北區國稅局仍得就聲請人之稅捐違章事實處以 行政罰。申言之， 原確定裁定及原確定判決咸認為北區國 稅局"
4,690,"法院交通法庭裁判見解， … 乃刑事法庭之個案判斷， 尚無 以拘束本院」為 由 ， 不予採用。 (六 ） 综 上 ， 本件最高行政法院原確定裁定及之臺北高等行政法 院原確定判決之終局確定裁判與臺灣高等法院前揭終局確 定裁定， 就依刑事訴訟法第253條之2作成之緩起訴處分究 竟應否適"
5,782,"， 除應處罰鍰外， 另有沒入或其他種類行政罰之處罰者， 得依該規定併為裁處。 但其處罰種類相同， 如從一重處罰 已足以達成行政目的者， 不得重複裁處。」 參 、 聲請解 释 之理由及鼙請人對本案所持之立場與見解 一 、緩起 诉 處分應適用行政罰法第26條 第 1 項 ， 不得復加"
6,810,"2 、行政罰法第26條 第 2 項不得類推適用至緩起訴處分 或有以為刑事訴訟法第253條之2訂立於行政罰第26 條之後， 立法者於訂立行政罰法第26條時， 並不能預 見刑事訴訟法第253條之2 訂 定 ， 而形成行政罰法第 26條第2項之法律漏洞， 而應類推適用至任一緩起訴 處 "
7,656,"之負擔， 更非所許。 此由改制前行政法院60年判 字第417號判例： 「 公法之適用， 以明文規定者為 限 ， 公法未設明文者，自不得以他法之規定而類 推適用， 此乃適用法律之原則」益證法律保留原 則於公法事件中對「 類推適用」 解釋方法之限制。 D . 綜上可知， 「 類推適用"
8,664,"分 」、「無 罪 」、「免 訴 」、「不 受 理 」、 「不 付 審 理 」 等構成要件要素， 刑事處分之本質上即大異其趣。 C . 綜 上 ， 從法律制定以觀， 尚難認原先立法計晝之 範疇及於緩起訴處分， 而認為緩起訴處分属於行 政罰法第26條第2項之法律漏洞。 從法律適用以 "
9,705,"法院審理負擔問題， 故立法者乃在起訴與不起訴外， 另行制訂緩起訴處分制度。 此一介於起訴及不起訴間 之緩衝制度， 以擴 大檢察官對個別案件之刑事法權力 (即得毋須經審理程序而對行為人課以刑罰強度相同 之處罰 ）， 以避免過去起訴或不起訴制度全有全無之 弊 ， 檢察官自此可以針對非"
10,660,"仍 有 『 刑事處罰』性 質 ， 如行政機關已為裁罰處分， 須撤銷該裁決， 俟被告最終免於刑事追訴， 原處分機 關始得補為裁罰。」亦同此見解。 3 、 緩起訴處分對人民所生之負擔， 舆 刑法總則第32條以 降 ， 所規定之刑罰種類所生負擔效果， 實為相同 檢察官為緩起訴處分時， "
11,677,"張關係。 然 而 ， 縱以正當法律程序指責現制， 應著眼 於其構成要件及作成程序之正當性， 而非扭曲或忽視 現制之法律效果對人民所造成之重擔。 是 以 ， 以正當 法律程序推斷緩起訴處分是否為刑罰， 當非的論。 二 、退步言之， 縱然緩起訴處分非屬依刑事法律之處罰， 其亦屬 行 "
12,690,"法第24條第2項前段， 另一行政機關即不得再為裁處 罰錢。 (二 ） 縱然緩起訴處分非行政罰鍰， 仍屬與行政罰鍰同一種類行 政 罰 ， 依行政罰法第24條 第 2 項 前 段 ， 行政目的若已連 成 ，即不得重複裁處 1 、 依行政罰法第24條 第 2 項但書規定： 「 但其處罰"
13,630,"裁處 依 據 鉤 院 釋 字 第 503號解釋所揭示「 除二者處罰之性質 與種類不同， 例如一為罰錢、 一為沒入， 或一為罰錢、 一 為停止營業處分等情形， 必須採用不同方法而為併合處 罰 ， 以達行政目的所必要者外， 不得重複處罰， 乃現代民 主法治國家之基本原則。 」 （ 附"
14,610,"條之1 「 檢察官參酌刑法第五十七條所列事項及公共 利益之維護， 摁以緩起訴為適當者 ， … 」由是可知， 檢察官其所行使之刑事追訴權限， 所擔任刑事訴訟 程序之一造，旨在維護社會秩序及公共利益， 同為 行政權之一環。 (2 ) 緩起 诉 處分所據法律與行政罰鍰所據法律所維護之 "
15,688,"之行政目的不同。 (3 ) 再者， 檢察官作成緩起訴處分所審的事項已涵蓋稅捐 稽徵機關之裁董基準所適用該節， 堪認經緩起訴處分 作 成 ， 行政目的已達 依刑法第57條規定： 「 科刑時應以行為人之責任為基 礎 ， 並審酌一切情狀， 尤應注意下列事項， 為科刑輕 重之標準： … "
16,733,"而竟得依行政罰法第26條 第 2 項或行政 I 法第24條本文後 段復處以行政罰鍰•於行使行政韵鍰之裁量權時， 仍須考量 先前緩起訴處分之作成予以酌減 蜀 鍰 ， 以符比例原則 (一） 依據行政程序法第10條及第4 條 「 行政機關行使裁量權 ， 不得逾越法定之裁量範圍， 並應符"
17,743,"四 、 综 上所結， 緩起訴處分應為刑事裁 蜀 或至少為行政罰鍰、 舆 行政罰鍰同一種類之行政韵， 而應適用行政罰法第26條 第 1 項或行政罰法第24條 第 2 項本文前段或但書， 而不得再作 成行政 蜀 鍰重覆裁處•退萬步言之， 從得依行政罰法第26 條 第 2 項 舆 行政"
18,159,"附件1 6 : 中華民國刑法第57條影本乙份。 附件17 :稅務違章案件裁罰金額或倍數參考表所得稅法第114條該節 影本乙份。 附件1 8 : 行政罰法第26條影本乙份。 謹 狀 司 法 院 公鑒 聲請人徐萬興 代理人蔡朝安律師 ’ 鍾典晏律師_ 陳伯翰律師 中 華 民 國 1 "
19,572,"憲法解釋聲請書 聲請人徐萬興 代理人蔡朝安律師 鍾典晏律師 陳伯翰律師 為聲請人受最高行政法院以100年度裁字第2147號裁定及臺北高等 行政法院100年度訴字第387號確定判決， 該確定終局裁判適用 法律或命令， 牴觸憲法第7條平等原則、 憲法第15條財產權、 憲法 第23條比"
20,741,"附件3 ) 所維持。 惟本件行政法院裁判所適用之系爭二函釋， 逕自擴張解釋行政罰法第26條第2 項 「 不起訴」之範圍及於 緩起訴處分， 致使人民因同一事實行為遭受刑罰與行政罰之對 待 。 原確定裁判適用系爭二函釋， 作成之裁罰處分已不法侵害 聲請人受憲法保障之財產權， 且聲請人"
21,724,"(二） 原確定判決之裁判理由率以「 按刑事訴訟法第256條 … 準 此可知， 不服緩起訴處分， 與不服不起訴處分之救濟途徑 相同， 均得聲請再議 … 足見刑事訴訟法規定之緩起訴性質 條件不起訴處分」 （ 見附件2 ) 、 「 原判決認上訴人受檢 察官緩起訴處分， 仍得依其稅捐違章"
22,722,"乃附條件的不起訴處分， 亦即是不起訴的一種， 此觀諸 刑事訴訟法第256條規定自明， 既為不起訴即依不起訴 處理。 楡察官為緩起訴處分時依刑事訴訟法第253條之 2 第 1 項規定對被告所為之指示及課予之 負擔， 係一種 特殊的處遇措施， 並非刑罰。因此， 刑事案件經檢察官 為緩"
23,682,"作 成 。 是 以 ， 聲請人併就法務部之函釋提請鉤院宣告 違憲失效。 三 、涉及之憲法條文 (一） 中華民國憲法第7條 ：「 中華民國人民， 無分男女、 宗 教 、 種 族 、 階級、 黨派， 在法律上一律平等。」 (二） 中華民國憲法第15條 ：「 人民之生存權、 工作權及財"
24,719,"果 ， 應由法律定之， 以命令為之者， 應有法律明確授權， 始符合憲法第二十三條法 侓 保留原則之意旨（ 本院釋字第 三九四號、 第四〇二號解釋參照） 。 」 厥經鈞院釋字第619 號解釋（ 附件7 ) 闡明在案。 是以， 法令若係涉及行政罰須 經法律明定或明確授權始可。質言之，"
25,644,"釋得針對行政罰法第26條第2項此項行政罰之構成要件， 作出如此認定， 使稅捐稽徵機關得據以作成裁罰， 堪認已 ‘ 障離憲法第23條之法律保留原則。 三 、系爭二函釋將緩起訴處分視同行政罰法第26條第2 項 「 不 起訴處分」 ， 違反平等原則 (一） 按 「 等者等之， 不等者不"
26,668,"罰） 以避免過去起訴或不起訴制度全有全無之弊， 檢察 官自此可以針對非重罪之案件， 作成緩起訴處分， 以 適度減輕訟源。 （ 附件11 ) 換言之， 此類案件本應進入 法院審查程序並獲得有罪判決， 惟為節省司法資源， 故採權宜之計委由楡察官自為司法處分以終結案件。 否則， 將嚴重"
27,652,"檢察官為緩起訴處分時， 命聲請人於一定時間 内 完成 「 特定指示或負擔」 ， 或向公益團體支付一定金額、 向 公益團體服義務勞務等相關處遇措施， 實質上與中華民 國刑法第33條第5款之罰金或同法第41條第1項易服 社會勞動（ 附 件 13 ) 並無二異， 同樣會對行為人之人 身"
