pdf_page,chars,preview
1,335,"為憲法解釋案件， 補充聲請理由事： 聲請人 蔡 二、汽車使用燃料費與使用牌照稅係為同一行政目的而為之重覆課稅， 有違稅法原則： 1 、聲請人前曾就最高行政法院九十二年判字第三五一號判決， 違反蕙法第二十七條授權明確 憲法解釋聲請補充理由 ( 一 ) 原則而聲請解釋在案， 除前次解"
2,518,"(二) 然依使用牌照稅法第三條之文字 用人應向所在地主管稽徵機關請領使用牌照，繳納使用牌照稅。」 ，可知使用牌照 稅 ， 顯然是道路使用人「 使用」公共水陸道路之代價， 蓋 「 公共水陸道路」既係由 政府出資興建， 政府向使用公共水陸道路之人， 徵收使用稅， 符合使用者付費之原 "
3,487,"(四) 再者， 最高行政法院又稱「 使用牌照稅」為財產稅， 然財產稅係按財產價值之一定 ( 三) 此外， 使用牌照本身僅不過一個證明交通工具所有人， 業已繳納使用稅的一個完稅 比例而課稅，例如房屋稅即按房屋價值之一定比例而課徵是， 然使用牌照稅係依汽 車汽缸數徵收， 汽缸數愈大使"
4,173,"中華民國九十三年三月九日 司法院 三 、 綜上， 使用燃料費之徵收與使用牌照稅之徵收， 係為同一行政目的， 公路法第二十七條顯 此致 屬重覆徵收之苛捐雜稅， 遠反憲法上所保障之人民財產權。 之價值無關， 是 以 「 使用牌照稅」顯非財產稅甚明， 最高行政法院認為使用牌照稅 係屬財"
5,602,"説 主旨：請 附件：如文 t 發文日期： 中華民國九十三年七月八日 密等及解密條件： . 速別：最速件 受文者：本院大法官書記處 司 法 院 秘 書 長 •函 二、 本院大法官審理聲請人蔡 明： 一、 依司法院大法官審理案件法第十三條 H 收之特別公課？如屬特別公裸， 則其課徵目"
6,725,"㈢ ㈡ 目的 段 ，已違反不當 蔡 車檢驗者， 不在此限。 ( 條文字修正後， 移列道路交通管理處罰條例第九條之 有人或駕駛人辨理其各項登記或換發號牌、 執照時， 應請其就違 九十一年八月三十日修正發布前之違反道路交通管理事件統一裁罰標準處理細則第四十四條 第二項 效果如何？ 及"
7,104,"正本：交通部 副本：本院大法官書記處 三 、 檢附前開釋蕙聲請書影本乙份( 附件 ⑷其他意見。 H 前開 规 定之相闢立法理由、 修正理由 秘書長 - 訂 1 ) 案或立法例 。— ! ， 線 第 三 頁"
8,313,"副本：財政部 正本：司法院 說明：依大院秘書長九十三年七月八日秘台大一字第0930017735號函辦理。 主旨：函囑就九十一年二月六日修正公布前之公路法第二十七條等相關規定是否有違憲法第十五條 附件：如文 發文字號：交路字第 發文曰期：中華民國九十三年七月二十六日 密等及解密條件"
9,102,"九 十 一 年 二 月 六 日 修 正 公 布 前 之 公 路 法 第 二 十 七 條 等 相 關 規 定 是 否 有 違 憲 法 第 十 五 條 、 第二十三條之疑義乙案說明資料 中華民國九十三年七月"
10,772,"說明 . 規定；八十八年六月二十九日修正發布前之汽車燃料使用費徵收及分配辦法第三條、 九十三年一月二十七日 修正發布前之同辦法第六條第一項第二款、 第五款規定， 及九十一年八月三十日修正發布前之違反道路交通 管理事件統一裁罰標準處理細則第四十四條第二項規定， 是否有違憲法第十五條"
11,798,"( 三) 汽車燃料使用費之課徵是否符合特別公課徵之正當性乙節， 參酌黃俊杰君著作「 特別公課之憲法基 (二) 「 特別公課係屬對義務人強制課予繳納金錢之負擔， 具有侵害人民財產權之特性， 其徵收目的、 對象 1適當性原則：乃指所採行之措施必須能實現或至少能有助於期待目的之達成， "
12,980,"(四) 九 十 二 年 度 為 例 ，汽車 燃料使 用費 徵收 數 3 2 必要性原則：又 稱 為 「 最少侵害原則」 ，依德國聯邦憲法院對必要性原則之定義為「 如果別無其他 汽 車 燃 料 使 用 費 之 徵 收 及 分 配 ，歷年來均按本部與財政部會商決定之分配比率撥交各級政"
13,1110,"( 約占 萬 元 (兩 9 6 % ) 者約占 ， ( 占 者約占 ( 占 ( 約占 說 明 ： 二 、九十二年七月二日修正公布前之公路法第七十五條規定，汽 車 所有 人 不 依規 定繳納汽車燃料使用費，經 (二) 汽車 牌照 及行車 執照 之行政 管制 目 的：汽 車 牌 照 "
14,1031,"說 明 ： 三 、九十一年八月三十日修正發布前之違反道路交通管理事件統一裁罰標準處理細則第四十四條第二項規定 (四) 前 項 移 送 行 政 執 行 處 之 (三) 在 現 行 法 令 規 定 下 ，因汽車所有人不繳納汽車燃料使用費而應移送強制執行之案件，九十二年度高達 否可採？"
15,783,"( 三) 次借用刑罰論「 刑罰之目的」以觀， 刑罰之目的兼具教育及應報， 違規行為人之行為將對其他不特定 (二) 違反道路交通管理事件統一裁罰標準處理細則第四十四條第二項規定是否有遑「 不當聯結禁止原則」 (一) 查行政法上不當聯結禁止原則， 係指行政機關行使公權力， 從事行政活"
16,1076,"(六) 禁 止 換 發 行 車 執 照 、 駕駛 執照 以敦 促 民 幕 繳 納 罰 鍰 之 實 際 效 果 ，經 監 理 機 關 多 年 實 施 之 經 驗 ，以部分 (五) 駕 駛 執 照 之 行 政 管 制 目 的 . 禁止換牌 '換 照 並 非 禁 止 民 眾 守 法 ，"
17,791,"說明： 四 '前開規定之相關立法理由、 修正理由、 修正草案或立法例。 (二)道路交通管理處罰條例第九條之一之立法理由：民眾於辦理其各項監理業務登記或換發號牌、 執照時 ( 一 )公路法第二十七條規定之立法理由：交通運輸建設是經濟發展的命脈， 也是國家的基礎建設之一， 台 行車執"
18,708,"五 、其他意見。 ( 三)國 4所得稅法第七十二條• • 如有欠繳稅款情事或未經委託會計師或其他合法代理人代理申報納稅者， 稽徵 3使用牌照稅法第二十三條：查獲違反本法之交通工具， 應責令該所有人或使用人， 預繳稅款及罰鍰之 2空氣污染防制法第四十條：使用中之汽車應實施排放空氣污"
19,7,"說明：無 。"
