pdf_page,chars,preview
1,516,"抄本 司法院 令 發文日期：中華民國 94 年 4 月 8 日 發文字號：院台大二字第 0940007630 號 公布本院大法官議決釋字第五九三號解釋 附釋字第五九三號解釋 院長 翁 岳 生 司法院釋字第五九三號解釋 解 釋 文 國家基於一定之公益目的，對特定人民課予繳 納 租稅"
2,706,"管機關基於上開授權於八十六年九月二十六日修正發布汽車燃料 使用費徵收及分配辦法，其第二條規定： 「凡行駛公路或市區道 路之各型汽車，除第四條規定免徵之車輛，均依本辦法之規定， 徵收汽車燃料使用費」 。第三條規定： 「汽車燃料使用費按各型汽 車每月耗油量，依附表費額，由交通部或委託"
3,758,"全管理所需經費，得徵收汽車燃料使用費；其徵收費率，不得超 過燃料進口或出廠價格百分之五十」 ；同條第二項前段授權交通 部會商財政部，訂定汽車燃料使用費徵收及分配辦法。同法第七 十五條並規定汽車所有人不依規定繳 納 汽車燃料使用費者，公路 主管機關應限期通知其繳 納 。是公路法已就"
4,730,"燃油之實際用量，採隨油課徵方式徵收，方與授權意旨相符。系 爭規定按各型汽車之汽缸總排氣量、行駛里程及使用效率，推計 其耗油量，以反映用路程度多寡，雖不若以個別汽車實際耗油量 計徵精確，惟乃主管機關考量稽徵成本與技術所作之選擇，尚未 逾越公路法之授權意旨，與憲法第二十三條之法律保留"
5,747,"，符合國家基於達成公路養護等之立法目的，對特定人民課予繳 納 租稅以外金錢義務之意旨，與憲法第七條之平等原則尚無牴觸 。又汽車燃料使用費徵收及分配辦法第三條，雖未對使用汽油之 課徵汽車燃料使用費之主要目的係為籌措公路養護、修建及安 全管理所需經費，屬重大之公益目的，已如前述。至於"
6,295,"稅，汽車燃料使用費則為公路養護、修建及安全管理所徵收之 費用，二者之性質及徵收目的迥然不同，不生雙重課稅問題。 大法官會議主席 大法官 翁岳生 大法官 城仲模 林永謀 謝在全 賴英照 余雪明 曾有田 廖義男 楊仁壽 徐璧湖 彭鳳至 林子儀 許宗力 許玉秀 抄蔡○智聲請書 為聲請解"
7,557,"面，對於使用不同種類汽油者 ，為差別待遇，違反公平 原則，應屬無效。 二、疑義或爭議之性質與經過，及涉及之憲法條文 （一）爭議之性質與經過： １、聲請人擁有汽缸排汽量為一千 五百九十七ＣＣ，車號為 ＥＶ－８２３３之自用小客車一部（以下簡稱：系爭車 輛），交通部於八十七年七月間委託"
8,588,"１、汽燃費之徵收對象： （１）汽車燃料使用費徵收之目的，依公路法第二十七條 之規定為「公路養護、修建及安全管理所需經費」 ，參照 鈞院釋字第四二六號解釋「……此項防制 費既係國家為一定政策目標之需要，對於有特定關 係之國民所課徵之公法上負擔，並限定其課徵所得 之用途，在學理上稱為"
9,600,"使用費性質相同之空氣污染防制法第十六條之規定 （「各級主管機關得對排放空氣污染物之固定污染 源及移動污染源徵收空氣污染防制費，其徵收對象 （３）汽車燃料使用費既係為養護道路而徵收之公課，自 應由實際使用道路者繳 納 ，然因公路法第二十七條 如下：一、固定污染源：依其排放空氣污染物"
10,572,"政法院九十二年度判字第三五一號判決竟謂「燃料 使用費之目的，乃為籌集公路養護、修建及安全管 理所需經費，則其徵收之對象應為使用公路之人。 而以行駛汽車之方式使用公路乃使用公路之最重要 且最普遍之態樣，汽車所有人以自有之汽車行駛於 公路，固為汽車所有人使用公路之一種方式；汽車 所有"
11,594,"公里；２、每一部車每個月行駛若干天；３、每車 每公里使用若干公升汽油。再基於以上之假設，以 「每車每月之耗油量＝每日平均行駛里程×３０×每 月平均每車使用效率×每車每公里耗油量」之公式 ，推定每一部汽車之每月耗油量，乘以十二個月後 即為年耗油量，再以每公升二點五元，徵收某一年 度"
12,635,"及證據之結果」，換言之，作成行政處分基礎事實 應依證據認定之，無證據不得推定事實，上述判決 認定之理由，完全無視於憲法第二十三條之法律保 留原則，認定行政機關得任憑己意認定事實而作出 行政處分，如依其邏輯，稅捐機關亦可不依事實， 逕行認定某人之所得而課徵所得稅，蓋如此對稅捐 機關"
13,557,"用不同汽油者，予以差別待遇，違反憲法第七條所定之 平等原則。 四、綜上，憲法第十五條規定，人民財產權應予保障。對人民財 產權之限制，必須合於憲法第二十 三條所定必要程度，並以 法律定之，其由立法機關明確授權 行政機關以命令訂定者， 須據以發布之命令符合立法意旨且 未逾越授權範圍時"
14,570,"右當事人間因公路法事件，原告不服行政院中華民國八十九年五 月十九日台八十九訴字第一四三七九號再訴願決定，提起行政訴 訟。本院判決如左： 主 文 原告之訴駁回。 訴訟費用由原告負擔。 事 實 緣原告為車牌號碼ＥＶ–八二三自用小客車之車主，於八十七 甲、原告起訴意旨及補充理由略謂： "
15,656,"得另立名目向道路之使用 人再行徵收任何稅、費，故 公路法第二十七條所規定 之汽車燃料使用費，顯然已 違反租稅法律主義所要求 之公平原則，有重複課稅（ 費）之嫌，違反憲法第十九條之規定。 二、原處分違法推定原告車輛每日行駛里程、原告車輛耗油率： （一）徵收汽車燃料使用費之目的 ，在"
16,600,"，除係以推定之方式，推 定原告每日行駛六十公里， 認定原告之耗油量之數據 外，竟係依近二十年前的數 據，而近二十年來 內 燃機之科技早已一日千里（例如 引擎進油之方式，已由昔 日之化油器，演進為電腦控 制之噴射油嘴） ，耗油量早已明顯下降，被告仍以二 十年前的數據，推定原告 汽車"
17,631,"元計算，明顯違法，且有違公平原則。 三、原處分違反公平原則： （一）目前市面汽油有三種不同之 規格，售價各不相同，被 告就燃料使用費之徵收一 律以每公升汽油徵收二．五 元計算，如此將造成使用 九八無鉛汽油者所繳之燃料 使用費率，低於使用九 二無鉛汽油者。例如：目前 九八汽油每公升"
18,609,"之所許。而所謂明確性， 係指創設特別公課之法律規 定，就課徵之主體、客體 、計算基礎、費率均應明確 規定，使繳 納 義務人可以預測該項負擔及具有計算之 可能性，並使行政、司法人員得以正確適用。 （二）公路法第二十七條對於汽車 燃料使用費之徵收主體（ 應向道路使用人或汽車所有人徵收"
19,675,"製有耗油量計算表），再以之乘以每公升費率而得應徵費 額；並製各型汽車每季（年）徵收汽車燃料使用費額表 。查現行費率，以汽油每公升徵收二‧五元及柴油每公升 徵收一‧五元，尚無超過燃料進口或出廠價格百分之五十 ，故並未違反公路法第二十七條之規定。至汽車燃料使用 費究應「隨車徵收」抑「"
20,665,"八十七年七月二十七日依被告寄發 之臺北市汽車燃料使用費 繳 納 通知書所載，繳交汽車燃料使 用費四、八○○元。嗣原 告以被告前開徵收汽車燃料使用費 之處分，違反公路法第二 十七條之規定，循序提起本件行政 訴訟，以前開各詞據為爭 執。經查： （一）使用牌照稅法第三條規定：「使用公共"
21,673,"路法第二十七條之授權訂定， 而該條規定係就汽車燃料 使用費之「徵收」與「分配」 事項為授權，則就有關汽 車燃料使用費徵收之對象、額 度、程序並其分配有關事 項，財政部與交通部即屬有權 訂定。觀之財政部與交通 部會同訂定之汽車燃料使用費 徵收及分配辦法，係就汽 車燃料使用費徵收之對"
22,663,"式與憲法之規定有違。 （四）公路法第二十七條僅就公路 主管機關有徵收汽車燃料使 用費之權限及其徵收費率之最 高額為規定，另就汽車燃 料使用費之徵收及分配辦法之 訂定授權財政部及交通部 為之，至於其徵收之方法究係「隨油徵收」、「隨車徵收 」抑他法，則未予限制，被告 謂公路法就燃料使"
23,664,"一定汽缸容量汽車之耗油量， 定出一部汽車每年使用燃 料之多寡而徵收，縱事實上於 個別汽車使用人燃料使用 費之負擔並非絕對平等，惟基 於前述，仍屬相對公平， 難謂有違平等原則。 （六）汽車燃料使用費徵收及分配 辦法既規定汽車燃料使用費 之徵收，係按汽車汽缸容量、 使用之燃料之種類及"
24,471,"量計算表乃公路法授權制定之 汽車燃料使用費徵收及分 配辦法之一部，性質上屬法規 命令之一種，被告於適用 該項法規命令作成徵收汽車燃 料使用費之行政處分時， 原無須就該項法規 內 容涉及之抽象事實，如原告每年耗 油量若干等事項為舉證，原告 主張被告未就其每年燃料 使用量為舉證，所為"
