pdf_page,chars,preview
1,739,"臺北高等行政法院 受文者：司法院大法官： 發文曰 期 ：中華民國1 〇 3年3月1 〇 日發文字號：院貞宇股1〇〇訴更一〇〇215字第 10300023 含 9 號 主 旨 ： 檢送本院第五庭中華民國103年3 月4 日解釋憲法聲請書 曁 關係文件2 件 ， 請 鑒 核 。 說 "
2,37,"副本： 本院第五庭 （ 無附件） 、 本院紀錄一科宇股 （ 無附件） 2"
3,689,"解釋憲法聲請書 壹 、 主 旨 ： 為審理臺北高等行政100年度訴更一字第215號國軍 老舊眷村改建條例事件時， 對於應適用之國軍老舊眷村改建 條例第22條 規 定 ， 依合理之確信， 認為有牴觸憲法第23條所 定比例原則， 侵害人民受憲法第10條 、第15條所保障之居住 自由及"
4,797,"建業新村與明德新村合稱之「 明建新村」）改 （ 遷）建第 1 階 段 （ 認證）說明會並備具改 （ 遷）建第1 階 段 （ 認證 ) 說明書， 說明該眷村原眷戶及違占眷戶如同意改 （ 遷） 建 ， 應於說明會後3 個 月 内 （ 即93年3 月3 日及4 日前） 填具高雄市自治新"
5,696,"4 . 蕙法第23條 ：「 以上各條列舉之自由權利， 除為防止妨 礙他人自由、 避免緊急危難、 維持社會秩序， 或增進公 共利益所必要者外， 不得以法律限制之。」 5 . 國軍老舊眷村改建條例第1 條 ：「 為加速更新國軍老舊 眷 村 ， 提高土地使用經濟效益， 興建住宅照顧原眷"
6,753,"受理事件， 對所適用之法律， 確信有牴觸憲法之疑義時 ， 得聲請司法院大法官解釋。 （ 第2 項）前項情形， 行 政法院應裁定停止訴訟程序。」 1 . 司法院釋字第371號解釋：「 蕙法為國家最高規範， 法 律牴觸憲法者無效， 法律與蕙法有無牴觸發生疑義而須 予以解釋時， 由司法"
7,741,"上 見 解 ， 提出其確信系爭法律違反該蕙法規範之論證， 且其論證客觀上無明顯錯誤者， 始足當之。 如僅對法律 是否違憲發生疑義， 或系爭法律有合憲解釋之可能者， 尚難謂已提出客觀上形成確信法律為違憲之具體理由。 本院釋字第371號解釋， 應予補充。」 马聲請解釋之理由及對本案所"
8,663,"改建眷戶之眷舍居住憑證及原眷戶權益。 該規定既 未 選 擇能達到相同目的且對原眷戶權益損害最少之手段， 復 未 對主管機關「 註銷權」之行使定有合理期間之限制， 已違反憲法第23條之比例原則， 並侵害憲法第10條 、第 15條所保障人民之居住自由及財產權， 應由司法院大法 官宣告"
9,729,"如同一般配有宿舍之公務人員與配住機關之關係 （ 司 法院釋字第557號解釋參照） ， 而 未 發生公法上之法 律 關 係 ，自非授與國軍老舊眷村改建條例原眷戶權益 之授益行政處分。 ⑶迄至85年2 月5 日總統 （ 85 ) 華總字第8500027130號 令制定公布國軍老舊眷村"
10,701,"原眷戶依法 享 有「 （ 以成本價格）承購依該條例興建 之住宅及由政府給與 辅 助購宅款之權益」 ， 為法律所 創設及保障且具有相當財產價值之法律上利益， 亦屬 憲法第15條所保障之人民財產權。 2 . 國軍老舊眷村改建條例第22條第1 項規定， 主管機關得 逕 行 「 註銷」不"
11,684,"註銷不同意改建眷戶之眷舍居住憑證及原眷戶權益」之 規 定 ， 其目的固屬正當， 手段亦有助於其目的之達成， 惟並非對原眷戶權益損害最少之手段， 違反蕙法第23條 所定比例原則中之「 必要性原則」 ： ⑴按都市更新為都市計晝之一環， 乃用以促進都市土地 有計晝之再開發利用， 復甦都"
12,655,"居住於眷舍， 而延宕眷村改建工作， 確可達到「 順利 推展眷村改建工作」之公益目的。 ⑷ 然 而 ， 為 達 到 「 順利推展眷村改建工作」之相同效果 ， 仍有對原眷戶權益損害較少之手段可資選擇： ① 觀諸與國軍老舊眷村改建條例同具有「 都市更新」 公益目的之都市更新條例，同意參"
13,655,"剝奪不同意共有人之建物或土地所有權之極端手段 ③ 參酌上開立法例， 可知縱為一定之公共利益， 而有 限制人民財產權或居住自由之必要， 亦應採取對人 民權益損害最少之手段， 以符合比例原則中之「 必 要性原則」 。 ④ 主管機關規劃改建之眷村， 其同意改建之原眷戶如 已達改建之法定"
14,708,"亦屬對於原眷戶之居住自由及財產權之過度侵害， 而違 反憲法第23條之比例原則： ⑴國軍老舊眷村改建條例第22條第1 項所定主管機關之 「 註銷權」 ， 足以直接發生人民喪失「 原眷戶權益」 之法律效果， 性質上屬於「 形成權」 。 惟因原眷戶所 得 享 有之「 原眷戶權益」 ， "
15,687,"當期間不行使者， 即不應再予追究， 以維護公務員之 權益及法秩序之安定， 公務人員考績法 未 設懲處權行 使期間之規定， 致公務人員應受免職懲處之違法失職 行 為 ，自行為終了之日起經過一定繼續期間 未 受懲處 ， 服務機關仍得據此行為追溯究問考評公務人員， 而 予免職處分， 有"
16,752,"註銷權」 ， 屬於形成權之性質， 惟同條例並無除斥期 間之規定， 而與比例原則有違，已如前述， 又因其非 屬針對違法行政處分所為之「 撤銷」 ， 亦非屬對合法 行政處分所為之「 廢止」 ， 更非屬對違反行政法上義 務所為之「 裁罰性不利處分」 ， 現行政程序法第13 1 條針對公"
17,311,"23條所定比例原則中之「 必要性原則」 ， 並有懲罰單純行 使不同意改建權利之原眷戶之嫌； 又國軍老舊眷村改建條 例就主管機關行使註銷權 未 設有除斥期間之規定， 此一法 律 漏 洞 ， 又無法藉由類推適用相同性質之除斥期間而得以 填 補 ， 使主管機關註銷權之行使欠缺除斥期間之"
