pdf_page,chars,preview
1,408,"抄 本 司法院秘書長 函 受文者： 内 政部 f 主旨： 本院大法官為審理會台字第12 6 4號臺灣苗栗地方法院苗栗 簡易庭快股法官聲請解釋案， 請於函到15曰 内 ， 協助如說明 二事項， 俾供審理之參考。 說明： 一 、 依司法院大法官審理案件法第1 3 條第 i 項規定辨理"
2,556,"内 政部函 | 受文者： 司法院秘書長 I 速別： 普通件 主旨： 有關函請提供 9 0年至10 4 年間國人離婚， 其離婚原因為配 偶一方有通姦前科者之離婚率1案， 復請查照。 ! 說 明 ： 一 、 復貴秘書長105年8月12日秘台大二字第]0500212 3 1號函。 ! "
3,709,"司法院大法官書記處函 （ 稿） 受文者： 如正本欄 發文曰期： ■_ 纪圏 d f 月 40 主旨： 本院大法官為審理會台字第12 6 4號臺灣苗栗地方法院苗栗 簡易庭快股法官聲請解釋案， 請於函到7日 内 ， 提供102年度 因犯刑法第2 3 9條通姦罪而判刑確定者之身分證字號"
4,462,"範圍 内 。 … 。 」第1 6 條規定：「 公務機關對個人資料之利 用 ， 除第 6 條第1項所規定資料外， 應於執行法定職務必要範 圍 内 為之， 並與蒐集之特定目的相符。 但有下列情形之一者， 得為特定目的外之利用： . 五 、 公務機關或學術研究機構 基於公共利益為統計或"
5,635,"正 本 司法院統計處 書函 受文者： 本院大法官書記處 养 主 旨 ： 檢送高地院刑事第一、 二審違反刑法第2 3 9條且宣判有罪案 件之被告清單， 請卓參。 說明= 一 、 復貴處105年9月2 3 日處大二字第105000097 6 號函。 二 、 依刑事訴訟法第45 6 條"
6,490,"司法院秘書長函 受文者： 内 政部 k 主旨： 本院大法官為審理會台字第12 664 號臺灣苗栗地方法院苗栗 簡易庭快股法官聲請解釋案， 請於函到10日 内 ， 提供說明二 所 列事項， 俾供審理 之 參 考 ， 請查照。 I 說 明 ： 一 、 依司法院大法官審理案件法第1 3"
7,659,"内 政部函 受文者： 司法院秘書長 主旨： 有關貴院大法官為審理會台字第12 6 4 號臺灣苗栗地方法 院苗栗簡易庭快股法官聲請解釋案， 請本部提供相關統計 資料一案， 復請查照。 說明： 一、 復貴秘書長105年10月11日秘台大二字第10500258 6 7號函 二 、 旨揭"
8,335,"102年有偶者截至105年婚姻狀況統計 102年有偶者截至105年婚姻狀況 性別 有 1 f 禺 (102年有偶者 ) 人數 總計 . 0 男 3 . 87 女 7 .6 8 .3 2 總計 離婚 喪偶 比率 人數 100 81 19,00 0 63 5 84,1 10 15 3"
9,565,"抄 本 司法院秘書長 函 m 號 受文者： 内 政部 参 主 旨 ： 本院大法官為審理會台字第12 664 號臺灣苗栗地方法院苗栗 簡易庭快股法官聲請解釋案， 請於函到10日 内 ， 提供說明二 所列事項， 俾供審理之參考， 請查照。 說明： — 、 依司法院大法官審理案件法第1"
10,705,"内 政部函 受文者丨司法院秘書長 主旨： 有關責院大法官為審理會台字第12 664 號臺灣苗栗地方法 院苗栗簡易庭快股法官聲請解釋案， 請本部提供相關統計 資料一案， 復請查照。 說明： 一 、 復貴秘書長105年11月30日秘台大二字第105002 9 55號函 二 、 旨揭資"
11,278,"9 7年底有偶者截至105年婚姻狀況統計 105年婚姻狀況 總計 性別 已死亡 者） 總計 3 8 . 8 3 8 . 28 男 6 0 . 5 3 0 9 . 47 女 2 . 2 6 8 1,29 當事人 (97年底有偶 計 有偶 離婚 喪偶 人數 比率 140 2 1 6 "
12,750,"抄 本 司法院大法官書記處 函 受文者： 本院統計處 k 主旨： 本院大法官為審理會台字第12 664 號臺灣苗栗地方法院苗栗 簡易庭快股法官聲請解釋案， 請於文到5日 内 ， 提供103年度 至108年度因犯刑法第23 9 條通姦罪而判刑確定者之身分證字 號 ， 俾供審理之參考"
13,403,"必要範圍 内 。 … 。 」第1 6 條規定：「 公務機關對個人資料 之利用， 除第 6 條第1項所規定資料外， 應於執行法定職務必 要範圍 内 為之， 並與蒐集之特定目的相符。 但有下列情形之 一者， 得為特定目的外之利用： … 五 、 公務機關或學術研 究機構基於公共利益為統"
14,767,"正 本 司法院統計處 書函 受文者： 本院大法官書記處 裝 主旨： 檢送10 3 年度至108年度地方法院第一審、 高等法院第二審及 最高法院第三審刑事訴訟終結案件中因違反刑法第2 3 9條判 決有罪之被告清單， 請卓參。 說明： 一 、 復貴處109年 3 月2 6 日處大二字"
15,1088,"言詞辯論意旨狀 聲請人： 臺灣花蓮地方法院刑事第三庭溫股法官何効鋼 為聲請司法院大法官解釋事， 爰提出言詞辯論意旨如下： 一 、 聲請標的及聲請事實 聲請人為臺灣花蓮地方法院10 6 年度易字第58 9 號 、 10 6 年度易字第 6 00號 、 1 07年度花原易字第5號 、"
16,1337,"( 一） 就行為 规 範部分 * 應至少適用中度審 査 基準 1 . 系爭規範干預性自主決定權 憲法對於性自主決定權之保障， 乃係因性行為自由與個人之人格有不可分 離之關係， 得自主決定是否及與何人發生性行為 （ 鈞院大法官釋字第55 4 號解釋理由書第1段參照） 。 故性行為自"
17,1356,"3 . 保障婚姻家庭為系爭規範之目的， 並非降低審 査 基準之理由 至於55 4 號解釋似乎以國家對於婚姻、 家庭維繫的保護義務做為降低審查基 準之理由， 此種論述方式並不合理。 現實上多數刑罰規範都可以藉由其保護的 法益， 連結至一般人民的基本權利維護， 如鈞院大法官釋字第 6"
18,1364,"準 。 亦即，系爭規範所追求之目的必須是「 保護合乎憲法價值之特定重要法益」 ， 其手段必須有助於目的達成， 且無其他相同有效達成目的而侵害較小手段可 諮運用。其手段與目的間須合乎比例之關係， 且必須系爭規範對人民採取強制 隔離施以矯治， 方能維護社會秩序時， 其手段方屬合理正當"
19,1288,"密的私人領域 > 應該由其自主決定， 避免國家的介入與管制。 刑罰應作為最後 的手段。 是以成年人間的合意性關係， 應屬於自由的個人領域。 如果國家介入 且處罰應屬於性道德與杜會秩序領域的私人性行為時， 即會構成對性自主決定 權的侵害 （ 參見附件一， V.A . ( 3 ) ."
20,1354,"到破壞的婚姻之必要性已有可疑， 而也難以認為刑事處罰對此種通姦行為有何 嚇阻效果， 行為人高度可能依然進行通姦行為。而在無感情之通姦行為 * 自社 會中廣泛存在的性交易觀察， 顯然也難以證明通姦罪有何嚇阻效果 （ 見附件一 ， V . A . ( 3 ) . ③ ） < ■ 故以"
21,1376,"按因故意或過失， 不法侵害他人之權利者，負損害賠償責任。 故意以背於 善良風俗之方法， 加損害於他人者亦同。 不法侵害他人基於父、 母 、 子 、 女或 配偶關係之身分法益而情節重大， 被害人雖非財產上之損害， 亦得請求賠償相 當之金額， 此為我國民法第184條第1項及第195條"
22,1271,"3 . 通姦行為本身即伴有高度社會連結的破壞之不利益， 通矣刑罰並 非阻止通姦行為之主要阻力 又得易科罰金之自由刑並非絕無一般預防之嚇阻效果， 亦非所有類型的易 刑處分均可以由民事賠償達到類似的嚇阻效果。 必須在當事人從事法所禁止行 為被查獲時， 除國家給予的刑事處罰外， 不會因"
23,1168,"刑法第2 3 9條 规 定係以維繫婚姻、 家庭制度為目的， 但其對於已經發生破綻 之婚姻並無任何修補娘姻破貌之效果 * 已如前述。 然而刑法第2 3 9條依然並未排 除現實上已經別居或婚姻關係存有重大破綻之配偶， 而造成在已經發生破綻的 婚姻關係中， 有意離婚之一方因無法脫離婚姻"
24,36,"中 3 月 2 3 曰 聲請人 冬 P W 華 民 國 1 0 9 年"
25,2282,"2009 Hun-Ba 1 7 - Adultery Case Decision.date ： Feb 2 6, 201 5 Final decision-' Unconstitutional Adultery Case [ 2 7- 1 (A) KCR 20 , 2009 Hu"
26,2710,"provides that adultery is a crime subjecto victim's complaint and a spouse who condones or pardons the adultery canot acuse his/her spouse o"
27,3143,"The global trend with regard to adultery is decriminalization. The crime of adultery was abolished in Denmark, Sweden, Japan, Germany, Franc"
28,3058,"Article 1 7 of the Constitution in that it restricts activities arising out of sexua! life belonging to the intimate private domain* ( 2 ) L"
29,3168,"violation of legal interests, despite the act is in contradiction to morality. Acording to this tendency, it is a global trend to abolish ad"
30,3212,"recognition sex. despite of the punishment of adultery. Acordingly, it is hard to anticipate a general and special deterencefect for adulter"
31,2676,"which should not be controled by criminal punishment. Therefore, the Provision at Isue would be not an efective means to achieve the purpose"
32,3067,"We adopthe mariage system based on monogamy. Under monogamy, thesential nature of mariage would be the maried couple's wifi to maintain thei"
33,3176,"faling in love with a person more atractive than his/her spouse, being skeptical about his/her curent mariage {mode 2 )P and a sexual relati"
34,3011,"⑼丁 herefore, the criminal punishment aga 丨 nsthe mode 1 and 2 of adultery would not be thexcesive restriction againsthe righto sexual self-d"
35,2942,"refrain from the control and regulation over thexercise of the righto sexual self-determination regarding whom and how to have sexual activi"
36,3028,"Adultery of a maried person becomes a major threato monogamy and causesocial problems including an abandonment of his/her spouse and family "
37,3273,"Article 241 Section 2 of the Criminal Act provides that *'if the victimized spouse condones or pardons the adultery, acusation cano longer b"
38,3217,"comited adultery, as the post-forgivenestated in Article 841 of the Civil Act, The term of 'pardon' can bexpresed implicitSy, without any re"
39,3238,"marital fidelity, or it could be the result of building a new family while the marital relationship was de facto disolved. \ could beither a"
40,3100,"types of adultery, whose gravity of 丨 legality 丨 s diferent, 丨 s againsthe principle of rule of law by losing the balance betwen crime and p"
41,3229,"sexual setf-determination, as the majority opinion does. The righto sexual self-determination would protect love and sexual activities withe"
42,3298,"adultery or fornication comited by a maried person and his/her participant is a major threato the disolution of mariage and family life, dev"
43,3112,"society by demolishing a threshold of 'the least sexual morality 1； cause disorder of sexual morality of our society by repealing the crimin"
44,3364,"NeverthelesSpjt might be posible to consider that an adulterous act which lacks condemnation of the society does not violate the social rule"
45,3157,"during mariage, restriction the arbitrary disposition of a spouse with regard to a residential building, the righto cancel a fraudulentransa"
46,3304,"Determing how to punish a cnminat ofense, in other words, deciding the clases and sentence of statutory punishment, involves consideration o"
47,1347,"or qualification punishment astatutory punishment for adultery in order to pursue the principle of proportionality betwen responsibility and"
48,3,"24"
49,727,"Mariage and Divorce Statistics in 2 01 8 In 2 01 8, the number of mariages was 257.6 thousand, which decreased by 2.6% (-6.8 thousand) from "
50,846,"2 - 0.3 - 0.2 • 1.0 - 2.8 -6 - 5 . 3 ( 1 , 0 manages；) Oft - 0 ^ 4 35-39 0 .7 1 , 0 .4 0 ,2 ■ . 圓 - 0 - 2 _ 1 7 _ 1 .9 -3.3 -4 (Males Female"
51,1006,"Fem ales In 2 01 8, the number of divorces was 10 8.7 thousand, which increased by 2.5% (2.7 thousand) from 2 01 7, ( 1 , 0 maniages) ( 1 T "
52,664,"(Divofces per 1 F OD male people by age) per 1 ( 0 female people by age) 14 200 B 2008 Males 12 Females 201 7 10 .3 9 . 9 i 0 -5 ltU .7 9 3 "
53,626,"The number of mariages with foreign spouses increased by 8.9% from 2 01 7. The number of divorces with foreign spouses increased by 0 . 1 % "
54,1509,"Mariage and Divorce Statistics in 2 01 7 | In 2 01 7, the number of maniages was 264.5 thousand, which decreased ^by 6. 1 percent (- 1 7.2 t"
55,1366,"In 2 01 7, the number of divorces was 10 6 thousand, which decreased by 1 _2 percent (- 1 .3 thousand) fiom 2 01 6. O Tie crude divorce rate"
56,981,"ox UlOZ ' 91 - 02 ) izi-os) aBe E H0Z UI SOJISI^S 3B bm jb |/\| ] . ； ■ U:.i' 0 3) .3；?u.! 今 0 Jd. ■ 八 白 :P 玲 esnods u6; 〇 j e miM soBeujeui"
57,1595,"1 8 0 8.0 12 ( 19 7 0 ) ( Mean age at divorce ( 199 7- 201 7) ■ [ Divorce Statistics in 201 7 ] Number of divorces and crude divorce rate ( "
58,2418,"Mariage and Divorce Statistics in 2 01 6 ■4.4 cases) from the previous year. Females aged 2 5 to 29 showed the highest The number of mariage"
59,2447,"[ Table ] Number of mariages by mariage type ( 200 6- 201 6) _ ( U nit : thousand cases , % ) 200 6 7 ； 2009 Total ^ 0 .6 ： 3 4 3.6 2 7.7 丨 "
60,2217,"[ Table ] Number of mariages and crude mariage rate by province ( 201 5- 201 6) ( U nit : case , %, per 1,000 population ) Number of mariage"
61,2037,"O As for the divorce rate by age group {the number of divorces per 1 , 0 population O The duration of ' 20 years or more' of mariage before "
62,1525,"[ Table ] Number of divorces and crude divorce rate by province ( 201 5- 201 6) __________________(Unit: case, % , per 1 , 0 population) Num"
63,441,"m^rnmwM Composition 73.5 z m 5.5 Mean age at first mariage ( 199 6- 201 6) by mariage type ( 200 6, 2 Q 1 6) 201 6 77‘ 2 12 .5 5, 9 ■ 4 . 2 "
64,984,"[ Divorce Statistics in 201 6 ] Number of divorces and crude divorce rate ( 19 7 0 - 201 6) { 1 , 0 oases, (per 1 , 0 pop 咖 im) of divorces "
65,49,".Hlilflhl Crude divorce rate by provinoe (2016)"
66,2217,"Mariage and Divorce Statistics in 2 01 5 I. Mariage O The crude mariage rate (the number of mariages pe 「 1 , 0 population) stod at O The co"
67,2470,"O The number of mariages with foreign spouses declined by 8 . 8 percent ( 2 thousand cases) to 21 .3 thousand cases in 201 5. - In 201 5, ma"
68,2418,"I. Divorce [ Table ] Mean age at mariage by province ( 2014 - 201 5) (Unit: year) Mean age at first mariage_____ IVfean age at remarhage 201"
69,2298,"〇 The mean age at divorce for males and females was 4 6. 9 years and 4 3.3 years, respectively. These figureshowed an upward trend. [ Table "
70,2041,"2 *5 cases, which was folowed by Jeju (2A cases), Chungnam ( 2 .3 cases) and 2008 2009 2010 2011 128 1241 1 114 4 6, 8 110 2 3, 5.6 7. 1 3. "
71,1915,"Mariage and Divorce Statistics in 2 01 4 I . Mariage The number of mages fel by 5.4 percent from the previous year. The mean age at first ma"
72,1832,"I. Divorce [ Table ] Mariage with a foreign spouse _ (Unit: thousand cases, % ) 2004 ； 200 5 6 7 Number of mariages 08 .6: 14 .3 0 .6 4 3.6 "
73,2240,"[Table ] Number of divorces by mean duration of mariage at divorce (Unit: thousand cases, % year) 2004 5 6 7 2008 Total* 3 8 . 9 100 . 0 ) ,"
74,895,"O The number of divorces from foreign spouses declined by 0 .7 thousand cases (6. 9 percent) to 9 . 8 thousand cases in 2014 . - In 2014 , d"
75,1832,"Mariage and Divorce Statistics in 2 01 3 I. Mariage 2012 . -The mariage betwen Korean males and foragn females fel by 1 .3 percent from frie"
76,2078,"IE. Divorce [ Table ] Mariage with a foreign spouse (Unit: thousand cases, % ) Year-on -year 200 3 5 6 7 2008 丨 2009 3 Percent percent j Num"
77,654,". 0 z .i 4 . 2 1 .3 .^ 1 + 1 ,5 . 9 .5 丨 9 . 1 •3.7 ~ In 201 3, divorces from foreign spouses ocupied 9 . 1 percent of the total divorces, d"
78,1793,"Mariage and Divorce Statistics in 2 01 2 I. Maniage 2011 . The number of mariages fel 0 .6 percent from the previous year. The mean age at f"
79,2136,"I. Divorce [ Table ] Mariage with a foreign spouse _ (Unit: thousand cases, % ) Year-on- year 2002 3 I 2004 5 6 7 percent change Number of 0"
80,1720,"Mariage and Divorce Statistics in 2 011 I. Mariage The number of mariages nose by 0 .9 percent from the previous year. The average of the fi"
81,2326,"I. Divorce < Table > Mariage with a foreign spouse (Unit: case, % ) 2001 3 ： 5 ; 6 7 ； ： Number of mariages 3 18 , 40 7 3 04 , 8 7 3 02 ,5 0"
82,1161,"〇 The number of divoroes witi foreign spouses grew by 0 .4 thousand cases to 1 .5 thousand cases in 2 0 1 . - D ivores with foreign spouses "
83,1724,"Mariage and Divorce Statistics in 2 010 O The number of mariages went up by 1 6. 3 thousand cases ( 5 . 3 percent ) to 32 6. 1 O The number "
84,2176,"The number of divorces fel to 1 7 thousand cases in 2 010 . The divorce rate of maried people recorded 4.7 cases in 2 010 . O The number of "
85,1611,"〇 The divorce rate of maried people* recorded 4 .7 cases in 2010 . The number of divorces per 1 , 0 maried couples was 9 .5 couples, which r"
86,0,""
87,1019,"hi 地方法院刑事第一審案件觸犯刑法第2 3 9條之被告裁判結果 科刑 情形 年 被 告 人 數 逾 六 月 至 計 拘 役 一 年 以 下 仟 108 84 3 9 6 107 9 3 09 1 10 6 0 3 0 6 3 5 105 97 6 1 104 9 1 6 10 "
88,0,""
89,849,"關於 刑 法 第 239 條規定及刑事訴訟法第 239 條但書 聲請大法官解釋之補充理由書 案 號 ： 會台字第13520號 、107年度憲三字第1 0 號 壹 、 前言 我 國 刑 事 實 體 法 修 法 之 專 責 機 關 （ 即法 務 部 ) 在 這 1 7 年 間 曾 於"
90,1324,"對 婦 女 一 切 形 式 歧 視 公 約 」 （ 以 下 簡 稱 ： CEDAW ) ， 行 政 院 於 9 年 5 月 1 8 日 函 送 「 CEDAW 施 行 法 草 案 」、立 法 院 於 1 0 年 5 月 2 0 日三 讀 通 過 ， 經 總 統 公 布 後 自 1"
91,1531,"法 或 刑 訴 法 層 面 的 問 顆 ， 也夾雜著社會所存在以及夫妻間之關係互動 等層面之問題 ，當 刑 事 處 罰 無 法 妥 適 處 理 時 ，是 否 仍 有 需 要 刑 法 第 貳 、 關於刑法第23 9 條 司 法 院 釋 字 第 5 4 號 解 釋 所 提 及 ：通 "
