pdf_page,chars,preview
1,822,"抄 本 司法院秘書長 函 受文者： 行政院環境保護署 k 主旨： 本院大法官為審理10 7 年度憲二字第122號保力達股份有限公 司聲請解釋案， 請於函到1 5 日 内 ， 就說明二至十所示事項， 提供卓見、 補充說明並檢附相關資料惠復， 俾供審理之參考， 請查照。 說明： 一 "
2,803,"在 ？ 六 、 「 應由製造、 輸入業者負責回收、 清除'處理貴任之物品或 其容器， 及應負回收、 清除、 處理責任之業者範圍」於9 3 年 12月 3 1日環署廢字第09 3 0 3 9 76 0 7 號公告， 何以增加原公告表 二之四「 容器」定義規定：「 二 、 容器包括容"
3,27,"電子交換： 行政院環境保護署 第 3 頁 共 3 頁"
4,774,"々 7 年度 行政院環境保護署函 憲 二 ^第 / 2 1 親 受文者：司法院 主旨： 為大院大法官審理10 7 年度憲二字第122號保力達股份有限 公司聲請解釋一案， 復如說明， 謹請審議。 說明： 一 、 復大院秘書長108年9月 3 日秘台大二字第10800242 6 0號"
5,759,"進國家常用之工具。」為大院釋字第42 6 號解釋所明文揭 示 ， 並為肯認國家基於 （ 環境）保護義務， 得為一定政策 目標之需要， 對於有特定關係之國民課徵公法上負擔之濫 觴 。 三 、 查我國於8 6 年 3 月28日公告修正廢棄物清理法第10條之1及 第2 3 條之1 ， "
6,700,"第42 6 號解釋 内 容相仿， 均涉及特別公課與基金管理之法律 性質定位問題。 四 、 伴隨前揭資源回收制度之發展與精進， 我國司法實務亦皆 肯認回收清除處理費為大院釋字第42 6 號解釋所指學理上 之特別公課 （ 最高行政法院10 5 年度判字第 57 1號判決、 104 年"
7,1388,"保力達股份有限公司聲請釋蕙案之問題與說明 問題 1 . 聲請人認廢棄物清理 按 「 惠法增修條文第 9 條第 2 項規定：『 經濟及科學技術發展， 法第 1 5 條 '第 1 6 條' 應與環境及生態保護兼籌並顧』 ， 係課國家以維護生活環境及 第] 7 條 、及第 18 條規 "
8,1513,"問題 本署回應說明 課 （ 最高行政法院105年度判字第571號 判 決 、104年度裁字第 ]467號裁定乃至本釋憲案所由提起之104年度判字第68號:判決可 資參照） ， 本署歷年來對廢棄物清理法相關條文之修正 （ 前揭 廢棄物清理法第10條之1之相關規範 内 容於90年全文"
9,1382,"問題 因此 PVC 做為食品容器時則必須注意其 VCM 殘存量。 美國食品藥物管理局 (Fod and Drug Administration ， 簡稱 FDA ) 分析人體的腸胃道可以吸收分子量在 5 0 以下之分子， 而 VCM 之分子量為 6 2 .5 g / mole ，"
10,1386,"問題 本著回應說明 圍」 （ 原名稱為 • 者 T 容器製造業者、 容器輸入業者為責任業者， 係因該類業者 「 應由製造、 輸入業 為容器主要使用業者， 尤其容器商品製造業者、 容器商品輸入 者負責回收、 清除、 業者之容器商品與可能於「 食用後或使用後產生一般廢棄物 處理責任之"
11,1336,"問題 本署回應說明 口量」繳納回收清除 核准設立之保稅工廠、 保稅倉庫 （ 含發貨中心）或物流中心等 處理費？ 報關 内 銷責任物之量。 但不包括自國外輸入責任物至上述保稅 範圍、 保稅工廠、 保稅倉庫 （ 含發貨中心）或物流中心之 量。 」 7. 依廢棄物清理法第1 6 按依廢"
12,822,"問題 者」， 何以將費率由 件使用 P V C 材質者加重費率 1 0 % 政策， 遂於％年 6 月 2 0 曰以環 本署回應說明 9 . 96 年 4 月 14 日環署基字 按依廢棄物清理法第 16 條第 5 項規定即明確授權， 將 「 第 1 項之 第 09600 2 778"
13,1203,"附件 材質項目 鐵容器 . 64 元/公斤 鐵容器 （ 附件使用 P V C 材質） .2 8 元/公斤 鋁容器 . 0 元/公斤 鋁容器 ( 附件使用 P V C 材質） 0 元/公斤 玻璃容器 （ 附件使用 P V C 材質） 元/公斤 氣密或液密包裝紙容器 ( 不含免洗餐具"
14,467,"冷 7 年 度 f 憲二字第/之么被 — / 聲請解釋憲法說明書 說明人即 聲請人： 保力達股份有限公司 代表人：呂百倉 為 10 7 年度憲二字第122號聲請解釋案， 鈞院所列爭點題綱 表示意見事： 一 、特別公課必須嚴格遵守容許性要件， 以與稅捐區分， 並 就其憲法上法律保留"
15,730,"件 ， 我國大法官解釋則賦予立法者有非常廣泛地選擇課 徵特別公課之裁量權， 對於課徵特別公課之容許性要件 顯然亦過於寬鬆 （ 參解釋蕙法聲請書頁12 - 頁 14 ) ， 以廢 棄物清理法第1 5 、 1 7 及 18條為例， 即有遠反「 群體貴 任」及 「 群體用益性」之重大疑"
