pdf_page,chars,preview
1,714,"抄 本 司 法 院 秘 書 長 函 受文者： 内 政部等 t 主旨： 本院大法官為審理林絨等 3 人聲請解釋身心障礙者保護法 第 37 條第1項有違憲疑義乙案， 需暸解說明欄所列事項疑義， 請貴部惠示意見， 並請檢附相關資料於文到20日 内 惠復， 俾供審理之參考。 說明： jT"
2,109,"而遭處罰之情形， 以及相關處罰數據及案件類型統計資料如 七 、 I 附林絨等 3 人聲請書乙份。 f 紙本遞送： 本院大法官書記處 正本： 内 政部 副本.本院大法官書記處 郵 寄 ： 内 政部 第 2頁 共 2頁"
3,869,"内 政部函 受文者： 司法院秘書長 主旨： 為貴院大法官審理林 . 絨等 3 人聲請解釋身心障礙者保 護法第 37 條第1項有違蕙疑義乙案， 本部意見復如說明， 請查照。 說明： 一 、 復貴秘書長9 6 年 5 月21日秘台大一字第09 6 0010 7 11號函 二 、 身心"
4,996,"障礙者從事按摩業資格認定及管理辦法第4條規定：「 按 摩業之手技， 包括： 輕擦、 揉捏、 指壓、 叩打、 震顫、 曲 手 、 運動及其他特殊手技。 」另同辦法第 5 條規定： 從事 按摩業者， 應具備下列條件： (一） 依本法領有身心障礙手冊之視覺障礙者。 (二） 經按摩技術士"
5,453,"徑 ， 在法律之保障下使其於就業職場中不因其視覺障礙而 失去謀生能力與工作機會。 此乃考量保障身心障礙者基本 權益所採之必要措施， 與憲法第 7 條之平等原則並無牴觸 七 、 承上， 非視覺障礙者雖不得從事本法第 37 條第1項之按摩 業 ， 惟為兼具醫療行為必須之按摩而定有但書"
6,707,"司法院大法官書記處 函 （ 稿 ） 受文者 y 圓哪圓1111 主旨： 本院大法官為審理林絨等 3 人聲請解釋身心障礙者保護法 第 37 條第1項 （ 現為身心障礙者權益保障法第4 6 條第1項） 有違 憲疑義乙案， 需暸解說明欄二至五所列事項疑義， 請貴局 檢附相關資料於文到1"
7,22,"副本院大法官書記處 第 2 頁 共 2 頁"
8,725,"正 本 行政院勞工委員會函 受文者：司法院大法官書記處 ^ 主旨： 有關貴處函請協助提供視覺障礙者從事按摩服務業相關資 料 ， 俾利審理人民聲請釋憲乙案， 請 查 照 。 說明： 一 、 復 貴 處 9 7 年8月18日處大一字第09 7 001 7753 號函。 二 、 身心障"
9,690,"※身心障礙者權益保障法第4 6 條第1 項相關數據資料： 9 7. 9月勞委會彙整 ◎截至目前為止， 我國領有身心障礙證明之視覺功能障礙者人口數為何？ 其佔全國人口數及身心障礙者人口數各百分比？ 答：依 内 政部統計處資料截至9 7 年 6 月止， 全國領有身心障礙者手冊者計 1"
10,781,"定 ， 每題均由2位監評人員接受臨床測試， 每題測試時間為10分 鐘 。 2 . 評分項目包含： 能否依序運用正確的手法？能否在正確的部位運 作 ？能否施力適當運作流利？有否真實效應？等4 項 ， 每項權重 為 2 5 % ， 給分參考標準分優、良、 可 、尚可、 差等 5 級距"
11,731,"三 、 中央衛生主管機關評鑑合格之醫療機構出具之三個月 内 健康檢查證明。 四 、 本人三個月 内 一吋正面脫帽半身照片一式三張。 (2 ) 第 7 條： 從事理療按摩工作之視覺功能障礙者， 應檢具下列文件向 當地主管機關申請核發理療按摩執業許可證後， 始得執業： 一、 國民身分"
12,868,"縣 市 別 ( it ) 歲以 8 7 年 89 年 3 年 9 5 年 9 7 年 女性 合計 M 歲 3 0 - 4 5* M 歲 台 北 市 42 7 2 8 1 5 3 5 8 6 2 75 基 隆 市 2 7 合 北 縣 1 6 3 9 0 7 9 5 6 4 桃 園 "
13,450,"(二 ) 按摩執業許可證核發數如下： （ 附表2 ) 單位 各縣市政府 （ 9 6 年 合計 縣市別 内 政部 （ 9 6 年 6 月 總計 7 月至9 7 年 6 月） 核 止） 累計核發張數 按摩 台北市 106 1 5 0 1 南雄市 92 5 7 6 基隆市 3 台北縣 "
14,485,"(二 ） 非法按摩稽查件數：92年至9 7 年 6 月 （ 附表 3) 縣市別 / 年份 - 94 5 6 7 (1 -6 月） 台北市 1 2 6 3 % 向雄市 6 8 3 基隆市 35 台北縣 65 35 1 5 6 7 % 桃園縣 3 1 7 0 新竹縣 6 新竹市 7 "
15,466,"(三） 非法按摩處分件數：91年至9 7 年 6 (附表4 ) 縣市別 - 94 5 6 7 (1 -6 月） 台北市 76 2 3 9 % 向雄市 7 6 3 % 基隆市 台北縣 7 36 7 90 桃園縣 5 9 新竹縣 8 6 7 新竹市 苗栗縣 台中縣 3 台中市 5 9"
16,1514,"內政統計通報 九十七年第三十四週 97年6月底身心障礙者人數統計 内 政部統計處 ^ ◎ 本 （ 97 ) 年 6 月底領有身心障礙手冊者已達102.7萬人， 較 96年同期增加2 萬 6 千人或 增 2.6% ;身心障礙者占總人口比率為4.5%， 續呈逐年上升趨勢。 .◎身心障"
17,2630,"表一、 身心障礙者人數按性別及障礙類別分 單 位 ： 人 ； ％ 身心障礙者占 年 （ 月） 底別 女性身心障礙 ( % ) 人口比率 （ ％ ) 民國 90年底 4,084 7 24 0 5 , 36 0 92 .7 9 民國 91年底 3 1,2 6 9 6 1 9,00 5"
18,2503,"表三、 身心障礙等級結構按障礙類別分 9 7 年 6 月底____________________________________________________單 位 ： ％ 聲音機能 重要器官 聽覺機能 肢 體 智 能 多 重 慢性精神 障礙等級 或語言機 失去功能 障礙者 "
