pdf_page,chars,preview
1,512,"抄本 司法院令 公布本院大法官議決釋字第七0 —號解釋 附釋字第七0 —號解釋 院長賴浩敏 司法院釋字第七0 —號解釋文 中華民國九十四年十二月二十八日修正公布之所得稅法第十 七條第一項第二款第二目之3 前段規定： 「 … （ 二）列舉扣除 額 ： … 3 . 醫藥… … 費： "
2,723,"解釋理由書 憲法第七條規定人民之平等權應予保障。 法規範是否符合平 等權保障之要求， 其判斷應取決於該法規範所以為差別待遇之目 的是否合憲， 其所採取之分類與規範目的之達成之間， 是否存有 一定程度之關聯性而定（ 本院釋字第六八二號、第六九四號解釋 參 照 ）。 九十四年十二月二"
3,798,"憲法第十五條規定， 人民之生存權應予保障。又憲法第一百 五十五條規定， 人民之老弱殘廢， 無力生活， 及受非常災害者， 國家應予以適當之扶助與救濟。國家所採取保障人民生存與生活 之扶助措施原有多端， 租稅優惠亦屬其中之一環。 依系爭規定， 納稅義務人就受長期照護者所支付之醫藥費，"
4,294,"合於憲法保障受長期照護者生存權之意旨。 是系爭規定就受長期 照護者之醫藥費， 以付與上開醫療院所為限始得列舉扣除， 而對 於付與其他合法醫療院所之醫藥費不得列舉扣除， 其差別待遇之 手段與目的之達成間欠缺實質關聯， 與憲法第七條平等原則之意 旨不符， 在此範圍 内 ， 系爭規定應"
5,762,"定 ： 「 … （ 二）列舉扣除額： ……3 . 醫藥……費 ： 納稅義務人 及其配偶或受扶養親屬之醫藥費…… ， 以付與公立醫院、 公務人 員保險特約醫院、 勞工保險特約醫療院、 所 ， 或經財政部認定其 會計紀錄完備正確之醫院者為限」 （ 上開規定之「 公務人員保險特 約醫院"
6,728,"國家經濟的形勢而升降。 所 以 ， 在其實踐上， 立法者應考量 國家之財政能力及人民之負稅能力， 妥為權衡考量。 這當中， 得減除之項目及減除標準或數額的制定， 在權 衡上立法機關固有其立法裁量權， 且其裁量結果之當否， 亦 常見仁見智， 但其裁量結果至少仍應維持各種減除之項目，"
7,760,"二 ） ， 其得列舉扣除之醫藥費便大幅縮減至所得稅法第十七條 第一項第二款第二目原來規定的範圍， 這與住院接受長期照 護者相較， 其可列舉扣除之項目範圍， 大縮減。 舉例言之， 空調住宿及二十四小時照護人員之薪資， 上述費用在住院照 護 時 ， 因受長期照顧者係住院， 故該費用包"
8,705,"照護之紀錄， 以建立將來改進其照護制度之資訊基礎。 協同意見書 大法官陳新民 我甚至常在想， 每一個掌握權力的達官顯要們， 或者較有 能力較幸福的富裕家庭， 家中都應該有像你一樣的孩子， 這絕不 是詛咒， 而是一個深切的祝福， 這樣他們才能體會， 他們手上的 權力或資源可以創造多"
9,707,"計紀錄完備正確之醫院者為限， 致使就身心失能無力自理生活而 須長期照護者（ 如失智症、 植物人、 極重度慢性精神病、因中風 或其他重症長期臥病在床等）之醫藥費， 亦以付與上開規定之醫 療院所為限始得列舉扣除， 而對於付與其他合法醫療院所之醫藥 費不得列舉扣除， 與憲法第七條平等原"
10,642,"之依據。 就此而言， 本號解釋多數意見形式上維持了「 體 系正義」， 而在邏輯性上， 兩號解釋並未產生矛盾。 關於是否侵犯平等權之問題， 本院釋字第六九四號 解釋已援引平等權， 為此本席在該號解釋協同意見書中 已經提出了質疑。 如前所述， 該號解釋原因案件涉及到 家長對於同居之親"
