pdf_page,chars,preview
1,581,"釋字第七二八號解釋協同意見書 陳新民大法官 提出 法律首先是靠著風俗與國民信仰 ，而後靠著法學將之形成習 慣法，這些都是如同國家內部寧靜孕育的力量 ，而不是僅靠 著立法者的恣意而存在 ！ 德國大法學家 薩維尼 本席贊同本號解釋多數意見，針對現行祭祀公業條例第 四條所持之理念：第一"
2,618,"權、財產權、契約自由與私法自治的重要性，能夠凌越男女 平等原則？其理由何在？多數意見在此並未詳述，使得理論 層次顯得薄弱有如「縞素不纓強弩之鋒」 ，將無法令「違憲 論」者信服，如此一來將無法釜底抽薪的解決問題。 本案既然涉及憲法基本權利適用的「法益均衡問題」 ， 為求「以理服人」"
3,635,"一段已明白提及此點，卻又例外許可之，其理由乃是：確定 終局裁判既已援用系爭規定(本條例施行前已經存在之祭祀 公業，其派下員依規約決定之)作為判決依據，實質上已經 援用了該「祭祀公業呂萬春管理章程第四條」之規定，便得 以作為審查的依據。大法官這種擴張了法定審查標的規定之 範圍，乃援"
4,642,"反觀本案，確定終局裁判所論究者的規範對象，即 是「祭祀公業呂萬春管理章程第四條」的具體內容，而 予以「文義解釋」認定聲請人屬於女系子孫，為該條所 不許擔任派下員，本意並無不合。故該條規定，不僅是 確定判決的形式適用，也是實質適用。即使釋憲聲請書 已明指該判決所依據的章程第四條，所"
5,730,"論，包括判例、最高法院民刑庭會議之決議、行政法院 庭長法官聯席會議之決定、行政函釋等皆可納入之，但 。 （二） 未涉及 「對第三者效力理論 」之問題 多數意見在理由書中驟然將私人法律關係的依據 ─呂萬春祭祀公業管理章程第四條納入審查範圍，已經 。以大法官一貫的審理成例，此 無論如"
6,900,"類聲請亦會駁回之。本號解釋理由書此段敘述，已經踏 入接近此危險的一大步。 其次 ， 本號解釋直接討論此法律關係有無牴觸憲法 平等權的原則，無異是討論到憲法基本權利的規定能否 直接適用到私人的法律關係之中。已觸及了學界爭議長 達半個世紀以上，有關憲法的基本人權規定，能否在私 人法律"
7,631,"的法律，可以在私人法律關係間適用之，私人契約不得 援引私法自治與契約自由來對抗之。不僅當事人，甚且 法官都可以援引這些人權來對抗之。因此工作契約內不 得限制宗教自由、平等權、言論自由以及侵犯人性尊嚴 等原則。這種直接論者立意雖佳，但忽略了基本權利的 規定乃單純與單方面的宣示，但民"
8,664,"這些民法概括條款，特別是有民法「帝王條款」桂冠之 ！ 我國大法官過去的解釋一直沒有觸碰此理論 ， 然而 在理由書第一段將私人法律關係作為審查標的，復論及 譽的誠信原則(民法第一百四十八條)及公序良俗之規 基本人權的男女平等原則，並未在該法律關係中受到侵 定，能夠積極發揮護衛基本人"
9,630,"正式承認「對第三者效力理論」當採「間接適用論」 ， 亦有助於我國憲法理的澄清？ 但本號解釋未具備利用此間接論澄清此憲法議題 的條件：在確定判決中，法院、聲請人都未提及法律關 係所繫之祭祀公業章程，有牴觸公序良俗或權利濫用之 嫌。質言之，在整個法律訴訟中都未設想到援引概括條 款的問"
10,1008,"要。如無規定時，現行法律如何規定？目前偏向排除女 。然而，多數意見實質上納入審 查之，但未言其理由，恐怕亦是未體認其援引個別法律 系子孫是否造成違憲的後果，亦屬於整個祭祀公業派下 關係之章程乃不妥之舉也！ 綜上所述，理由書第一段將私人關係的 「祭祀公業 呂萬春管理章程第四條」納入"
11,628,"子孫的結社與財產處分行為，可以包括在憲法所保障的 結社自由(第十四條)、財產權(第十五條)、契約自由及 私法自治(第二十二條)。 而在法益權衡的另一邊，則是男女平等原則(憲法 第七條)及特別強調賦予國家積極排除歧視婦女現象的 「國家保障婦女」之義務(增修條文第十條第六項)。尤 其"
12,609,"採行差別待遇的自由度問題，對持「違憲論」者，更是 一大「利多」的依據。 一般平等權的侵犯與否，如採中度或輕度審查者， 恆以差別待遇屬於立法者形成權的範圍之內。只要立法 者出於公益的考量，且此公益與差別待遇間有「實質關 聯性」 ，即可認為不屬於立法者的 「恣意」 ，而可獲得 「差 "
13,577,"(二)祭祀公業的特殊性價值 本席認為本號解釋應當將論理重心置於「祭祀公 業」的特殊性之上，若捨之而不為，僅泛強調私法自 治、契約自由及保障財產權，正是陷入「授人以柄」作 為攻擊自己弱點的危機！ 按每個基本人權發生衝突的案例(Kolision der Grundrechte)，都是"
14,679,"律違憲的投票門檻)，方得宣布解散此一人民之政治結 。但也不至於被認定為牴觸憲法第 七條所規定的 「政黨」 平等原則(無分是否有政黨隸屬， 社，因此憲法學上也稱之為「政黨特權」(Das 或有隸屬何政黨之別的平等)。 再以人民行使宗教性質的結社權而言 ， 其受到國家 保障的自治範圍，"
15,858,"女性擔任之？一般社團的領導職務必須依民主方式選 ，避免 對結婚之國民造成歧視。可見得一般社團與宗教團體對 舉產生，佛教的住持、天主教的主教、基督教派的長老，更可 於男女平等原則的適用，即可有不同也。 這也就涉及了我國大法官所一再宣稱之 ： 憲法的平 等原則並非「機械性的平等」 ，"
16,594,"看出我國人的崇拜祖先已經可以跨入憲法宗教自由的 保障領域，從而享有類同檢驗宗教自由限制的嚴格標 準。因此，祭祀公業已近於宗教團體，方可導出國家必 須給予最大的尊重其規約自治的結論。 祭祀公業規約既然是國民為了維繫其與後代子孫 血脈與家庭姓氏相傳，所訂定的「家訓」 ，其本只有約 束"
17,834,"合憲論的主要依據 ，可析言如下： １、可源於財 產權保障之理由 ─ ──財產權的 「私使用性原 則」 憲法保障人民擁有財產權 ， 可發揮在 「制度性保障」 之上。所謂的制度性保障乃是課予立法者必須在立法上 。 作為財產權的擁有者，可以自由處分財產。家長要 將財產給與外人亦可，要給"
