pdf_page,chars,preview
1,628,"司法院秘書長函 受文者： 内 政部 主旨： 本院大法官為審理胡天賜先生聲請釋憲案， 請就說明二所列 事項， 提供意見及相關資料於函到20曰 内 惠復， 俾供審理之 參考， 請 查 照 。 說明： 一 、 依據司法院大法官審理案件法第1 3 條第1項規定辦理。 二 、 旨揭聲請人認"
2,104,"三 、 如貴部尚有其他補充意見或資料， 亦請不吝提供。 四 、 檢附前開釋憲聲請書及其相關附件影本供參。 正本： 内 政部 副本： 郵 寄 ： 内 政部 本案依分層負責規定授權秘書長決行 第2頁 共 2頁"
3,427,"内 政部函 受文者••司法院秘書長 主旨： 檢陳大院大法官為審理胡天賜先生聲請釋憲案說明資料乙 份 ， 復請查照。 - 說明 ： 復貴院秘書長102年2月4日秘台大二字第102000 37 0 3 號函 鄭 長 孝 喊 源 擋 號 ： 正 本 保存年限： 機關地址： 408臺中市"
4,711,"大院大法官為審理胡天賜先生聲請釋憲案， 請本部就所列事 項 ， 提供意見及相關資料乙案， 謹說明如次： 一 、 市地重劃之意義及目的： 市地重劃係依照都市計晝， 將畸零細碎， 形狀不整之土 地 ， 就原有位次予以交換分合， 興辦各項公共設施， 並 由土地所有權人按其土地受益比例共"
5,720,"定 ， 土地所有權人按其土地受益比例， 計扣共同負擔 公共設施用地及重劃總費用後， 重行分配與原土地所 有權人之土地，自分配結果確定之日起， 視為其原有 之土地， 是以市地重劃與區段徵收之本質及程序均不 相同。 三 、 市地重劃之種類及法定要件： (一） 市地重劃係依據「 平均地"
6,791,"建設、 涉及都市計晝變更及指定以區段徵收開發地區， 暨提供之公設用地面積應達全區土地面積1 5 %等規定。 至如為都市計晝指定整體開發之地區， 辦理市地重劃 時 ， 依同條第2項規定， 則以其所指定整體開發地區為 重劃地區範圍。 五 、 主管機關核定市地重劃範圍時， 其組織、 程"
7,697,"第 7 條規定進行審核， 並於 3 G B 内 核復。 六 、 主管機關就重劃範圍所為之核定， 其法律性質及其法律 效果： (一） 依獎勵辦法第 9 條規定， 籌備會擬籌辦市地重劃之順 序分為申請核定擬辦重劃範圍、 舉辦座談會說明重劃 意旨、 徵求土地所有權人同意及重劃計晝書之擬"
8,784,"(二）土地所有權人不服主管機關就重劃範圍所為之核定， 亦得於座談會及徵求同意時表達， 如有私有土地人 數 、 面積半數以上表示反對， 即無法報准實施市地重 劃 ， 或依獎勵辦法第11條 、第1 3 條規定， 於召開第 1 次會員大會審議及追認重劃計畫書時， 如有全體會 員及其面積"
9,764,"劃計晝書公告 3 0 a ;並於重劃計晝書核定後2 個月 内 通知土地所有權人召開第一次會員大會， 處理相關自辦 市地重劃事宜。 (二） 查獎勵辦法第2 6 條規定有關「 土地所有權人意見分析 表」 ， 係提供主管機關暸解重劃區 内 各土地所有權人之 意見及籌備會處理經過情形， "
10,772,"增訂有關重劃會辦理市地重劃時私有土地同意人 數 、 面積比例應達到重劃區私有土地總面積及人數半 數以上之規定， 以為民間自辦市地重劃之依據。 其同 意人數、 面積比例與同條例第 56 條 、 第 57 條 、 第 6 0 條 ， 有關同意重劃及其負擔之規定， 暨土地法第 3 4 "
11,841,"劃實施辦法及獎勵土地所有權人辦理市地重劃辦法 均有詳細規定， 作為辦理是項業務之依循， 本部亦依 據歷來辦理市地重劃之經驗， 配合社會變遷， 不斷地 研修市地重劃相關法規， 以有效防止弊端產生， 今後 亦將加強市地重劃之宣導， 以解除土地所有權人之疑 慮 ， 繼續推動辦理市地重劃"
12,57,"項規定之行政權限委託事項。 十 、 檢附本部編印「 市地重劃作業手冊」 、 「 區段徵收作業手 冊」各乙冊供參。"
13,415,"司法院秘書長函 受文者： 臺中市政府 主旨： 本院大法官為審理胡天賜先生聲請釋憲案， 請就說明二所列 事項， 提供相關資料儘速惠復， 俾供審理之參考， 請 查 照 。 說明： 一 、 依據司法院大法官審理案件法第1 3 條第1項規定辦理。 二 、 請檢送「 臺中市鑫新平自辦市地重"
14,394,"臺中市政府函 受文者： 司法院 主旨： 檢送本市中科經貿自辦市地重劃區自申請成立籌備會至核准 重劃計畫書之相關資料影本一份供參， 請查照。 說明： 依據大院102年 3 月4日秘台大二字第102000 57 號函辦理。 發文方式： 郵寄 保存年限： 地址： 40 3 4 3 臺中"
15,551,"臺中市政府函（ 稿） x 文 者 • 李 &續 • 3 主旨••臺端等擬於本市北屯區陳平段 2 3 98 地號等土地（ 都市計晝整 體開發地區單元八）自辦市地重劃成立新鑫平自辦市地重劃 區籌備會一案， 同意辦理， 請查照。 說明： 復臺端 95 年 1 月 7 日申請書。 丨 第"
16,390,"地政局 申 請 書 受文者： 台中市政府 主 旨 ： 為促進台中市西屯區廣昌段、 廣順段、 廣明段、 下石碑段， 北屯區陳平段、同榮段、 仁德段等部分地區開發單元八土 地合理有效使用， 加速其都市繁榮發展， 促進地方建設， 業由區 内 土地所有權人4 君 等 匕 人 ， 發起 成"
